SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3.3916777465492487E-4,9.537433506920934E-4,9.003470768220723E-4,8.992887451313436E-4,7.916634203866124E-4,8.583745220676064E-4,7.829605019651353E-4,7.916634203866124E-4,8.103131549432874E-4,8.386195404455066E-4,8.992887451313436E-4,8.014051127247512E-4,7.464562077075243E-4,0.0012199460761621594,0.0015932172536849976,0.0013595115160569549,0.0011644597398117185,0.0013201923575252295,0.0014605772448703647,0.0014400999061763287,0.0014400999061763287,0.0014400999061763287,0.001378844492137432,0.0010609354358166456,0.0010609354358166456	127.33940887451172,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594	30452.json
8	3	3	0.2861068546772003	108.9604263305664	17935.json
3	1	0	9.161335183307528E-4	127.33940887451172	17990.json
3	1	0	0.5193129181861877	130.85629272460938	16137.json
4,4,7,7,7,7,7	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0.07057926803827286,0.07057926803827286,0.3154493570327759,0.3071956932544708,0.17227903008460999,0.17227903008460999,0.17227903008460999	122.76004028320312,122.76004028320312,110.90109252929688,110.63600158691406,110.0031509399414,110.0031509399414,110.0031509399414	5373.json
7,7,7	2,2,2	0,0,0	0.0522274523973465,0.005399490240961313,0.005399490240961313	110.25054931640625,109.11873626708984,109.11873626708984	8506.json
4,4	1,1	0,0	0.0,0.0	119.42361450195312,119.42361450195312	4409.json
7,7,7	2,2,2	2,2,2	0.9552792906761169,0.9552792906761169,0.9552792906761169	115.28164672851562,115.28164672851562,115.28164672851562	20032.json
9,9	2,2	2,2	0.34679508209228516,0.34679508209228516	107.07583618164062,107.07583618164062	214.json
3,3,3	1,1,1	0,0,0	0.5193129181861877,0.537638783454895,0.537638783454895	130.85629272460938,130.85629272460938,130.85629272460938	28980.json
3,3	1,1	0,0	0.5193129181861877,0.5193129181861877	130.85629272460938,130.85629272460938	12636.json
11,11,11,11	2,2,2,2	3,3,3,3	0.8549134731292725,0.8549134731292725,0.8549134731292725,0.8549134731292725	100.75923919677734,100.75923919677734,100.75923919677734,100.75923919677734	14529.json
