SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
4,9,10,10,9,9,9	1,2,2,2,2,2,2	0,2,2,2,4,4,4	0.6400905251502991,0.35590511560440063,0.19424720108509064,0.18858277797698975,0.3537646234035492,0.40146276354789734,0.39474165439605713	126.19583892822266,107.98867797851562,105.5951156616211,105.5951156616211,107.78602600097656,107.86027526855469,108.06753540039062	1271.json
25	6	7	0.013600774109363556	85.30825805664062	6473.json
3	1	0	0.7030306458473206	132.25152587890625	8167.json
3	1	0	0.7200519442558289	131.28770446777344	9508.json
8,8	2,2	2,2	0.6525825262069702,0.4860600233078003	109.49869537353516,109.01058959960938	2237.json
3	1	0	0.6532345414161682	129.14646911621094	2513.json
6,6,6,10	1,1,1,1	0,0,0,0	0.3141128122806549,0.30564796924591064,0.3099554479122162,0.034146446734666824	115.1327896118164,115.27146911621094,115.1327896118164,104.60336303710938	818.json
4	1	0	0.7381983399391174	125.27178192138672	5414.json
2	1	0	0.9055448174476624	140.82913208007812	5617.json
11,15,14,14,15,11,11,11	3,3,3,3,3,3,3,3	2,2,2,2,2,2,2,2	0.6814049482345581,0.4726406931877136,0.49959686398506165,0.49959686398506165,0.41174373030662537,0.5578493475914001,0.552139937877655,0.6134512424468994	102.3546371459961,96.79170989990234,98.13483428955078,98.13483428955078,96.70716094970703,102.97079467773438,103.45849609375,103.45849609375	8532.json
7,3	2,2	2,2	0.8331506848335266,0.9654635190963745	114.5527114868164,130.80104064941406	3219.json
3,3	1,1	0,0	0.9457725882530212,0.694227933883667	132.086669921875,130.85629272460938	1531.json
20,20,18,15	5,5,5,4	9,9,9,6	0.0337432399392128,0.036809198558330536,0.08927185833454132,0.1969321072101593	87.78334045410156,87.65278625488281,89.83204650878906,93.69422912597656	2452.json
3	1	0	0.917368471622467	132.086669921875	2522.json
5	2	4	0.8994768857955933	121.54933166503906	4558.json
6	2	2	0.767396867275238	116.4021987915039	1350.json
4,3,3	1,1,1	0,0,0	0.2559407949447632,0.6450342535972595,0.6629459857940674	122.93385314941406,131.28770446777344,130.85629272460938	8251.json
11,12	4,4	5,5	0.862991988658905,0.8804978132247925	103.34032440185547,101.49716186523438	939.json
4,4	1,1	0,0	0.730816662311554,0.730816662311554	123.74861145019531,123.74861145019531	2687.json
6,6	1,1	0,0	0.6929007172584534,0.7362077236175537	115.86640167236328,115.63230895996094	7282.json
3	1	0	0.6177935600280762	130.85629272460938	3232.json
12,14,14,14,25,25,22	2,3,3,3,4,4,3	0,2,2,2,2,2,2	0.012883927673101425,0.021018503233790398,0.019420720636844635,0.018641775473952293,0.009058388881385326,0.01372653990983963,0.007926857098937035	99.03899383544922,95.85106658935547,95.78878784179688,95.72724914550781,84.05169677734375,84.05169677734375,86.6624755859375	4116.json
5,6	2,2	2,2	0.5689470767974854,0.5127909779548645	119.61820220947266,117.14632415771484	3478.json
5,5,5	2,2,2	2,2,2	0.21373051404953003,0.2323070913553238,0.2408858984708786	118.92383575439453,119.45967102050781,119.185302734375	9403.json
8,8,10,7,5,5	2,2,2,1,1,1	2,2,2,0,0,0	0.031330857425928116,0.019705794751644135,0.035331811755895615,0.5427584052085876,0.14082929491996765,0.1417185366153717	107.00761413574219,107.08950805664062,103.39269256591797,110.55292510986328,116.9176254272461,117.21340942382812	7726.json
3	1	0	0.44078460335731506	131.28770446777344	4109.json
9,9,9	3,3,3	4,4,4	0.7673369646072388,0.7673369646072388,0.7414200305938721	106.10111236572266,106.10111236572266,106.05122375488281	10065.json
3,3	1,1	0,0	0.734692394733429,0.7442929744720459	132.25152587890625,132.25152587890625	8122.json
8,8,9,9,8	2,2,2,2,2	2,2,2,2,2	0.012010821141302586,0.044981200248003006,0.031109310686588287,0.03358621150255203,0.022478751838207245	108.3597412109375,108.72486877441406,105.93036651611328,105.59809112548828,107.74124908447266	636.json
9,9	3,3	4,5	0.1061190664768219,0.05780594050884247	105.82901763916016,105.82901763916016	5972.json
10,13,13,12	2,2,2,2	2,2,2,2	0.05221165344119072,0.11551950126886368,0.09277433902025223,0.021706823259592056	102.63829803466797,97.67520141601562,97.50773620605469,99.00318145751953	9763.json
21,21	6,6	13,13	0.01106873806566,0.01772770844399929	85.77068328857422,85.77068328857422	2281.json
14,14	3,3	2,2	0.36854419112205505,0.3454105854034424	99.21210479736328,99.21210479736328	9483.json
24,25,25,25	4,3,3,3	6,4,4,4	0.0068660215474665165,0.00990450568497181,0.00993987824767828,0.0099404938519001	82.43035888671875,86.05183410644531,86.01222229003906,86.01222229003906	4111.json
6,3	2,2	2,2	0.7217841744422913,0.9234904050827026	118.5957260131836,130.80104064941406	10059.json
2	1	0	0.9694691300392151	142.4026641845703	2161.json
3	1	0	0.6350175738334656	131.28770446777344	3240.json
3	1	0	0.06855151057243347	133.59722900390625	3949.json
5,5,5	1,1,1	0,0,0	0.706161379814148,0.7040473818778992,0.7316991090774536	120.54627227783203,120.237548828125,120.237548828125	5093.json
