SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
3,3,3,3,3	1,1,1,1,1	0,0,0,0,0	0.032816626131534576,0.032816626131534576,0.032816626131534576,0.03664866089820862,0.033144522458314896	127.51214599609375,127.51214599609375,127.51214599609375,127.51214599609375,127.68843078613281	2870.json
3,3,3	1,1,1	0,0,0	0.16627298295497894,0.06370449811220169,0.004255746956914663	129.2428436279297,128.50894165039062,127.01653289794922	3965.json
23	5	9	0.003375444794073701	87.51104736328125	2311.json
3,3,3,3,3	1,1,1,1,1	0,0,0,0,0	0.006762273143976927,0.006762273143976927,0.006762273143976927,0.006762273143976927,0.006762273143976927	128.4090576171875,128.4090576171875,128.4090576171875,128.4090576171875,128.4090576171875	2826.json
3	1	0	0.6650850772857666	131.75106811523438	1947.json
6	2	2	0.29887300729751587	116.05316162109375	5971.json
9	1	0	0.028468597680330276	107.0891342163086	4983.json
3,3,3,3,3,3	1,1,1,1,1,1	0,0,0,0,0,0	0.22108685970306396,0.22108685970306396,0.22108685970306396,0.22108685970306396,0.22108685970306396,0.22108685970306396	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	2063.json
4,7,10,10,10,10,10,10,12,12,12	1,2,3,3,3,3,3,3,4,4,4	0,2,5,5,5,5,5,5,7,7,6	0.28509795665740967,0.3517388701438904,0.34104645252227783,0.34015849232673645,0.34015849232673645,0.5373042225837708,0.5373042225837708,0.5373042225837708,0.6439187526702881,0.6439187526702881,0.4394298493862152	122.7774429321289,110.51692962646484,103.3031005859375,103.3031005859375,103.3031005859375,103.3031005859375,103.3031005859375,103.3031005859375,99.73906707763672,99.73906707763672,99.73906707763672	1182.json
13,13,19,19,16,16,16,16,27,27,27,27,24,24	4,4,4,4,3,3,3,3,6,6,6,6,5,5	6,6,6,6,4,4,4,4,6,6,6,6,4,4	0.03371882811188698,0.022065499797463417,0.01899433508515358,0.01899433508515358,0.01794487237930298,0.01794487237930298,0.01794487237930298,0.01804571971297264,0.0027423014398664236,0.002599498024210334,0.003284510923549533,0.0029771190602332354,0.0026881289668381214,0.0023144243750721216	97.48078155517578,97.30487060546875,90.98609161376953,90.98609161376953,95.0704116821289,95.0704116821289,95.0704116821289,95.0704116821289,80.59184265136719,80.59184265136719,80.57976531982422,80.57976531982422,83.22269439697266,83.09579467773438	6677.json
4	1	0	0.7853797674179077	124.26470947265625	2483.json
6,6,6,6,6	2,2,2,2,2	2,2,2,2,2	0.18083719909191132,0.18083719909191132,0.17089439928531647,0.17089439928531647,0.17089439928531647	114.09278106689453,114.09278106689453,114.09278106689453,114.09278106689453,114.09278106689453	4788.json
7,7,9,9,9,11,11,11,11,11,11,11,11	3,3,3,3,3,3,3,3,3,3,3,3,3	4,4,4,4,4,4,4,4,4,4,4,4,4	0.485279381275177,0.5276498794555664,0.5192229747772217,0.5144360065460205,0.5144360065460205,0.287574827671051,0.28098225593566895,0.28098225593566895,0.2862994372844696,0.2862994372844696,0.2862994372844696,0.2862994372844696,0.2862994372844696	111.4908447265625,111.4908447265625,107.29424285888672,107.29424285888672,107.29424285888672,102.93279266357422,102.99916076660156,102.99916076660156,102.99916076660156,102.99916076660156,102.99916076660156,102.99916076660156,102.99916076660156	530.json
26,28,27,27,27,27,27,3,3,3,3	4,4,4,4,4,4,4,1,1,1,1	2,2,2,2,2,2,2,0,0,0,0	0.0034408369101583958,0.0034400266595184803,0.005057965405285358,0.005057965405285358,0.003940877504646778,0.002668890170753002,0.0015105324564501643,0.6906062364578247,0.6906062364578247,0.6906062364578247,0.6906062364578247	83.0174560546875,81.81690216064453,82.70758056640625,82.70758056640625,82.59677124023438,82.59677124023438,82.325439453125,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406	6592.json
13,13,13,19,19,23,23,23,23,23,23,23,13,13,13,11	3,3,3,4,4,5,5,5,5,5,5,5,3,3,3,3	4,4,4,6,6,8,8,8,8,8,8,8,4,4,4,4	0.6986562609672546,0.6986562609672546,0.6986562609672546,0.17560234665870667,0.18099422752857208,0.017397286370396614,0.019454849883913994,0.020571371540427208,0.020571371540427208,0.020571371540427208,0.010225007310509682,0.009683504700660706,0.2950373888015747,0.39509084820747375,0.47944581508636475,0.7049935460090637	99.53582000732422,99.53582000732422,99.53582000732422,91.17850494384766,91.00589752197266,86.092529296875,86.26085662841797,86.26085662841797,86.26085662841797,86.26085662841797,85.94603729248047,85.94603729248047,98.0900650024414,98.35713195800781,98.68193054199219,101.3566665649414	2039.json
3	1	0	0.675910472869873	130.45266723632812	5270.json
13,12	3,3	5,5	0.20513610541820526,0.001467695808969438	98.8639144897461,98.83429718017578	4421.json
47,45,45,49,52,52,59,60,60,66,73,74,74,77,79,79,79,79,78,78,81	5,5,5,6,6,6,7,7,7,9,10,10,10,10,10,10,10,10,10,10,11	7,7,7,9,9,9,17,17,17,18,20,20,20,20,20,20,20,20,20,20,22	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	70.1585464477539,71.26150512695312,71.26150512695312,68.71627044677734,66.81053161621094,66.81053161621094,63.38848876953125,63.05747604370117,63.05747604370117,60.41360855102539,58.23906707763672,57.879520416259766,57.879520416259766,57.03175735473633,56.531341552734375,56.531341552734375,56.531341552734375,56.50627899169922,56.784629821777344,56.75938415527344,55.609161376953125	526.json
3,3,3,3,3,3	1,1,1,1,1,1	0,0,0,0,0,0	0.5909733176231384,0.5909733176231384,0.5909733176231384,0.5746510028839111,0.5746510028839111,0.5746510028839111	130.7338104248047,130.7338104248047,130.7338104248047,130.7338104248047,130.7338104248047,130.7338104248047	5648.json
3,3	1,1	0,0	0.31295543909072876,0.2960059642791748	133.59722900390625,133.59722900390625	403.json
15,15,15,15,15,20,23,26,22,20,19,19	4,4,4,4,4,6,8,9,8,3,3,3	5,5,5,5,5,8,8,9,7,4,4,4	0.027639443054795265,0.027639443054795265,0.027639443054795265,0.017758872359991074,0.01701231300830841,0.0017375419847667217,0.03394145891070366,0.015589643269777298,7.287785992957652E-4,0.07241188734769821,0.04892808198928833,0.048930466175079346	97.35929107666016,97.35929107666016,97.35929107666016,97.35929107666016,97.35929107666016,90.7231674194336,88.67334747314453,85.73075103759766,87.18428039550781,91.12542724609375,92.20665740966797,92.20665740966797	5855.json
12,12,10,10,10	2,2,1,1,1	2,2,0,0,0	0.011581942439079285,0.011581942439079285,0.008332542143762112,0.008972951211035252,0.006722912658005953	100.12738037109375,100.12738037109375,103.90780639648438,103.90780639648438,103.90780639648438	2736.json
3	1	0	0.9245914220809937	133.18099975585938	1737.json
36,43,56,56,56,56	8,9,11,11,11,11	8,11,17,17,17,17	0.0,0.0,0.0,0.0,0.0,0.0	72.96427154541016,69.18588256835938,62.576358795166016,62.55025100708008,62.58991622924805,62.562835693359375	2569.json
3,3	1,1	0,0	0.0,0.0	128.62307739257812,128.62307739257812	4673.json
5,5,5,7,7	1,1,1,1,1	0,0,0,0,0	0.0333663709461689,0.0333663709461689,0.0333663709461689,0.005499381572008133,0.008041983470320702	116.80007934570312,116.80007934570312,116.80007934570312,108.36329650878906,107.83898162841797	4545.json
3,3,3,3,8,8,8,8,8,8	1,1,1,1,2,2,2,2,2,2	0,0,0,0,2,2,2,2,2,2	0.8439263105392456,0.8439263105392456,0.8439263105392456,0.6483141779899597,0.10674886405467987,0.10197358578443527,0.10197358578443527,0.10197358578443527,0.10197358578443527,0.09573138505220413	129.93223571777344,129.93223571777344,129.93223571777344,128.92515563964844,109.49869537353516,109.49869537353516,109.49869537353516,109.49869537353516,109.49869537353516,109.3763427734375	7061.json
13	2	2	0.015077926218509674	99.87602996826172	6866.json
24,16,16,16,16,16	5,4,4,4,4,4	2,2,2,2,2,2	0.003947964403778315,0.024773797020316124,0.026237625628709793,0.034647468477487564,0.04092353954911232,0.03794122114777565	84.31696319580078,93.78520202636719,93.58468627929688,94.06178283691406,94.06178283691406,94.2811050415039	2748.json
7,7,7,7,8,8,8,8,8,8,8,8,8,5	2,2,2,2,2,2,2,2,2,2,2,2,2,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1.9998721836600453E-4,2.0018922805320472E-4,2.0018922805320472E-4,2.0018922805320472E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004093988332897425	108.90882873535156,108.78277587890625,108.78277587890625,108.78277587890625,105.35563659667969,105.45904541015625,105.45904541015625,105.45904541015625,105.8060073852539,105.8060073852539,105.8060073852539,105.8060073852539,105.8060073852539,116.402099609375	2786.json
3	1	0	0.5286979675292969	132.086669921875	3937.json
5,5,5,6,6,6	2,2,2,2,2,2	5,5,5,5,5,5	0.25401318073272705,0.2275477796792984,0.2275477796792984,0.052720218896865845,0.052720218896865845,0.05612875521183014	118.51878356933594,118.51878356933594,118.51878356933594,115.41443634033203,115.41443634033203,115.18394470214844	577.json
3,3,3,3,5,5,5,5,5	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0.3792898952960968,0.3792898952960968,0.3792898952960968,0.3490981459617615,0.45366621017456055,0.45366621017456055,0.45366621017456055,0.45366621017456055,0.45084458589553833	130.18594360351562,130.18594360351562,130.18594360351562,130.07347106933594,119.0662612915039,119.0662612915039,119.0662612915039,119.0662612915039,119.0662612915039	6500.json
7	2	0	0.1579190045595169	112.46537017822266	5539.json
13,13,13,13,13	3,3,3,3,3	3,3,3,3,3	0.25543689727783203,0.2707907259464264,0.2707907259464264,0.2707907259464264,0.2707907259464264	100.04100036621094,100.04100036621094,100.04100036621094,100.04100036621094,100.04100036621094	44.json
16,16	3,3	3,3	0.0014007070567458868,0.0016464024083688855	93.09297943115234,93.09297943115234	4435.json
3,3,3	1,1,1	0,0,0	0.4021313488483429,0.4021313488483429,0.4021313488483429	129.4591827392578,129.4591827392578,129.4591827392578	5818.json
7,7,7,8,8,8	2,2,2,2,2,2	2,2,2,2,2,2	0.1556519716978073,0.18689821660518646,0.18689821660518646,0.2084549367427826,0.2084549367427826,0.2084549367427826	112.68669891357422,112.68669891357422,112.68669891357422,110.52349090576172,110.52349090576172,110.52349090576172	1285.json
3	1	0	0.2472183108329773	129.0255889892578	927.json
3	1	0	0.5960857272148132	130.30841064453125	2872.json
4,3,3,3,6,6,3	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0.24427422881126404,0.26051396131515503,8.901483961381018E-4,8.901483961381018E-4,0.13463303446769714,0.331409752368927,0.7806587815284729	121.69290161132812,126.00922393798828,125.24687957763672,125.24687957763672,114.84321594238281,115.48795318603516,128.41912841796875	4499.json
3,3,3,3	1,1,1,1	0,0,0,0	0.006762273143976927,0.006762273143976927,0.006762273143976927,0.006762273143976927	128.4090576171875,128.4090576171875,128.4090576171875,128.4090576171875	2883.json
15,17,18,22,25,26,26,24,24,24,23,23,20,20,23,23,23,23,23,23,23,23,23,23	4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4	7,9,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4	0.0,0.0,8.592897793278098E-4,9.601142373867333E-4,1.5474425163120031E-4,3.9007977466098964E-4,3.9007977466098964E-4,4.909072886221111E-4,4.909072886221111E-4,5.40178909432143E-4,5.467780865728855E-4,4.897809121757746E-4,0.0010824783239513636,0.0010824783239513636,9.523329790681601E-4,7.274801027961075E-4,5.191404488869011E-4,5.191404488869011E-4,5.817402852699161E-4,5.817402852699161E-4,3.9585112244822085E-4,3.1872265390120447E-4,1.0783055768115446E-4,0.0	93.26078033447266,89.82518005371094,89.20277404785156,85.951904296875,82.43047332763672,81.61784362792969,81.61784362792969,83.521240234375,83.521240234375,83.7762451171875,84.56075286865234,84.56075286865234,86.65862274169922,86.65862274169922,83.55219268798828,83.48838806152344,83.50891876220703,83.50891876220703,83.60491943359375,83.60491943359375,83.60491943359375,83.60491943359375,83.60491943359375,83.72367858886719	1370.json
8	2	2	0.0014314543223008513	107.14398193359375	3776.json
4,4,4,4	1,1,1,1	0,0,0,0	0.6537099480628967,0.6537099480628967,0.6537099480628967,0.6537099480628967	125.91468811035156,125.91468811035156,125.91468811035156,125.91468811035156	3826.json
4	1	0	0.9658954739570618	125.15930938720703	5704.json
3	1	0	0.4889494478702545	131.91592407226562	5107.json
12,12,13,13,13,13,13,13,13,9	3,3,3,3,3,3,3,3,3,3	4,4,4,4,4,4,4,4,4,4	0.6516909003257751,0.6696930527687073,0.5314089059829712,0.545911967754364,0.5318213701248169,0.5318213701248169,0.5839758515357971,0.5839758515357971,0.5997579097747803,0.7427108883857727	101.3611831665039,101.3611831665039,98.7625503540039,98.7625503540039,98.7625503540039,98.7625503540039,99.16204071044922,99.16204071044922,99.16204071044922,106.47702026367188	2271.json
4	1	0	0.7916427850723267	126.62725830078125	2140.json
19,19,21,21,21	4,4,4,4,4	4,4,4,4,4	0.006755737122148275,0.006755737122148275,7.644220604561269E-4,7.214031065814197E-4,7.086402620188892E-4	89.8509750366211,89.8509750366211,87.42803955078125,87.42803955078125,87.42803955078125	1457.json
3,3,3,6,6,11,11,11,11,11,11	1,1,1,2,2,3,3,3,3,3,3	0,0,0,2,2,4,4,4,4,4,4	0.47783592343330383,0.47783592343330383,0.47783592343330383,0.5122435688972473,0.2989928126335144,0.05969218164682388,0.06543166935443878,0.06543166935443878,0.06543166935443878,0.06543166935443878,0.06617838889360428	130.07347106933594,130.07347106933594,130.07347106933594,115.2579574584961,114.62902069091797,102.30474090576172,102.30474090576172,102.30474090576172,102.30474090576172,102.30474090576172,102.21104431152344	7060.json
3,3,3,3,3	1,1,1,1,1	0,0,0,0,0	0.11873380094766617,0.11873380094766617,0.11873380094766617,0.11873380094766617,0.11873380094766617	129.7158966064453,129.7158966064453,129.7158966064453,129.7158966064453,129.7158966064453	3079.json
3,3,3,3	1,1,1,1	0,0,0,0	0.7040300369262695,0.7040300369262695,0.7040300369262695,0.7040300369262695	130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406	719.json
8,8,3	2,2,1	2,2,0	0.9393775463104248,0.9393775463104248,0.7206686735153198	111.57124328613281,111.57124328613281,130.05470275878906	5885.json
26,26,23,23,23,23,23,23,23,23,23,23	3,3,3,3,3,3,3,3,3,3,3,3	3,3,4,4,4,4,4,4,4,4,4,4	2.389119763392955E-4,2.9330202960409224E-4,0.0014991066418588161,0.0014991066418588161,0.0010826154612004757,0.0010826154612004757,0.0010826154612004757,0.0010755002731457353,7.780162850394845E-4,7.908415864221752E-4,5.323863006196916E-4,4.873480065725744E-4	82.89754486083984,82.89754486083984,85.7938461303711,85.7938461303711,85.45824432373047,85.45824432373047,85.45824432373047,85.45824432373047,85.15058135986328,85.04417419433594,84.90240478515625,84.90240478515625	6681.json
14,14,14,20,28,28,28,28,28,22	3,3,3,5,5,5,5,5,5,3	4,4,4,7,7,7,7,7,7,4	0.6700193881988525,0.6700193881988525,0.6700193881988525,0.01829320751130581,0.028438128530979156,0.02994360774755478,0.02994360774755478,0.02994360774755478,0.02913573384284973,0.07048013061285019	98.73947143554688,98.73947143554688,98.73947143554688,89.11153411865234,83.60565948486328,83.60565948486328,83.60565948486328,83.60565948486328,83.56739044189453,89.3818588256836	1538.json
17	3	6	0.1533154994249344	93.85205841064453	5681.json
12,12,14,23,23,23,23,33,33,33,33,33,33,33,28,37,38,38,37,36,36,36,36,31,31,31,31,31,30,30,29,29	3,3,3,3,3,3,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3	4,4,4,4,4,4,4,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4	8.829187136143446E-4,7.504594977945089E-4,6.344957510009408E-4,7.980664377100766E-4,7.980664377100766E-4,7.980664377100766E-4,9.278330835513771E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3114915054757148E-4,1.3114915054757148E-4,1.693653903203085E-4,1.8579474999569356E-4,1.5736794739495963E-4,1.9466134835965931E-4,1.9526218238752335E-4,3.615079331211746E-4,2.621875610202551E-4	96.12723541259766,95.94947814941406,93.43365478515625,85.3913803100586,85.3913803100586,85.3913803100586,85.50105285644531,77.1526870727539,77.1526870727539,76.95487213134766,76.90577697753906,76.99317932128906,77.10218811035156,77.10218811035156,80.6253433227539,74.90194702148438,74.19174194335938,74.19174194335938,74.67765808105469,75.25872802734375,75.25872802734375,75.25872802734375,75.25872802734375,78.81977081298828,78.81977081298828,78.90332794189453,78.99932861328125,78.99932861328125,79.89383697509766,79.89383697509766,81.0380630493164,81.0380630493164	786.json
3,3,3,3	1,1,1,1	0,0,0,0	0.27848494052886963,0.32429635524749756,0.6998922824859619,0.32429635524749756	131.28770446777344,131.28770446777344,130.7338104248047,131.28770446777344	6371.json
3	1	0	0.22392715513706207	129.05665588378906	3605.json
8	2	2	0.46125996112823486	110.51252746582031	1975.json
5,5,9	1,1,3	0,0,3	0.062974713742733,0.038782745599746704,0.006121893413364887	117.59877014160156,117.15352630615234,103.68155670166016	1982.json
13,13,13,13,19,19,19,25,25,25,25,27,29,29,23,23,23	4,4,4,4,6,6,6,6,6,6,6,6,7,7,7,7,7	6,6,6,6,8,8,8,11,11,11,11,11,11,11,7,7,7	0.04846697300672531,0.0653538703918457,0.0653538703918457,0.0653538703918457,0.009174683131277561,0.009174683131277561,0.008097805082798004,7.663437863811851E-4,7.663437863811851E-4,7.663437863811851E-4,7.663437863811851E-4,1.8115034617949277E-4,0.0,0.0,0.001137003069743514,0.0010548584396019578,8.974648080766201E-4	98.98651123046875,98.98651123046875,98.98651123046875,98.98651123046875,90.24974822998047,90.24974822998047,90.13545989990234,85.15436553955078,85.15436553955078,85.15436553955078,85.15436553955078,82.4552001953125,80.7116470336914,80.7116470336914,86.02912139892578,86.02912139892578,86.02912139892578	355.json
4,4,18,12	1,1,2,2	0,0,0,0	0.5107826590538025,0.47830554842948914,0.08074232190847397,0.2790621817111969	126.77537536621094,126.64300537109375,94.6832046508789,102.75836944580078	5185.json
5,5,5,5	2,2,2,2	2,2,2,2	0.7370161414146423,0.7370161414146423,0.7370161414146423,0.7370161414146423	120.96861267089844,120.96861267089844,120.96861267089844,120.96861267089844	47.json
3	1	0	0.03413284197449684	129.69032287597656	3029.json
39,34,48,48,51,66,76,76,76,76,76,76,72,74,3,3,3,3,3,3,3,3,3,3,3	11,7,13,13,14,14,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1	11,7,16,16,18,18,21,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063873052597046,0.2809753715991974,0.2809753715991974,0.14077125489711761,0.14078086614608765,0.14078086614608765,0.14078086614608765,0.14078086614608765,0.21496036648750305,0.23133695125579834,0.23133695125579834	70.72563934326172,73.93245697021484,65.46515655517578,65.29383850097656,63.830772399902344,59.61066818237305,55.85411834716797,55.9165153503418,55.9165153503418,55.9165153503418,55.9165153503418,55.9165153503418,57.11744689941406,56.673583984375,130.99049377441406,130.99049377441406,130.99049377441406,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438	1907.json
9,9	2,2	2,2	0.3389783203601837,0.46207505464553833	107.2193603515625,107.33891296386719	70.json
19,19	3,3	9,9	5.782563821412623E-4,3.921814786735922E-4	90.88756561279297,90.88756561279297	564.json
2	1	0	0.05386374890804291	142.4026641845703	296.json
14,14,7,7	3,3,2,2	5,5,2,2	0.008257213048636913,0.010441695339977741,0.5342804789543152,0.5342804789543152	95.28816986083984,95.39388275146484,112.1916275024414,112.1916275024414	4465.json
3	1	0	2.6187949697487056E-4	127.17938995361328	1595.json
8	2	4	0.29531046748161316	107.65107727050781	1701.json
3	1	0	0.7059677839279175	131.9385528564453	6555.json
3	1	0	0.21814747154712677	131.91592407226562	3934.json
3,3,3,3,3	1,1,1,1,1	0,0,0,0,0	0.06247462332248688,0.2892139256000519,0.2892139256000519,0.2892139256000519,0.2892139256000519	128.712890625,129.2428436279297,129.2428436279297,129.2428436279297,129.2428436279297	3040.json
7,3	2,1	2,0	0.7994812726974487,0.7750654816627502	112.68008422851562,131.9385528564453	3602.json
6,6,6,6,6	2,2,2,2,2	2,2,2,2,2	0.362521767616272,0.362521767616272,0.362521767616272,0.362521767616272,0.5455327033996582	115.90658569335938,115.90658569335938,115.90658569335938,115.90658569335938,116.48211669921875	3474.json
3	1	0	0.8399044275283813	130.7338104248047	578.json
5,5,5,5,5,5	2,2,2,2,2,2	2,2,2,2,2,2	0.7826253175735474,0.7370161414146423,0.7370161414146423,0.7370161414146423,0.7370161414146423,0.7370161414146423	120.0035629272461,120.96861267089844,120.96861267089844,120.96861267089844,120.96861267089844,120.96861267089844	115.json
7,7,7,7,5	1,1,1,1,1	0,0,0,0,0	0.01489894837141037,0.015263089910149574,0.015263089910149574,0.015263089910149574,0.06157148256897926	111.06819915771484,111.06819915771484,111.06819915771484,111.06819915771484,118.2250747680664	3464.json
3,3,4	1,1,1	0,0,0	0.00290018692612648,0.00290018692612648,0.006801716983318329	128.60531616210938,128.60531616210938,121.82937622070312	1134.json
13,13,13,14	3,3,3,3	4,4,4,4	0.49571412801742554,0.49571412801742554,0.49571412801742554,0.31251630187034607	100.81858825683594,100.81858825683594,100.81858825683594,98.9629898071289	2044.json
20,28,20,20,20,20	3,4,3,3,3,3	3,5,2,2,2,2	0.0013495181920006871,0.0,5.445752176456153E-4,5.445752176456153E-4,3.3477158285677433E-4,2.7822391712106764E-4	86.80207824707031,78.70149993896484,87.17144775390625,87.17144775390625,87.17144775390625,87.36335754394531	1385.json
