SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
21,22,21,22,22,22,24,22	4,4,4,4,4,4,4,4	8,8,8,6,6,6,6,6	0.003616358619183302,0.0017959207762032747,8.837665081955492E-4,8.259414462372661E-4,6.441976875066757E-4,6.441976875066757E-4,6.447787745855749E-4,7.454127189703286E-4	84.62968444824219,83.59746551513672,84.33434295654297,83.20376586914062,83.1498794555664,83.1498794555664,81.52276611328125,83.1498794555664	15662.json
3,3,8,8,13,12,15,7	1,1,1,1,1,1,1,2	0,0,0,0,0,0,0,2	0.8220165967941284,0.8220165967941284,0.34640249609947205,0.30683407187461853,0.15688620507717133,0.4106781482696533,0.15766745805740356,0.6382685899734497	131.1535186767578,131.1535186767578,112.14433288574219,112.14433288574219,102.31893920898438,102.1122817993164,98.34638977050781,113.3831787109375	11820.json
3,3,3,3	1,1,1,1	0,0,0,0	0.14072580635547638,0.13624414801597595,0.13624414801597595,0.3313392102718353	129.57785034179688,129.2428436279297,129.2428436279297,129.47398376464844	1309.json
20,23,23,23	5,6,6,6	7,11,11,11	0.002301313914358616,2.811044396366924E-4,1.480502396589145E-4,1.4251020911615342E-4	86.76519775390625,83.55525970458984,83.53386688232422,83.66030883789062	9731.json
5	2	0	0.05276983603835106	118.28166961669922	20224.json
3,3,3,3	1,1,1,1	0,0,0,0	0.359392911195755,0.359392911195755,0.359392911195755,0.3914825916290283	132.4454345703125,132.4454345703125,132.4454345703125,131.9385528564453	20684.json
3	1	0	0.6691293716430664	132.79563903808594	15342.json
3,4,4,4,4,5,4,3	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0.0,0.0,0.0,0.0021602464839816093,0.002533016027882695,0.007456577382981777,0.11535277962684631,0.4194321930408478	126.21087646484375,117.40302276611328,117.73030853271484,120.37931060791016,119.89240264892578,115.84680938720703,122.05010986328125,128.1235809326172	3624.json
2,2,2	1,1,1	0,0,0	0.994819164276123,0.994819164276123,0.994819164276123	140.82913208007812,140.82913208007812,140.82913208007812	22203.json
33,34,34,38,40,40,52,61,62,63,62,62,65,65,67,67,67	6,6,6,7,8,8,11,11,11,11,11,11,12,12,13,13,13	4,4,4,6,8,8,15,15,15,15,15,15,18,18,18,18,18	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	72.56108093261719,71.59947967529297,71.6105728149414,68.99126434326172,67.70001983642578,67.72183990478516,61.75428009033203,58.13921356201172,57.723140716552734,57.385223388671875,57.723140716552734,57.73911666870117,56.59465408325195,56.58723449707031,55.796382904052734,55.789024353027344,55.75095748901367	13770.json
22,22	5,5	7,7	0.0,0.0	86.55860137939453,86.64983367919922	19718.json
6	2	0	7.632211199961603E-4	111.91770935058594	1247.json
3	1	0	0.3832746744155884	133.59722900390625	19272.json
3,3,3	1,1,1	0,0,0	0.7075140476226807,0.7022742033004761,0.7022742033004761	130.85629272460938,130.85629272460938,130.85629272460938	19230.json
3,3	1,1	0,0	0.48325809836387634,0.48325809836387634	130.70933532714844,130.70933532714844	954.json
5,5	1,1	0,0	0.08048421144485474,0.050659388303756714	117.7408218383789,117.2905044555664	19.json
4,4,6,24,30,34,34,26,30	1,1,2,5,6,7,7,5,7	0,0,3,12,14,14,14,12,15	0.02578648552298546,0.02578648552298546,1.5607834211550653E-4,0.0,0.0,0.0,0.0,0.0,0.0	123.01455688476562,123.01455688476562,111.78106689453125,81.00371551513672,75.50390625,72.7142562866211,72.88105010986328,78.97721862792969,74.39373779296875	1894.json
5,5	1,1	0,0	0.01441723108291626,0.02467956766486168	116.24040222167969,116.62340545654297	432.json
3	1	0	0.22278353571891785	129.14646911621094	1623.json
30,31,29,30,30,26,26	4,4,4,4,4,4,4	6,6,6,6,6,6,8	0.0,0.0,0.0,0.0,0.0,0.0,0.0	75.71471405029297,74.8858642578125,76.1509780883789,75.55481719970703,75.57804107666016,78.60384368896484,78.37886047363281	16888.json
13,13,7,7,14,3,3	4,4,1,1,3,1,1	0,0,0,0,0,0,0	0.027486929669976234,0.027486929669976234,0.021571127697825432,0.03704246133565903,0.010180243290960789,0.9034090638160706,0.5033997893333435	96.43205261230469,96.43205261230469,108.96681213378906,109.17036437988281,94.45040893554688,130.85629272460938,129.47398376464844	3290.json
27,27,27	7,7,7	9,9,9	0.0,0.0,0.0	79.77963256835938,79.77963256835938,79.75082397460938	20599.json
3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0.8283579349517822,0.6852114200592041,0.731484055519104,0.6860526204109192,0.6852114200592041,0.6857723593711853,0.717549204826355,0.717549204826355	130.7338104248047,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812	5344.json
3	1	0	0.24735406041145325	129.57785034179688	13397.json
3,3	1,1	0,0	0.3289297819137573,0.3621768057346344	129.2428436279297,129.2428436279297	19956.json
2	1	0	0.9960283637046814	140.82913208007812	22845.json
3,3	1,1	0,0	0.5021071434020996,0.7929145097732544	132.086669921875,132.086669921875	21623.json
4,4,4,4,5,5,5,5,5	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0.007699151989072561,0.007699151989072561,0.010358922183513641,0.0076543670147657394,0.007381950505077839,0.007381950505077839,0.007381950505077839,0.007658062502741814,0.007703757844865322	121.28888702392578,121.28888702392578,120.3629150390625,120.3629150390625,116.74798583984375,116.74798583984375,116.74798583984375,116.74798583984375,116.74798583984375	22176.json
40,40,42	11,11,13	15,15,17	0.0,0.0,0.0	71.06099700927734,71.06099700927734,69.6411361694336	8271.json
17,17,17,17,15,15,15,13,22,23,23,25	2,2,2,2,1,1,1,1,2,2,2,3	4,4,4,4,0,0,0,0,3,3,3,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91225582966581E-4,0.0,0.0,0.0,0.0	88.03372192382812,87.64158630371094,87.58905792236328,87.75997161865234,90.38225555419922,90.30840301513672,90.33658599853516,93.27578735351562,81.2953109741211,80.08538055419922,80.08538055419922,78.30772399902344	10323.json
