MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
2148.json	lombok.core.AnnotationValues.getAsStringList(java.lang.String)	2131.json	lombok.core.handlers.InclusionExclusionUtils.handleIncludeExcludeMarking(java.lang.Class<I>, java.lang.String, java.lang.Class<? extends java.lang.annotation.Annotation>, lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<?>, lombok.core.LombokNode<A, L, N>, boolean)	true	58
114.json	lombok.delombok.DelombokApp.getAppName()	noCall	noCall	true	3147
3044.json	lombok.launch.PatchFixesHider.PatchFixes.fixRetrieveEllipsisStartPosition(int, int)	noCall	noCall	true	2751
297.json	lombok.delombok.Delombok.createUnicodeEscapeWriter(java.io.OutputStream)	null,295.json	lombok.delombok.Delombok.createStandardOutWriter(),lombok.delombok.Delombok.createFileWriter(java.io.File, java.io.File, java.net.URI)	true	3069
1719.json	lombok.javac.HandlerLibrary.javacWarning(java.lang.String)	noCall	noCall	true	3311
1658.json	lombok.javac.apt.Processor.collectData(javax.annotation.processing.ProcessingEnvironment)	1656.json	lombok.javac.apt.Processor.report(javax.annotation.processing.ProcessingEnvironment)	true	949
704.json	lombok.installer.Installer.autoDiscover(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>)	null,745.json,718.json	lombok.installer.InstallerGUI.Anonymous-7a69bfbc-4164-4c7b-b385-c37a2dc21afa.run(),lombok.installer.InstallerGUI.buildIdeArea(),lombok.installer.Installer.cliInstaller(boolean, java.util.List<java.lang.String>)	true	3142
714.json	lombok.installer.Installer.CommandLineUninstallerApp.getAppDescription()	noCall	noCall	true	3146
2102.json	lombok.core.handlers.HandlerUtil.checkName(java.lang.String, java.lang.String, lombok.core.LombokNode<?, ?, ?>)	noCall	noCall	false	1851
132.json	lombok.delombok.ant.Tasks.Delombok.setFrom(java.io.File)	noCall	noCall	true	3147
499.json	lombok.javac.TreeMirrorMaker.getOriginalToCopyMap()	1558.json	lombok.javac.JavacResolution.resolveMethodMember(lombok.javac.JavacNode)	true	2808
2957.json	lombok.eclipse.EclipseNode.isCompleteParse()	2949.json	lombok.eclipse.EclipseNode.traverse(lombok.eclipse.EclipseASTVisitor)	false	3190
626.json	lombok.core.LombokImmutableList.of(T, T, T, T, T, T, T...)	noCall	noCall	true	1934
2307.json	lombok.eclipse.EclipseAST.rebuild(boolean)	noCall	noCall	false	2585
2492.json	lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData.getTargetSimpleType()	2893.json	lombok.eclipse.handlers.singulars.EclipseJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode, boolean, boolean, boolean, boolean, java.lang.String, java.lang.String)	true	1273
1563.json	lombok.javac.JavacResolution.resolveClassMember(lombok.javac.JavacNode)	noCall	noCall	false	2808
405.json	lombok.javac.apt.Javac9BaseFileObjectWrapper.getNestingKind()	noCall	noCall	true	512
1903.json	lombok.core.configuration.ConfigurationSource.ListModification.isAdded()	1991.json	lombok.core.configuration.BubblingConfigurationResolver.resolve(lombok.core.configuration.ConfigurationKey<T>)	true	1643
431.json	lombok.javac.Javac.getJavaCompilerVersion()	511.json,null,314.json,1574.json,601.json,600.json,289.json,null,null,1683.json	lombok.javac.JavacTreeMaker.TypeTag.typeTag(java.lang.String),lombok.javac.Javac.createVoidType(com.sun.tools.javac.code.Symtab, lombok.javac.JavacTreeMaker.TypeTag),lombok.delombok.LombokOptionsFactory.getDelombokOptions(com.sun.tools.javac.util.Context),lombok.javac.JavacResolution.platformHasTargetTyping(),lombok.javac.CommentCatcher.setInCompiler(com.sun.tools.javac.main.JavaCompiler, com.sun.tools.javac.util.Context),lombok.javac.CommentCatcher.registerCommentsCollectingScannerFactory(com.sun.tools.javac.util.Context),lombok.delombok.Delombok.delombok(),lombok.javac.JavacTreeMaker.TreeTag.treeTag(java.lang.String),lombok.javac.JavacAST.getLatestJavaSpecSupported(),lombok.javac.apt.LombokProcessor.placePostCompileAndDontMakeForceRoundDummiesHook()	true	1875
1490.json	lombok.javac.handlers.JavacSingularsRecipes.SingularData.getPluralName()	1405.json,null,null,1432.json,1424.json,1376.json,1393.json,1415.json,1374.json	lombok.javac.handlers.singulars.JavacJavaUtilListSingularizer.createListCopy(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSetMapInitialCapacitySwitchStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, java.lang.String, java.lang.String, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, boolean, boolean, boolean, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.singulars.JavacGuavaSingularizer.createConstructBuilderVarIfNeeded(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.singulars.JavacGuavaSingularizer.generateFields(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.singulars.JavacJavaUtilMapSingularizer.generateFields(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.singulars.JavacJavaUtilListSetSingularizer.generateFields(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createConstructBuilderVarIfNeeded(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.singulars.JavacJavaUtilMapSingularizer.listFieldsToBeGenerated(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode)	false	1283
373.json	com.sun.tools.javac.util.Context.put(com.sun.tools.javac.util.Context.Key<T>, T)	noCall	noCall	true	2522
249.json	lombok.delombok.PrettyPrinter.printMemberReference0(com.sun.tools.javac.tree.JCTree)	246.json	lombok.delombok.PrettyPrinter.visitTree(com.sun.tools.javac.tree.JCTree)	true	967
406.json	lombok.javac.apt.Javac9BaseFileObjectWrapper.getAccessLevel()	noCall	noCall	true	512
1549.json	lombok.javac.LombokOptions.deleteLombokAnnotations()	289.json	lombok.delombok.Delombok.delombok()	true	1638
1236.json	lombok.javac.handlers.JavacHandlerUtil.typeMatches(java.lang.String, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree)	1235.json	lombok.javac.handlers.JavacHandlerUtil.typeMatches(java.lang.Class<?>, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree)	true	2780
746.json	lombok.installer.InstallerGUI.showWhatIDo()	745.json,null	lombok.installer.InstallerGUI.buildIdeArea(),lombok.installer.InstallerGUI.Anonymous-3b267d8b-97c0-45fc-aa28-48695dc48237.actionPerformed(java.awt.event.ActionEvent)	true	3294
144.json	lombok.delombok.DocCommentIntegrator.CommentAttacher_8.Anonymous-8266154c-7b29-4dfa-bb62-2d4a195fcc5e.getStyle()	noCall	noCall	true	1750
402.json	lombok.javac.apt.Javac9BaseFileObjectWrapper.getLastModified()	noCall	noCall	true	512
2095.json	lombok.core.LombokApp.isDebugTool()	2281.json	lombok.core.Main.printHelp(java.lang.String, java.io.PrintStream)	true	2353
3097.json	lombok.eclipse.agent.PatchExtensionMethodCompletionProposal.Reflection.accessField(java.lang.Class<?>, java.lang.String)	noCall	noCall	true	2220
2156.json	lombok.core.AnnotationValues.getActualExpressions(java.lang.String)	2159.json	lombok.core.AnnotationValues.getActualExpression(java.lang.String)	false	2804
2489.json	lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData.getTargetFqn()	2849.json,2893.json,2892.json	lombok.eclipse.handlers.singulars.EclipseGuavaSingularizer.getSimpleTargetTypeName(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData),lombok.eclipse.handlers.singulars.EclipseJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode, boolean, boolean, boolean, boolean, java.lang.String, java.lang.String),lombok.eclipse.handlers.singulars.EclipseJavaUtilSingularizer.createJavaUtilSetMapInitialCapacitySwitchStatements(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode, boolean, java.lang.String, java.lang.String, java.lang.String, java.lang.String)	false	1273
820.json	lombok.installer.eclipse.EclipseProductLocation.hasLombok()	noCall	noCall	true	3294
1680.json	lombok.javac.apt.LombokProcessor.init(javax.annotation.processing.ProcessingEnvironment)	noCall	noCall	true	3313
2221.json	lombok.core.AnnotationProcessor.process(java.util.Set<? extends javax.lang.model.element.TypeElement>, javax.annotation.processing.RoundEnvironment)	noCall	noCall	true	3122
1679.json	lombok.javac.apt.MessagerDiagnosticsReceiver.addError(java.lang.String)	noCall	noCall	true	2900
828.json	lombok.installer.eclipse.StandardProductDescriptor.getWindowsExecutableName()	noCall	noCall	true	3137
1311.json	lombok.javac.handlers.JavacHandlerUtil.chainDotsString(lombok.javac.JavacNode, java.lang.String)	null,null,1458.json	lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSetMapInitialCapacitySwitchStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, java.lang.String, java.lang.String, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, boolean, boolean, boolean, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.HandleGetter.createLazyGetterBody(lombok.javac.JavacTreeMaker, lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree)	false	2804
1145.json	lombok.javac.handlers.HandleUtilityClass.changeModifiersAndGenerateConstructor(lombok.javac.JavacNode, lombok.javac.JavacNode)	noCall	noCall	false	1255
1656.json	lombok.javac.apt.Processor.report(javax.annotation.processing.ProcessingEnvironment)	1655.json	lombok.javac.apt.Processor.init(javax.annotation.processing.ProcessingEnvironment)	true	949
2244.json	lombok.core.LombokNode.rebuild()	2307.json,1456.json,1135.json	lombok.eclipse.EclipseAST.rebuild(boolean),lombok.javac.handlers.HandleGetter.findDelegatesAndRemoveFromField(lombok.javac.JavacNode),lombok.javac.handlers.HandleFieldDefaults.setFieldDefaultsForField(lombok.javac.JavacNode, lombok.AccessLevel, boolean)	false	3301
1335.json	lombok.javac.handlers.JavacHandlerUtil.isClass(lombok.javac.JavacNode)	noCall	noCall	false	2242
3096.json	lombok.eclipse.agent.PatchExtensionMethodCompletionProposal.Reflection.isComplete()	noCall	noCall	false	2220
923.json	lombok.bytecode.PostCompilerApp.getAppName()	noCall	noCall	true	2900
2242.json	lombok.core.LombokNode.getFileName()	1035.json	lombok.javac.JavacASTVisitor.Printer.visitCompilationUnit(lombok.javac.JavacNode, com.sun.tools.javac.tree.JCTree.JCCompilationUnit)	false	3190
1344.json	lombok.javac.handlers.JavacHandlerUtil.splitJavadocOnSectionIfPresent(java.lang.String, java.lang.String)	null,null	lombok.javac.handlers.JavacHandlerUtil.CopyJavadoc.splitForSetters(java.lang.String, java.lang.String),lombok.javac.handlers.JavacHandlerUtil.CopyJavadoc.split(java.lang.String)	true	1829
798.json	lombok.installer.eclipse.EclipseProductLocationProvider.create(java.lang.String)	816.json	lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.findEclipse(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File)	true	3142
271.json	lombok.delombok.Delombok.setClasspath(java.lang.String)	261.json	lombok.delombok.Delombok.main(java.lang.String[])	true	2808
1484.json	lombok.javac.handlers.JavacSingularsRecipes.loadAll(lombok.core.TypeLibrary, java.util.Map<java.lang.String, lombok.javac.handlers.JavacSingularsRecipes.JavacSingularizer>)	noCall	noCall	true	1283
2419.json	lombok.eclipse.handlers.HandleConstructor.checkLegality(lombok.eclipse.EclipseNode, lombok.eclipse.EclipseNode, java.lang.String)	noCall	noCall	false	2751
1110.json	lombok.javac.handlers.HandleSuperBuilder.generateSelfMethod(lombok.javac.JavacNode)	noCall	noCall	false	97
1251.json	lombok.javac.handlers.JavacHandlerUtil.deleteImportFromCompilationUnit(lombok.javac.JavacNode, java.lang.String)	1250.json	lombok.javac.handlers.JavacHandlerUtil.deleteAnnotationIfNeccessary0(lombok.javac.JavacNode, java.lang.String...)	false	3148
2114.json	lombok.core.handlers.HandlerUtil.toAccessorName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean, java.lang.String, java.lang.String, boolean)	2112.json,2119.json,2111.json,2110.json	lombok.core.handlers.HandlerUtil.toWitherName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean),lombok.core.handlers.HandlerUtil.toAllAccessorNames(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean, java.lang.String, java.lang.String, boolean),lombok.core.handlers.HandlerUtil.toSetterName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean),lombok.core.handlers.HandlerUtil.toGetterName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean)	true	3311
150.json	lombok.delombok.FormatPreferenceScanner.Anonymous-f3a6659a-2a8c-4ff5-aedd-761bb53d6ce3.read(char[], int, int)	noCall	noCall	true	1672
1545.json	lombok.javac.LombokOptions.getFormatPreferences()	1299.json,1301.json,1302.json	lombok.javac.handlers.JavacHandlerUtil.addFinalIfNeeded(long, com.sun.tools.javac.util.Context),lombok.javac.handlers.JavacHandlerUtil.genJavaLangTypeRef(lombok.javac.JavacNode, java.lang.String...),lombok.javac.handlers.JavacHandlerUtil.genJavaLangTypeRef(lombok.javac.JavacNode, int, java.lang.String...)	false	1672
769.json	lombok.installer.InstallerGUI.buildChrome(java.awt.Container)	noCall	noCall	true	3294
649.json	lombok.core.FieldAugment.circularSafeAugment(java.lang.Class<T>, java.lang.Class<? super F>, java.lang.String)	noCall	noCall	true	1497
854.json	com.sun.tools.javac.code.Attribute.Compound.getElementValues()	noCall	noCall	true	224
2803.json	lombok.eclipse.handlers.EclipseHandlerUtil.upToTypeNode(lombok.eclipse.EclipseNode)	2804.json,2808.json,null	lombok.eclipse.handlers.EclipseHandlerUtil.fieldExists(java.lang.String, lombok.eclipse.EclipseNode),lombok.eclipse.handlers.EclipseHandlerUtil.constructorExists(lombok.eclipse.EclipseNode),lombok.eclipse.handlers.HandleConstructor.noArgsConstructorExists(lombok.eclipse.EclipseNode)	true	44
19.json	com.sun.tools.javac.code.Symbol.getEnclosedElements()	noCall	noCall	false	225
1297.json	lombok.javac.handlers.JavacHandlerUtil.fixMethodMirror(com.sun.tools.javac.util.Context, javax.lang.model.element.Element, long, com.sun.tools.javac.util.Name, com.sun.tools.javac.util.List<com.sun.tools.javac.code.Type>, com.sun.tools.javac.code.Type)	noCall	noCall	true	537
139.json	lombok.delombok.ant.Tasks.Delombok.execute()	noCall	noCall	true	3147
302.json	lombok.delombok.FormatPreferences.generateSuppressWarnings()	noCall	noCall	false	1672
1146.json	lombok.javac.handlers.HandleUtilityClass.createPrivateDefaultConstructor(lombok.javac.JavacNode)	1145.json	lombok.javac.handlers.HandleUtilityClass.changeModifiersAndGenerateConstructor(lombok.javac.JavacNode, lombok.javac.JavacNode)	true	1310
458.json	lombok.javac.Javac.sneakyThrow0(java.lang.Throwable)	457.json	lombok.javac.Javac.sneakyThrow(java.lang.Throwable)	true	1850
2110.json	lombok.core.handlers.HandlerUtil.toGetterName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean)	noCall	noCall	true	3320
2086.json	lombok.core.Version.main(java.lang.String[])	noCall	noCall	true	3313
505.json	lombok.javac.JavacTreeMaker.SchroedingerType.hashCode()	noCall	noCall	true	1810
163.json	lombok.delombok.PrettyPrinter.println()	165.json,179.json,182.json,168.json,172.json,162.json	lombok.delombok.PrettyPrinter.println(java.lang.CharSequence),lombok.delombok.PrettyPrinter.visitTopLevel(com.sun.tools.javac.tree.JCTree.JCCompilationUnit),lombok.delombok.PrettyPrinter.printClassMembers(com.sun.tools.javac.util.List<com.sun.tools.javac.tree.JCTree>, boolean, boolean),lombok.delombok.PrettyPrinter.aPrintln(java.lang.CharSequence),lombok.delombok.PrettyPrinter.consumeTrailingComments(int),lombok.delombok.PrettyPrinter.print(java.lang.CharSequence)	false	967
2150.json	lombok.core.AnnotationValues.getAsBoolean(java.lang.String)	2131.json	lombok.core.handlers.InclusionExclusionUtils.handleIncludeExcludeMarking(java.lang.Class<I>, java.lang.String, java.lang.Class<? extends java.lang.annotation.Annotation>, lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<?>, lombok.core.LombokNode<A, L, N>, boolean)	true	58
1274.json	lombok.javac.handlers.JavacHandlerUtil.findGetter(lombok.javac.JavacNode)	1276.json	lombok.javac.handlers.JavacHandlerUtil.getFieldType(lombok.javac.JavacNode, lombok.core.handlers.HandlerUtil.FieldAccess)	false	2912
2328.json	lombok.eclipse.EclipseAST.statementTypes()	noCall	noCall	true	3311
1293.json	lombok.javac.handlers.JavacHandlerUtil.ClassSymbolMembersField.remove(com.sun.tools.javac.code.Symbol.ClassSymbol, com.sun.tools.javac.code.Symbol)	noCall	noCall	true	948
2213.json	lombok.core.AnnotationProcessor.getJavacProcessingEnvironment(javax.annotation.processing.ProcessingEnvironment, java.util.List<java.lang.String>)	null	lombok.core.AnnotationProcessor.JavacDescriptor.want(javax.annotation.processing.ProcessingEnvironment, java.util.List<java.lang.String>)	true	69
523.json	lombok.javac.JavacTreeMaker.addToCache(lombok.javac.JavacTreeMaker.MethodId<?>)	520.json	lombok.javac.JavacTreeMaker.invokeAny(java.lang.Object, lombok.javac.JavacTreeMaker.MethodId<J>, java.lang.Object...)	true	1812
83.json	com.sun.tools.javac.main.JavaCompiler.initProcessAnnotations(java.lang.Iterable<? extends javax.annotation.processing.Processor>, java.util.Collection<? extends javax.tools.JavaFileObject>, java.util.Collection<java.lang.String>)	289.json	lombok.delombok.Delombok.delombok()	true	225
111.json	lombok.delombok.DelombokApp.extensiveCheckToolsJar(java.io.File)	109.json,110.json	lombok.delombok.DelombokApp.findToolsJarViaEnvironment(),lombok.delombok.DelombokApp.findToolsJarViaProperties()	true	3102
2073.json	lombok.core.debug.AssertionLogger.assertLog(java.lang.String)	noCall	noCall	true	1253
2133.json	lombok.core.handlers.InclusionExclusionUtils.handleToStringMarking(lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<lombok.ToString>, lombok.core.LombokNode<A, L, N>)	1173.json	lombok.javac.handlers.HandleToString.generateToStringForType(lombok.javac.JavacNode, lombok.javac.JavacNode)	true	58
2177.json	lombok.core.AST.putInMap(L)	1781.json	lombok.javac.JavacAST.drill(com.sun.tools.javac.tree.JCTree)	false	3317
2146.json	lombok.core.AnnotationValues.of(java.lang.Class<A>, lombok.core.LombokNode<?, ?, ?>)	null	lombok.javac.handlers.JavacHandlerUtil.getAccessorsForField(lombok.javac.JavacNode)	true	2304
108.json	lombok.delombok.DelombokApp.findToolsJar()	106.json	lombok.delombok.DelombokApp.loadDelombok(java.util.List<java.lang.String>)	true	3147
1147.json	lombok.javac.handlers.HandleUtilityClass.createThrowStatement(lombok.javac.JavacNode, lombok.javac.JavacTreeMaker)	1146.json	lombok.javac.handlers.HandleUtilityClass.createPrivateDefaultConstructor(lombok.javac.JavacNode)	true	1310
3106.json	lombok.eclipse.agent.EclipseLoaderPatcherTransplants.overrideLoadResult(java.lang.ClassLoader, java.lang.String, boolean)	noCall	noCall	true	1357
2209.json	lombok.core.AnnotationProcessor.trace(java.lang.Throwable)	null	lombok.core.AnnotationProcessor.JavacDescriptor.want(javax.annotation.processing.ProcessingEnvironment, java.util.List<java.lang.String>)	true	3122
467.json	lombok.javac.java7.CommentCollectingScannerFactory.MyFactory.make()	noCall	noCall	true	3149
290.json	lombok.delombok.Delombok.unpackClasspath(java.lang.String)	289.json	lombok.delombok.Delombok.delombok()	true	224
826.json	lombok.installer.eclipse.EclipseProductLocation.getIdeIcon()	noCall	noCall	true	3142
444.json	lombok.javac.handlers.JavacHandlerUtil.CopyJavadoc_8.Anonymous-f5704d5a-bafe-4e91-8618-8e0985e46575.getText()	noCall	noCall	true	1750
478.json	lombok.javac.java7.CommentCollectingScanner.determineStartConnection(int, int)	476.json	lombok.javac.java7.CommentCollectingScanner.processComment(com.sun.tools.javac.parser.Scanner.CommentStyle)	true	2527
900.json	lombok.bytecode.ClassFileMetaData.containsLong(long)	noCall	noCall	true	2895
1918.json	lombok.core.configuration.ConfigurationApp.Anonymous-e34e5dc3-0fbd-4d85-ad99-d209688257d0.set(lombok.core.configuration.ConfigurationKey<?>, java.lang.Object, java.lang.String, int)	noCall	noCall	true	1631
1088.json	lombok.javac.handlers.HandleConstructor.fieldsNeedingBuilderDefaults(lombok.javac.JavacNode, com.sun.tools.javac.util.List<lombok.javac.JavacNode>)	noCall	noCall	false	9
2545.json	lombok.eclipse.handlers.HandleEqualsAndHashCode.arraySizeOf(java.lang.Object[])	noCall	noCall	true	114
2182.json	lombok.core.AST.top()	1784.json,1786.json,null,1062.json,2241.json,2298.json,2307.json,1755.json,2301.json,2302.json,3004.json	lombok.javac.JavacAST.removeDeferredErrors(lombok.javac.JavacNode),lombok.javac.JavacAST.removeFromDeferredDiagnostics(int, int),lombok.javac.JavacAST.getAbsoluteFileLocation(),lombok.javac.JavacTransformer.transform(long, com.sun.tools.javac.util.Context, java.util.List<com.sun.tools.javac.tree.JCTree.JCCompilationUnit>),lombok.core.LombokNode.top(),lombok.eclipse.EclipseAST.traverse(lombok.eclipse.EclipseASTVisitor),lombok.eclipse.EclipseAST.rebuild(boolean),lombok.javac.JavacAST.traverse(lombok.javac.JavacASTVisitor),lombok.eclipse.EclipseAST.ParseProblem.addToCompilationResult(),lombok.eclipse.EclipseAST.propagateProblems(),lombok.eclipse.HandlerLibrary.callASTVisitors(lombok.eclipse.EclipseAST, long, boolean)	false	3317
1075.json	lombok.javac.handlers.HandleConstructor.findFields(lombok.javac.JavacNode, boolean)	1074.json,1073.json	lombok.javac.handlers.HandleConstructor.findFinalFields(lombok.javac.JavacNode),lombok.javac.handlers.HandleConstructor.findRequiredFields(lombok.javac.JavacNode)	true	2911
1078.json	lombok.javac.handlers.HandleConstructor.findAllFields(lombok.javac.JavacNode, boolean)	1077.json	lombok.javac.handlers.HandleConstructor.findAllFields(lombok.javac.JavacNode)	false	2165
2131.json	lombok.core.handlers.InclusionExclusionUtils.handleIncludeExcludeMarking(java.lang.Class<I>, java.lang.String, java.lang.Class<? extends java.lang.annotation.Annotation>, lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<?>, lombok.core.LombokNode<A, L, N>, boolean)	2135.json,2133.json	lombok.core.handlers.InclusionExclusionUtils.handleEqualsAndHashCodeMarking(lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<lombok.EqualsAndHashCode>, lombok.core.LombokNode<A, L, N>),lombok.core.handlers.InclusionExclusionUtils.handleToStringMarking(lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<lombok.ToString>, lombok.core.LombokNode<A, L, N>)	true	58
2415.json	lombok.eclipse.handlers.HandleConstructor.findFields(lombok.eclipse.EclipseNode, boolean)	2414.json	lombok.eclipse.handlers.HandleConstructor.findRequiredFields(lombok.eclipse.EclipseNode)	true	2911
274.json	lombok.delombok.Delombok.setVerbose(boolean)	261.json	lombok.delombok.Delombok.main(java.lang.String[])	false	3148
1577.json	lombok.javac.FindTypeVarScanner.visitPrimitive(javax.lang.model.type.PrimitiveType, java.lang.Void)	noCall	noCall	true	2781
158.json	lombok.delombok.PrettyPrinter.align()	167.json,169.json,182.json,168.json,162.json	lombok.delombok.PrettyPrinter.aPrint(java.lang.CharSequence),lombok.delombok.PrettyPrinter.aPrintln(java.lang.CharSequence, com.sun.tools.javac.tree.JCTree),lombok.delombok.PrettyPrinter.printClassMembers(com.sun.tools.javac.util.List<com.sun.tools.javac.tree.JCTree>, boolean, boolean),lombok.delombok.PrettyPrinter.aPrintln(java.lang.CharSequence),lombok.delombok.PrettyPrinter.print(java.lang.CharSequence)	false	967
1807.json	lombok.javac.CompilerMessageSuppressor.getDeclaredField(java.lang.Class<?>, java.lang.String)	1809.json	lombok.javac.CompilerMessageSuppressor.getDeferredField(java.lang.Object)	true	1787
882.json	lombok.launch.ShadowClassLoader.getResources(java.lang.String)	noCall	noCall	true	1380
739.json	lombok.installer.InstallerGUI.Anonymous-8bf54355-9c77-4b2d-ab42-cc21df5766b8.getDescription()	noCall	noCall	true	3294
646.json	lombok.core.LombokImmutableList.hashCode()	noCall	noCall	true	1934
2884.json	lombok.eclipse.handlers.singulars.EclipseJavaUtilListSetSingularizer.listFieldsToBeGenerated(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode)	noCall	noCall	true	1267
1033.json	lombok.javac.JavacASTVisitor.Printer.forcePrint(java.lang.String, java.lang.Object...)	1034.json	lombok.javac.JavacASTVisitor.Printer.print(java.lang.String, java.lang.Object...)	true	3311
3179.json	lombok.eclipse.agent.PatchDelegate.generateDelegateMethods(lombok.eclipse.EclipseNode, java.util.List<lombok.eclipse.agent.PatchDelegate.BindingTuple>, lombok.eclipse.agent.PatchDelegate.DelegateReceiver)	noCall	noCall	true	2798
677.json	lombok.eclipse.Eclipse.toQualifiedName(char[][])	null	lombok.eclipse.EclipseImportList.getFullyQualifiedNameForSimpleName(java.lang.String)	true	3317
372.json	com.sun.tools.javac.util.Context.put(com.sun.tools.javac.util.Context.Key<T>, com.sun.tools.javac.util.Context.Factory<T>)	noCall	noCall	true	2522
1502.json	lombok.javac.handlers.JavacSingularsRecipes.JavacSingularizer.listMethodsToBeGenerated(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode)	1375.json,1392.json,1500.json	lombok.javac.handlers.singulars.JavacJavaUtilMapSingularizer.listMethodsToBeGenerated(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode),lombok.javac.handlers.singulars.JavacJavaUtilListSetSingularizer.listMethodsToBeGenerated(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode),lombok.javac.handlers.JavacSingularsRecipes.JavacSingularizer.checkForAlreadyExistingNodesAndGenerateError(lombok.javac.JavacNode, lombok.javac.handlers.JavacSingularsRecipes.SingularData)	true	1268
3210.json	lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent.agentmain(java.lang.String, java.lang.instrument.Instrumentation)	noCall	noCall	true	3190
