MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
5490.json	org.wildfly.iiop.openjdk.tm.TxServerInterceptor.init(int, org.omg.IOP.Codec, org.omg.PortableInterceptor.Current)	5479.json	org.wildfly.iiop.openjdk.tm.TxServerInterceptorInitializer.post_init(org.omg.PortableInterceptor.ORBInitInfo)	true	2398
11641.json	org.jboss.as.ejb3.component.EJBComponentDescription.addRemoteTransactionsDependency()	noCall	noCall	true	2447
8738.json	org.jboss.as.ee.component.InterceptorEnvironment.getBindingConfigurations()	noCall	noCall	false	2360
5657.json	org.wildfly.iiop.openjdk.csiv2.CSIv2IORInterceptor.name()	noCall	noCall	true	2573
5023.json	org.wildfly.iiop.openjdk.rmi.marshal.strategy.SkeletonStrategy.writeRetval(org.omg.CORBA_2_3.portable.OutputStream, java.lang.Object)	12671.json	org.jboss.as.ejb3.iiop.EjbCorbaServant._invoke(java.lang.String, org.omg.CORBA.portable.InputStream, org.omg.CORBA.portable.ResponseHandler)	true	2429
7453.json	org.wildfly.extension.messaging.activemq.SecurityRoleResource.getOrderedChildTypes()	noCall	noCall	true	1109
11745.json	org.jboss.as.ejb3.component.EJBComponent.getEjbObjectType()	noCall	noCall	true	2416
6709.json	org.wildfly.extension.batch.jberet.deployment.JobOperationStepHandler.createOperationFailure(java.lang.Throwable)	noCall	noCall	true	1066
9075.json	org.jboss.as.ee.component.BasicComponentInstance.getComponent()	12248.json	org.jboss.as.ejb3.component.EjbComponentInstance.getComponent()	true	2661
4819.json	org.wildfly.iiop.openjdk.naming.jndi.CNNameParser.stringifyComponent(org.omg.CosNaming.NameComponent)	4815.json,4816.json,4817.json	org.wildfly.iiop.openjdk.naming.jndi.CNNameParser.cosNameToInsString(org.omg.CosNaming.NameComponent[]),org.wildfly.iiop.openjdk.naming.jndi.CNNameParser.cosNameToName(org.omg.CosNaming.NameComponent[]),org.wildfly.iiop.openjdk.naming.jndi.CNNameParser.insStringToStringifiedComps(java.lang.String)	true	2429
19873.json	org.jboss.as.jaxrs.deployment.JaxrsComponentDeployer.isInstanceOf(org.jboss.as.ee.component.ComponentDescription, java.lang.String)	noCall	noCall	false	1199
5234.json	org.wildfly.iiop.openjdk.rmi.ir.InterfaceDefImpl._lookup(java.lang.String)	noCall	noCall	true	2429
19229.json	org.jboss.as.webservices.metadata.model.AbstractDeployment.getPojoEndpoints()	noCall	noCall	false	2438
14028.json	org.jboss.as.ejb3.deployment.processors.EjbLookupInjectionSource.hashCode()	noCall	noCall	true	2466
22442.json	org.jboss.as.jpa.container.StoredProcedureQueryNonTxInvocationDetacher.unwrap(java.lang.Class<T>)	noCall	noCall	true	1043
5817.json	org.jboss.as.weld.services.bootstrap.ManagedReferenceToResourceReferenceAdapter.getInstance()	noCall	noCall	true	1891
7839.json	org.wildfly.extension.messaging.activemq.deployment.injection.JMSContextWrapper.createBytesMessage()	noCall	noCall	true	1109
6789.json	org.wildfly.extension.batch.jberet.deployment.BatchEnvironmentService.WildFlyBatchEnvironment.getBatchConfigurationProperties()	noCall	noCall	true	1740
20970.json	org.jboss.as.messaging.Element.getScheduledThreadPoolDefinitions()	noCall	noCall	true	2528
17038.json	org.wildfly.extension.undertow.security.digest.DigestAuthenticationMechanism.DigestCredentialImpl.getRealm()	noCall	noCall	true	1010
12880.json	org.jboss.as.ejb3.timerservice.TimerServiceImpl.isLifecycleCallbackInvocation()	12893.json,12863.json	org.jboss.as.ejb3.timerservice.TimerServiceImpl.assertTimerServiceState(),org.jboss.as.ejb3.timerservice.TimerServiceImpl.createTimer(java.util.Date, long, java.io.Serializable, boolean)	false	2500
21489.json	org.jboss.as.service.ServiceNameFactory.newServiceName(java.lang.String)	21487.json,21488.json	org.jboss.as.service.ServiceNameFactory.newCreateDestroy(java.lang.String),org.jboss.as.service.ServiceNameFactory.newStartStop(java.lang.String)	true	2621
22407.json	org.jboss.as.jpa.validator.WildFlyProviderResolver.getValidationProviders()	noCall	noCall	true	1823
17598.json	org.wildfly.extension.undertow.deployment.JspPropertyGroupDescriptorImpl.getTrimDirectiveWhitespaces()	noCall	noCall	true	1912
22681.json	org.jboss.as.jpa.container.UnsynchronizedEntityManagerWrapper.getEntityManagerFactory()	noCall	noCall	true	874
11519.json	org.jboss.as.ejb3.component.messagedriven.MessageDrivenComponent.getPoolName()	noCall	noCall	true	2309
16723.json	org.wildfly.extension.undertow.UndertowService.getInstanceId()	17187.json	org.wildfly.extension.undertow.Server.getRoute()	true	1912
8254.json	org.jboss.as.pojo.descriptor.InjectedValueConfig.setState(org.jboss.as.pojo.BeanState)	noCall	noCall	false	2499
15458.json	org.wildfly.extension.mod_cluster.ContainerEventHandlerServiceConfigurator.get()	noCall	noCall	true	22
8729.json	org.jboss.as.ee.component.ViewConfiguration.putPrivateData(java.lang.Class<T>, T)	noCall	noCall	false	2410
4250.json	org.wildfly.clustering.web.undertow.sso.DistributableSingleSignOnManager.findSingleSignOn(java.lang.String)	noCall	noCall	true	1602
3259.json	org.wildfly.clustering.marshalling.spi.EnumExternalizer.getTargetClass()	noCall	noCall	true	2248
12750.json	org.jboss.as.ejb3.timerservice.schedule.attribute.DayOfMonth.getFirstMatch(java.util.Calendar)	12775.json,12777.json	org.jboss.as.ejb3.timerservice.schedule.CalendarBasedTimeout.computeNextDayOfMonth(java.util.Calendar),org.jboss.as.ejb3.timerservice.schedule.CalendarBasedTimeout.advanceTillMonthHasDate(java.util.Calendar, java.lang.Integer)	true	2500
8389.json	org.jboss.as.pojo.descriptor.ConstructorConfig.addChildren(org.jboss.as.pojo.descriptor.ConfigVisitor, java.util.List<org.jboss.as.pojo.descriptor.ConfigVisitorNode>)	noCall	noCall	true	2499
116.json	org.wildfly.clustering.singleton.SingletonCacheRequirement.getDefaultRequirement()	noCall	noCall	true	619
9249.json	org.jboss.as.ee.concurrent.ContextServiceImpl.createContextualProxy(T, java.util.Map<java.lang.String, java.lang.String>, java.lang.Class<T>)	noCall	noCall	true	1269
17445.json	org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService.getContainer()	noCall	noCall	false	1887
22297.json	org.jboss.as.jpa.processor.PersistenceProviderAdaptorLoader.Anonymous-41729e34-1cf5-420a-af4c-4518937eae1c.addProviderDependencies(org.jipijapa.plugin.spi.PersistenceUnitMetadata)	noCall	noCall	true	2313
5053.json	org.wildfly.iiop.openjdk.rmi.DelegatingStubFactoryFactory.getTieImpl(java.lang.Class<?>)	null,5052.json	org.wildfly.iiop.openjdk.rmi.DelegatingStubFactoryFactory.Anonymous-0ace5334-0d5c-47ce-9bfb-43aa89ddfe4c.run(),org.wildfly.iiop.openjdk.rmi.DelegatingStubFactoryFactory.getTie(java.lang.Class)	true	2410
2986.json	org.wildfly.clustering.server.provider.LocalServiceProviderRegistry.getGroup()	2989.json	org.wildfly.clustering.server.provider.LocalServiceProviderRegistry.getProviders(T)	true	1756
5898.json	org.jboss.as.weld.ejb.EjbDescriptorImpl.getRemoveMethods()	noCall	noCall	true	2664
10006.json	org.jboss.as.connector.subsystems.datasources.AbstractDataSourceService.getRecoveryCredentialSourceSupplierInjector()	noCall	noCall	false	493
16670.json	org.wildfly.extension.undertow.ServletContainerService.getBufferCacheInjectedValue()	noCall	noCall	false	1887
18374.json	org.jboss.as.jdr.commands.JdrCommand.setEnvironment(org.jboss.as.jdr.commands.JdrEnvironment)	18354.json	org.jboss.as.jdr.JdrRunner.collect()	true	2030
15194.json	org.jboss.as.naming.service.DefaultNamespaceContextSelectorService.getValue()	noCall	noCall	true	1702
12262.json	org.jboss.as.ejb3.component.allowedmethods.AllowedMethodsInformation.add(java.util.Set<org.jboss.as.ejb3.component.allowedmethods.AllowedMethodsInformation.DeniedSyncMethodKey>, org.jboss.as.ejb3.component.stateful.CurrentSynchronizationCallback.CallbackType, org.jboss.as.ejb3.component.allowedmethods.MethodType)	noCall	noCall	true	2378
22302.json	org.jboss.as.jpa.processor.PersistenceProviderAdaptorLoader.Anonymous-83439f8b-4ce2-47a0-9168-2c5e5d339848.cleanup(org.jipijapa.plugin.spi.PersistenceUnitMetadata)	noCall	noCall	true	2340
1103.json	org.jboss.as.clustering.jgroups.subsystem.PlainAuthTokenServiceConfigurator.apply(java.lang.String)	noCall	noCall	true	401
6833.json	org.wildfly.extension.batch.jberet.deployment.BatchJobExecutionResource.isRuntime()	noCall	noCall	true	1072
8525.json	org.jboss.as.pojo.service.AbstractPojoPhase.getModule()	noCall	noCall	false	2499
15616.json	org.wildfly.mod_cluster.undertow.UndertowHost.findContext(java.lang.String)	noCall	noCall	true	1821
20090.json	org.wildfly.extension.picketlink.federation.Namespace.getUri()	noCall	noCall	false	1509
12700.json	org.jboss.as.ejb3.timerservice.TimerHandleImpl.hashCode()	12968.json	org.jboss.as.ejb3.timerservice.TimerImpl.hashCode()	true	2500
12029.json	org.jboss.as.ejb3.component.stateful.StatefulComponentDescription.isPassivationApplicable()	14005.json	org.jboss.as.ejb3.deployment.processors.CacheDependenciesProcessor.getCacheFactoryBuilderServiceName(org.jboss.as.ejb3.component.stateful.StatefulComponentDescription)	true	2373
1339.json	org.jboss.as.clustering.jgroups.subsystem.JChannelFactoryServiceConfigurator.getNodeName()	noCall	noCall	true	2626
5831.json	org.jboss.as.weld.util.Reflections.isAccessible(java.lang.String, java.lang.ClassLoader)	noCall	noCall	true	1891
2315.json	org.jboss.as.clustering.infinispan.subsystem.JDBCStoreResourceDefinition.Anonymous-5d012de9-6279-475f-81bf-3ee44dae6329.getWriteTranslator()	noCall	noCall	true	111
20263.json	org.wildfly.extension.picketlink.federation.service.EntityProviderService.configureKeyProvider()	noCall	noCall	true	1509
7656.json	org.wildfly.extension.messaging.activemq.ActiveMQServerService.getValue()	noCall	noCall	true	1109
10782.json	org.jboss.as.connector.services.resourceadapters.deployment.registry.ResourceAdapterDeploymentRegistryImpl.getResourceAdapterDeployments()	noCall	noCall	true	2801
8496.json	org.jboss.as.pojo.service.StartStopPojoPhase.defaultUp()	noCall	noCall	true	2499
20344.json	org.wildfly.extension.picketlink.federation.config.IDPConfiguration.setSupportMetadata(boolean)	noCall	noCall	false	1509
22410.json	org.jboss.as.jpa.util.JPAServiceNames.getJPAServiceName()	noCall	noCall	false	2464
21402.json	org.jboss.as.service.descriptor.JBossServiceDependencyListConfig.setOptionalAttributeName(java.lang.String)	noCall	noCall	true	1612
15572.json	org.wildfly.mod_cluster.undertow.UndertowConnector.getMaxThreads()	noCall	noCall	true	1821
22807.json	org.jboss.as.jpa.config.Configuration.getProviderModuleNameFromProviderClassName(java.lang.String)	noCall	noCall	false	2460
11030.json	org.jboss.as.connector.security.CallbackImpl.isElytronEnabled()	10921.json	org.jboss.as.connector.services.workmanager.WildflyWorkWrapper.runWork()	false	526
981.json	org.jboss.as.clustering.jgroups.auth.BinaryAuthToken.readFrom(java.io.DataInput)	noCall	noCall	true	401
15196.json	org.jboss.as.naming.service.BinderService.setSource(java.lang.Object)	noCall	noCall	false	738
11728.json	org.jboss.as.ejb3.component.EJBComponentDescription.getShutDownInterceptorFactory()	noCall	noCall	true	1205
21880.json	org.jboss.as.jpa.openjpa.OpenJPAPersistenceProviderAdaptor.doesScopedPersistenceUnitNameIdentifyCacheRegionName(org.jipijapa.plugin.spi.PersistenceUnitMetadata)	noCall	noCall	true	1109
6398.json	org.jboss.as.web.common.ConcurrentReferenceHashMap.HashEntry.newKeyReference(K, org.jboss.as.web.common.ConcurrentReferenceHashMap.ReferenceType, java.lang.ref.ReferenceQueue<java.lang.Object>)	noCall	noCall	true	2635
10582.json	org.jboss.as.connector.subsystems.resourceadapters.ModifiableConnDef.getConfigProperties()	noCall	noCall	true	2445
6084.json	org.jboss.as.weld.services.bootstrap.WeldSecurityServices.WeldSecurityContext.close()	noCall	noCall	true	225
11774.json	org.jboss.as.ejb3.component.EJBComponent.getAllowedMethodsInformation()	12263.json	org.jboss.as.ejb3.component.allowedmethods.AllowedMethodsInformation.checkAllowed(org.jboss.as.ejb3.component.allowedmethods.MethodType)	true	2378
8564.json	org.jboss.as.pojo.service.Callback.dispatch(java.lang.Object)	8562.json,8464.json	org.jboss.as.pojo.service.Callback.dispatch(),org.jboss.as.pojo.service.InstancesService.invokeCallbacks(java.util.Map<org.jboss.as.pojo.service.TypeBeanStateKey, java.util.List<org.jboss.as.pojo.service.Callback>>, org.jboss.as.pojo.BeanState, java.lang.Class<?>, java.lang.Object)	true	2499
11172.json	org.jboss.as.connector.deployers.ds.processors.DsXmlDeploymentInstallProcessor.getDef(T, T)	noCall	noCall	true	2341
19281.json	org.jboss.as.webservices.deployers.WSIntegrationProcessorJAXWS_HANDLER.propagateNamingContext(org.jboss.as.ee.component.ComponentDescription, org.jboss.as.webservices.metadata.model.EJBEndpoint)	noCall	noCall	true	2438
21885.json	org.jboss.as.jpa.openjpa.JBossPersistenceMetaDataFactory.setThreadLocalPersistenceUnitMetadata(org.jipijapa.plugin.spi.PersistenceUnitMetadata)	21874.json	org.jboss.as.jpa.openjpa.OpenJPAPersistenceProviderAdaptor.beforeCreateContainerEntityManagerFactory(org.jipijapa.plugin.spi.PersistenceUnitMetadata)	true	1109
8207.json	org.wildfly.extension.rts.service.VolatileParticipantService.deployParticipant()	noCall	noCall	false	1709
16775.json	org.wildfly.extension.undertow.Host.getDefaultWebModule()	noCall	noCall	true	1769
3338.json	org.wildfly.clustering.marshalling.spi.util.SortedSetExternalizer.readObject(java.io.ObjectInput)	noCall	noCall	true	1018
12148.json	org.jboss.as.ejb3.component.DefaultAccessTimeoutService.setDefaultAccessTimeout(long)	noCall	noCall	false	2461
18254.json	org.jboss.as.jsf.subsystem.JSFResourceDefinition.getAttributes()	noCall	noCall	true	1037
4985.json	org.wildfly.iiop.openjdk.rmi.marshal.CDRStream.writerFor(java.lang.Class)	noCall	noCall	true	2429
15182.json	org.jboss.as.naming.ServiceReferenceObjectFactory.ServiceNameRefAdr.getContent()	15180.json	org.jboss.as.naming.ServiceReferenceObjectFactory.getObjectInstance(java.lang.Object, javax.naming.Name, javax.naming.Context, java.util.Hashtable<?, ?>)	true	2705
14844.json	org.jboss.as.naming.ImmediateManagedReferenceFactory.getReference()	noCall	noCall	true	1801
11134.json	org.jboss.as.connector.metadata.api.common.Credential.Tag.getLocalName()	noCall	noCall	true	526
3570.json	org.wildfly.clustering.web.infinispan.session.InfinispanSessionMetaDataFactory.createValue(java.lang.String, java.lang.Void)	noCall	noCall	true	989
9777.json	org.jboss.as.ee.metadata.EJBClientDescriptorMetaData.RemotingReceiverConfiguration.setChannelCreationOptions(java.util.Properties)	noCall	noCall	true	2261
21488.json	org.jboss.as.service.ServiceNameFactory.newStartStop(java.lang.String)	21505.json	org.jboss.as.service.MBeanServices.addDependency(java.lang.String)	false	2621
20632.json	org.jboss.as.txn.deployment.TransactionRollbackSetupAction.dependencies()	noCall	noCall	true	2410
11624.json	org.jboss.as.ejb3.component.EJBComponentDescription.addRemoteHome(java.lang.String)	noCall	noCall	false	2457
6441.json	org.jboss.as.web.common.ConcurrentReferenceHashMap.HashIterator.hasMoreElements()	noCall	noCall	true	2635
17241.json	org.wildfly.extension.undertow.LocationService.addFilter(org.wildfly.extension.undertow.UndertowFilter)	noCall	noCall	true	1138
12501.json	org.jboss.as.ejb3.remote.AssociationService.getSuspendControllerInjector()	noCall	noCall	false	1101
17892.json	org.jboss.as.xts.jandex.WebServiceAnnotation.getName()	noCall	noCall	true	1927
8838.json	org.jboss.as.ee.component.BasicComponentCreateService.getPreDestroy()	noCall	noCall	true	2718
20975.json	org.jboss.as.messaging.Element.getForwardingAddressDefinitions()	noCall	noCall	true	2518
19524.json	org.jboss.as.webservices.config.ServerConfigImpl.getUndertowHost(org.jboss.as.webservices.config.ServerHostInfo)	19520.json,19521.json	org.jboss.as.webservices.config.ServerConfigImpl.getVirtualHostPort(java.lang.String, boolean),org.jboss.as.webservices.config.ServerConfigImpl.getHostAlias(java.lang.String)	true	1322
11817.json	org.jboss.as.ejb3.component.interceptors.CancellationFlag.isCancelFlagSet()	14627.json	org.jboss.as.ejb3.context.SessionContextImpl.wasCancelCalled()	true	507
17915.json	org.jboss.as.xts.XTSHandlerDeploymentProcessor.getClassName(java.lang.String)	noCall	noCall	false	1927
12024.json	org.jboss.as.ejb3.component.stateful.StatefulComponentDescription.addRemoveMethodInterceptor(org.jboss.as.ee.component.ViewDescription)	12012.json	org.jboss.as.ejb3.component.stateful.StatefulComponentDescription.setupViewInterceptors(org.jboss.as.ejb3.component.EJBViewDescription)	true	2597
13641.json	org.jboss.as.ejb3.cache.distributable.DistributableCache.get(K)	noCall	noCall	true	2580
22636.json	org.jboss.as.jpa.container.ExtendedEntityManager.refCountedClose()	noCall	noCall	true	2155
11706.json	org.jboss.as.ejb3.component.EJBComponentDescription.getTransactionAttributes()	12113.json	org.jboss.as.ejb3.component.EJBComponentCreateService.processTxAttr(org.jboss.as.ejb3.component.EJBComponentDescription, org.jboss.as.ejb3.component.MethodIntf, java.lang.reflect.Method)	false	2401
22656.json	org.jboss.as.jpa.container.UnsynchronizedEntityManagerWrapper.close()	noCall	noCall	true	874
7837.json	org.wildfly.extension.messaging.activemq.deployment.injection.JMSContextWrapper.getAutoStart()	noCall	noCall	true	1109
8633.json	org.jboss.as.ee.resource.definition.ResourceDefinitionInjectionSource.addProperties(java.lang.String[])	noCall	noCall	true	1359
