MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
3634.json	voldemort.client.protocol.pb.VAdminProto.SwapStoreResponse.Builder.clearPreviousStoreDir()	noCall	noCall	true	1622
7631.json	voldemort.server.protocol.admin.AsyncOperationStatus.setStatus(java.lang.String)	877.json,9372.json,null,null,9370.json,7703.json,null,9368.json,9367.json,null	voldemort.client.protocol.admin.AdminClient.RPCOperations.getAsyncRequestStatus(int, int),voldemort.store.bdb.BdbNativeBackup.cleanStaleFiles(java.io.File, voldemort.server.protocol.admin.AsyncOperationStatus),voldemort.server.protocol.admin.AdminServiceRequestHandler.handleNativeBackup(voldemort.client.protocol.pb.VAdminProto.NativeBackupRequest),voldemort.store.readonly.fetcher.BasicFetchStrategy.copyFileWithCheckSum(voldemort.store.readonly.fetcher.HdfsFile, java.io.File, voldemort.store.readonly.checksum.CheckSum.CheckSumType),voldemort.store.bdb.BdbNativeBackup.backupFiles(java.lang.String[], java.io.File, voldemort.server.protocol.admin.AsyncOperationStatus),voldemort.server.protocol.admin.AdminServiceRequestHandler.Anonymous-f907528a-d276-4bb6-ab6a-56ede6e40960.markComplete(),voldemort.client.protocol.admin.AdminClient.RPCOperations.waitForCompletion(int, int, long, java.util.concurrent.TimeUnit, voldemort.server.protocol.admin.AsyncOperationStatus),voldemort.store.bdb.BdbNativeBackup.determineLastFile(java.io.File, voldemort.server.protocol.admin.AsyncOperationStatus),voldemort.store.bdb.BdbNativeBackup.Anonymous-ae930739-bc09-4bc7-b44c-69c9e402c975.accept(java.io.File, java.lang.String),voldemort.server.protocol.admin.AsyncOperation.updateStatus(java.lang.String)	true	2111
9950.json	voldemort.store.routed.action.PerformParallelPutRequests.processResponse(voldemort.store.routed.Response<voldemort.utils.ByteArray, java.lang.Object>, voldemort.store.routed.Pipeline)	9949.json	voldemort.store.routed.action.PerformParallelPutRequests.execute(voldemort.store.routed.Pipeline)	true	831
6824.json	voldemort.client.protocol.vold.VoldemortNativeClientRequestFormat.isCompleteGetVersionResponse(java.nio.ByteBuffer)	noCall	noCall	true	1959
10570.json	voldemort.store.readonly.ReadOnlyUtils.getPartitionReplicaTuple(java.lang.String)	null	voldemort.client.protocol.admin.AdminClient.ReadOnlySpecificOperations.fetchPartitionFiles(int, java.lang.String, java.util.List<java.lang.Integer>, java.lang.String, java.util.Set<java.lang.Object>, java.util.concurrent.atomic.AtomicBoolean)	true	1569
7383.json	voldemort.server.VoldemortConfig.getFetcherBufferSize()	noCall	noCall	true	665
11377.json	voldemort.tools.RebalanceControllerCLI.getValidOptions(java.lang.String[])	11378.json	voldemort.tools.RebalanceControllerCLI.main(java.lang.String[])	true	795
10625.json	voldemort.store.readonly.ReadOnlyStorageEngine.KeyValueLocation.getValueLocation()	null,10626.json	voldemort.store.readonly.ReadOnlyStorageEngine.getAll(java.lang.Iterable<voldemort.utils.ByteArray>, java.util.Map<voldemort.utils.ByteArray, byte[]>),voldemort.store.readonly.ReadOnlyStorageEngine.KeyValueLocation.compareTo(voldemort.store.readonly.ReadOnlyStorageEngine.KeyValueLocation)	true	2292
7134.json	voldemort.server.VoldemortConfig.setMetadataDirectory(java.lang.String)	noCall	noCall	true	665
5770.json	voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest.Builder.setSwapStore(voldemort.client.protocol.pb.VAdminProto.SwapStoreRequest.Builder)	noCall	noCall	true	1751
8958.json	voldemort.rest.AbstractRestService.stopInner()	noCall	noCall	true	881
9942.json	voldemort.store.routed.action.PerformParallelDeleteRequests.abortPipeline(voldemort.store.routed.Pipeline)	9946.json	voldemort.store.routed.action.PerformParallelDeleteRequests.executeInternal(voldemort.store.routed.Pipeline)	true	363
8319.json	voldemort.serialization.protobuf.ProtoBufSerializer.toObject(byte[])	noCall	noCall	true	2398
6815.json	voldemort.client.protocol.vold.VoldemortNativeClientRequestFormat.readResults(java.io.DataInputStream)	6812.json,6818.json	voldemort.client.protocol.vold.VoldemortNativeClientRequestFormat.readGetResponse(java.io.DataInputStream),voldemort.client.protocol.vold.VoldemortNativeClientRequestFormat.readGetAllResponse(java.io.DataInputStream)	true	2311
7261.json	voldemort.server.VoldemortConfig.getSlopFrequencyMs()	7867.json	voldemort.server.storage.StorageService.startInner()	true	665
7062.json	voldemort.xml.StoreDefinitionsMapper.readStoreList(java.io.File)	11313.json,11407.json,11089.json,11019.json,11438.json,null,11362.json,null,11400.json,11085.json,null,null,11412.json,11378.json	voldemort.tools.ZoneClipperCLI.main(java.lang.String[]),voldemort.tools.RebalancePlanCLI.main(java.lang.String[]),voldemort.tools.admin.command.AdminCommandStore.SubCommandStoreUpdate.doStoreUpdate(voldemort.client.protocol.admin.AdminClient, java.util.List<java.lang.Integer>, java.lang.String),voldemort.tools.PartitionAnalysisCLI.main(java.lang.String[]),voldemort.VoldemortAdminTool.executeAddStores(voldemort.client.protocol.admin.AdminClient, java.lang.String, int),voldemort.VoldemortAdminTool.main(java.lang.String[]),voldemort.tools.RepartitionerCLI.main(java.lang.String[]),voldemort.store.readonly.benchmark.BuildTestStore.run(java.lang.String[]),voldemort.tools.ValidateSchemaForAvroStores.validate(java.io.File),voldemort.tools.admin.command.AdminCommandStore.SubCommandStoreAdd.doStoreAdd(voldemort.client.protocol.admin.AdminClient, java.util.List<java.lang.Integer>, java.lang.String),voldemort.tools.admin.command.AdminCommandMeta.SubCommandMetaSet.executeCommand(java.lang.String[]),voldemort.store.metadata.MetadataStore.readFromDirectory(java.io.File, int),voldemort.tools.ImportTextDumpToBDB.main(java.lang.String[]),voldemort.tools.RebalanceControllerCLI.main(java.lang.String[])	true	2311
11029.json	voldemort.tools.admin.AdminToolUtils.getAllPartitions(voldemort.client.protocol.admin.AdminClient)	null,null	voldemort.tools.admin.command.AdminCommandStream.SubCommandStreamFetchEntries.executeCommand(java.lang.String[]),voldemort.tools.admin.command.AdminCommandStream.SubCommandStreamFetchKeys.executeCommand(java.lang.String[])	true	454
10842.json	voldemort.store.slop.SlopStorageEngine.entries()	noCall	noCall	true	1776
3934.json	voldemort.client.protocol.pb.VAdminProto.SlopPurgeJobRequest.Builder.mergeFrom(voldemort.client.protocol.pb.VAdminProto.SlopPurgeJobRequest)	noCall	noCall	true	614
7743.json	voldemort.server.protocol.vold.PutRequestHandler.processRequest()	noCall	noCall	true	131
6816.json	voldemort.client.protocol.vold.VoldemortNativeClientRequestFormat.writeGetAllRequest(java.io.DataOutputStream, java.lang.String, java.lang.Iterable<voldemort.utils.ByteArray>, java.util.Map<voldemort.utils.ByteArray, byte[]>, voldemort.server.RequestRoutingType)	noCall	noCall	true	2311
5735.json	voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest.Builder.mergeInitiateRebalanceNode(voldemort.client.protocol.pb.VAdminProto.InitiateRebalanceNodeRequest)	5683.json	voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest.Builder.mergeFrom(voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest)	true	1751
7496.json	voldemort.server.niosocket.NioSelectorManager.getSelectTimeMsHistogram()	7487.json,7486.json	voldemort.server.niosocket.NioSocketService.getSelectTimeMs99th(),voldemort.server.niosocket.NioSocketService.getSelectTimeMsAvg()	true	963
3020.json	voldemort.client.protocol.pb.VAdminProto.RebalancePartitionInfoMap.Builder.addReplicaToDeletePartition(voldemort.client.protocol.pb.VAdminProto.PerStorePartitionTuple)	noCall	noCall	true	1573
8261.json	voldemort.serialization.json.JsonReader.current()	8256.json,8250.json,8254.json,8267.json,8260.json,8251.json,8264.json,8248.json,8253.json,8266.json,8249.json,8255.json,8259.json,8257.json	voldemort.serialization.json.JsonReader.readUnicodeLiteral(),voldemort.serialization.json.JsonReader.readObject(),voldemort.serialization.json.JsonReader.readString(),voldemort.serialization.json.JsonReader.skip(int),voldemort.serialization.json.JsonReader.readFraction(),voldemort.serialization.json.JsonReader.readArray(),voldemort.serialization.json.JsonReader.skipIf(char),voldemort.serialization.json.JsonReader.hasMore(),voldemort.serialization.json.JsonReader.readBoolean(),voldemort.serialization.json.JsonReader.skipWhitespace(),voldemort.serialization.json.JsonReader.read(),voldemort.serialization.json.JsonReader.appendControlSequence(java.lang.StringBuilder),voldemort.serialization.json.JsonReader.readInt(),voldemort.serialization.json.JsonReader.readNumber()	true	2424
6775.json	voldemort.client.protocol.pb.VProto.VoldemortRequest.Builder.setStore(java.lang.String)	5942.json,5932.json,5926.json,5929.json,6763.json,5936.json	voldemort.client.protocol.pb.ProtoBuffClientRequestFormat.writeGetVersionRequest(java.io.DataOutputStream, java.lang.String, voldemort.utils.ByteArray, voldemort.server.RequestRoutingType),voldemort.client.protocol.pb.ProtoBuffClientRequestFormat.writeGetAllRequest(java.io.DataOutputStream, java.lang.String, java.lang.Iterable<voldemort.utils.ByteArray>, java.util.Map<voldemort.utils.ByteArray, byte[]>, voldemort.server.RequestRoutingType),voldemort.client.protocol.pb.ProtoBuffClientRequestFormat.writeDeleteRequest(java.io.DataOutputStream, java.lang.String, voldemort.utils.ByteArray, voldemort.versioning.VectorClock, voldemort.server.RequestRoutingType),voldemort.client.protocol.pb.ProtoBuffClientRequestFormat.writeGetRequest(java.io.DataOutputStream, java.lang.String, voldemort.utils.ByteArray, byte[], voldemort.server.RequestRoutingType),voldemort.client.protocol.pb.VProto.VoldemortRequest.Builder.mergeFrom(voldemort.client.protocol.pb.VProto.VoldemortRequest),voldemort.client.protocol.pb.ProtoBuffClientRequestFormat.writePutRequest(java.io.DataOutputStream, java.lang.String, voldemort.utils.ByteArray, byte[], byte[], voldemort.versioning.VectorClock, voldemort.server.RequestRoutingType)	true	2311
8268.json	voldemort.serialization.json.JsonReader.getCurrentLineNumber()	8256.json,8249.json,8255.json,8259.json	voldemort.serialization.json.JsonReader.readUnicodeLiteral(),voldemort.serialization.json.JsonReader.read(),voldemort.serialization.json.JsonReader.appendControlSequence(java.lang.StringBuilder),voldemort.serialization.json.JsonReader.readInt()	true	2424
9482.json	voldemort.store.rocksdb.RocksDbStorageEngine.put(voldemort.utils.ByteArray, voldemort.versioning.Versioned<byte[]>, byte[])	9507.json	voldemort.store.rocksdb.PartitionPrefixedRocksDbStorageEngine.put(voldemort.utils.ByteArray, voldemort.versioning.Versioned<byte[]>, byte[])	true	160
9230.json	voldemort.store.bdb.stats.AggregatedBdbEnvironmentStats.getEvictedBINs()	noCall	noCall	true	731
639.json	voldemort.client.ClientConfig.setRoutingTimeout(int, java.util.concurrent.TimeUnit)	617.json	voldemort.client.ClientConfig.setProperties(java.util.Properties)	true	2311
1074.json	voldemort.client.protocol.admin.SocketPool.setMonitoringInterval(int)	noCall	noCall	true	2223
1777.json	voldemort.client.protocol.pb.VAdminProto.UpdateSlopEntriesRequest.Builder.clearTransform()	noCall	noCall	true	1751
818.json	voldemort.client.protocol.admin.SocketResourceFactory.getNumberDestroyed()	1070.json	voldemort.client.protocol.admin.SocketPool.getNumberSocketsDestroyed()	true	2424
8121.json	voldemort.cluster.failuredetector.FailureDetectorConfig.getImplementationClassName()	8101.json	voldemort.cluster.failuredetector.FailureDetectorUtils.create(voldemort.cluster.failuredetector.FailureDetectorConfig, boolean, voldemort.cluster.failuredetector.FailureDetectorListener...)	true	2182
10617.json	voldemort.store.readonly.ReadOnlyStorageEngine.truncate()	noCall	noCall	true	2071
9151.json	voldemort.versioning.TimeBasedInconsistencyResolver.resolveConflicts(java.util.List<voldemort.versioning.Versioned<T>>)	noCall	noCall	true	2424
9392.json	voldemort.store.bdb.BdbStorageEngine.close()	noCall	noCall	true	2424
10579.json	voldemort.store.readonly.ReadOnlyUtils.Anonymous-27219f95-8209-4246-9f54-8d873e5c808e.compare(java.io.File, java.io.File)	noCall	noCall	true	1834
11320.json	voldemort.tools.ReplaceNodeCLI.printUsage()	11321.json,11332.json	voldemort.tools.ReplaceNodeCLI.printUsageAndDie(java.lang.String),voldemort.tools.ReplaceNodeCLI.main(java.lang.String[])	true	275
9154.json	voldemort.versioning.VectorClockUtils.compare(voldemort.versioning.VectorClock, voldemort.versioning.VectorClock)	9119.json	voldemort.versioning.VectorClock.compare(voldemort.versioning.Version)	true	2424
8884.json	voldemort.utils.pool.QueuedKeyedResourcePool.getRegisteredResourceRequestCount()	noCall	noCall	true	1049
475.json	voldemort.collections.VListIterator.setPreviousNode()	479.json	voldemort.collections.VListIterator.hasPrevious()	true	1438
8407.json	voldemort.serialization.VSlopProto.Slop.Builder.setArrived(long)	8383.json	voldemort.serialization.VSlopProto.Slop.Builder.mergeFrom(voldemort.serialization.VSlopProto.Slop)	true	1785
753.json	voldemort.client.SocketStoreClientFactory.getStore(java.lang.String, java.lang.String, int, voldemort.client.protocol.RequestFormatType)	null,null	voldemort.client.SocketStoreClientFactory.initFailureDetector(voldemort.client.ClientConfig, voldemort.cluster.Cluster),voldemort.client.SocketStoreClientFactory.Anonymous-a26d65fd-1b90-42ce-9e8e-9f78c55bcbb0.getStoreInternal(voldemort.cluster.Node)	true	2424
9252.json	voldemort.store.bdb.stats.AggregatedBdbEnvironmentStats.getNumAcquiresNoWaiters()	9265.json	voldemort.store.bdb.stats.AggregatedBdbEnvironmentStats.getPercentageContended()	true	731
2231.json	voldemort.client.protocol.pb.VAdminProto.AsyncOperationStatusRequest.newBuilder(voldemort.client.protocol.pb.VAdminProto.AsyncOperationStatusRequest)	null,5729.json	voldemort.client.protocol.pb.VAdminProto.AsyncOperationStatusRequest.toBuilder(),voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest.Builder.mergeAsyncOperationStatus(voldemort.client.protocol.pb.VAdminProto.AsyncOperationStatusRequest)	true	1751
6432.json	voldemort.client.protocol.pb.VProto.GetAllRequest.newBuilder(voldemort.client.protocol.pb.VProto.GetAllRequest)	null,6787.json	voldemort.client.protocol.pb.VProto.GetAllRequest.toBuilder(),voldemort.client.protocol.pb.VProto.VoldemortRequest.Builder.mergeGetAll(voldemort.client.protocol.pb.VProto.GetAllRequest)	true	2311
9572.json	voldemort.store.stats.RequestCounter.getQ50LatencyMs()	9625.json,9619.json	voldemort.store.stats.ClientSocketStats.getResourceRequestTimeMsQ50th(),voldemort.store.stats.ClientSocketStats.getCheckoutTimeMsQ50th()	true	710
7852.json	voldemort.server.VoldemortServer.getService(voldemort.common.service.ServiceType)	7548.json,7536.json	voldemort.server.http.StoreServlet.init(),voldemort.server.http.gui.ReadOnlyStoreManagementServlet.getReadOnlyStores(voldemort.server.VoldemortServer)	true	2407
3831.json	voldemort.client.protocol.pb.VAdminProto.PruneJobRequest.newBuilder(voldemort.client.protocol.pb.VAdminProto.PruneJobRequest)	5843.json,null	voldemort.client.protocol.pb.VAdminProto.VoldemortAdminRequest.Builder.mergePruneJob(voldemort.client.protocol.pb.VAdminProto.PruneJobRequest),voldemort.client.protocol.pb.VAdminProto.PruneJobRequest.toBuilder()	true	725
7935.json	voldemort.server.scheduler.slop.SlopPurgeJob.setFilter(java.util.List<java.lang.Integer>, int, java.util.List<java.lang.String>)	7684.json,null	voldemort.server.protocol.admin.AdminServiceRequestHandler.handleSlopPurgeJob(voldemort.client.protocol.pb.VAdminProto.SlopPurgeJobRequest),voldemort.server.protocol.admin.AdminServiceRequestHandler.Anonymous-782b0c26-933b-4f58-8ef8-114fbfb881d3.operate()	true	614
11290.json	voldemort.tools.Repartitioner.swapRandomPartitionsAmongNodes(voldemort.cluster.Cluster, java.util.List<java.lang.Integer>)	11291.json	voldemort.tools.Repartitioner.randomShufflePartitions(voldemort.cluster.Cluster, int, int, java.util.List<java.lang.Integer>, java.util.List<voldemort.store.StoreDefinition>)	true	782
10648.json	voldemort.store.quota.QuotaUtils.makeQuotaKey(java.lang.String, voldemort.store.quota.QuotaType)	1018.json,1021.json,null,1019.json,1015.json,null	voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.setQuotaForNode(java.lang.String, voldemort.store.quota.QuotaType, java.lang.Integer, java.lang.Integer),voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.getQuotaForNode(java.lang.String, voldemort.store.quota.QuotaType, java.lang.Integer),voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.getQuota(java.lang.String, java.lang.String),voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.deleteQuotaForNode(java.lang.String, voldemort.store.quota.QuotaType, java.lang.Integer),voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.unsetQuota(java.lang.String, java.lang.String),voldemort.client.protocol.admin.AdminClient.QuotaManagementOperations.setQuota(java.lang.String, java.lang.String, java.lang.String)	true	563
11102.json	voldemort.tools.admin.command.AdminCommandStore.SubCommandStoreTruncateStore.printHelp(java.io.PrintStream)	11081.json,11096.json	voldemort.tools.admin.command.AdminCommandStore.executeHelp(java.lang.String[], java.io.PrintStream),voldemort.tools.admin.command.AdminCommandStore.SubCommandStoreTruncateStore.executeCommand(java.lang.String[])	true	489
9066.json	voldemort.rest.coordinator.config.CoordinatorConfig.getFatClientConfigPath()	9097.json	voldemort.rest.coordinator.config.FileBasedStoreClientConfigService.getConfigFile()	true	881
10293.json	voldemort.store.StoreDefinitionBuilder.setViewOf(java.lang.String)	noCall	noCall	false	2098
374.json	voldemort.restclient.RESTClientFactory.getValueSerializer(java.lang.String)	noCall	noCall	false	538
1110.json	voldemort.client.protocol.pb.ProtoUtils.encodeTransform(byte[])	970.json	voldemort.client.protocol.admin.AdminClient.StreamingOperations.updateSlopEntries(int, java.util.Iterator<voldemort.versioning.Versioned<voldemort.store.slop.Slop>>)	true	1751
9902.json	voldemort.store.routed.PutPipelineData.setVersionedCopy(voldemort.versioning.Versioned<byte[]>)	9937.json	voldemort.store.routed.action.PerformSerialPutRequests.execute(voldemort.store.routed.Pipeline)	true	1964
651.json	voldemort.client.ClientConfig.setBootstrapUrls(java.util.List<java.lang.String>)	617.json	voldemort.client.ClientConfig.setProperties(java.util.Properties)	true	2311
8568.json	voldemort.utils.ByteUtils.readVarNumber(java.io.DataInputStream)	noCall	noCall	true	2424
11186.json	voldemort.tools.admin.command.AdminCommandMeta.doMetaSet(voldemort.client.protocol.admin.AdminClient, java.util.List<java.lang.Integer>, java.lang.String, java.lang.String)	11157.json,null	voldemort.tools.admin.command.AdminCommandMeta.SubCommandMetaClearRebalance.doMetaClearRebalance(voldemort.client.protocol.admin.AdminClient, java.util.List<java.lang.Integer>),voldemort.tools.admin.command.AdminCommandMeta.SubCommandMetaSet.executeCommand(java.lang.String[])	true	489
6077.json	voldemort.client.protocol.pb.VProto.Versioned.newBuilder(voldemort.client.protocol.pb.VProto.Versioned)	null,1262.json,1374.json,null,null,1364.json,6567.json,1207.json	voldemort.client.protocol.pb.VAdminProto.UpdateMetadataRequest.Builder.mergeVersioned(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VAdminProto.PartitionEntry.Builder.mergeVersioned(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VAdminProto.UpdateMetadataPairRequest.Builder.mergeStoresValue(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VProto.Versioned.toBuilder(),voldemort.client.protocol.pb.VAdminProto.UpdateStoreDefinitions.Builder.mergeVersioned(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VAdminProto.UpdateMetadataPairRequest.Builder.mergeClusterValue(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VProto.PutRequest.Builder.mergeVersioned(voldemort.client.protocol.pb.VProto.Versioned),voldemort.client.protocol.pb.VAdminProto.GetMetadataResponse.Builder.mergeVersion(voldemort.client.protocol.pb.VProto.Versioned)	true	2311
7532.json	voldemort.server.http.gui.ReadOnlyStoreManagementServlet.initMetadataStore(voldemort.server.VoldemortServer)	noCall	noCall	false	1622
9025.json	voldemort.rest.coordinator.CoordinatorProxyService.getQ99GetLatency()	noCall	noCall	true	850
10297.json	voldemort.store.StoreDefinitionBuilder.setSerializerFactory(java.lang.String)	noCall	noCall	false	2098
8388.json	voldemort.serialization.VSlopProto.Slop.Builder.clearStore()	noCall	noCall	true	1785
9948.json	voldemort.store.routed.action.PerformParallelPutRequests.Anonymous-ec397c16-ae2d-4603-a90e-384ac8d1c763.requestComplete(java.lang.Object, long)	noCall	noCall	true	1939
8734.json	voldemort.utils.MoveMap.groupByFrom()	8736.json	voldemort.utils.MoveMap.toFlowString()	true	795
6051.json	voldemort.client.protocol.pb.VProto.VectorClock.Builder.setTimestamp(long)	6038.json,1107.json	voldemort.client.protocol.pb.VProto.VectorClock.Builder.mergeFrom(voldemort.client.protocol.pb.VProto.VectorClock),voldemort.client.protocol.pb.ProtoUtils.encodeClock(voldemort.versioning.Version)	true	2311
7755.json	voldemort.server.protocol.vold.ClientRequestHandler.readSingleTransform(java.io.DataInputStream, int)	7774.json,7742.json,7775.json,7741.json	voldemort.server.protocol.vold.GetRequestHandler.isCompleteRequest(java.io.DataInputStream, java.nio.ByteBuffer, int),voldemort.server.protocol.vold.PutRequestHandler.parseRequest(java.io.DataInputStream),voldemort.server.protocol.vold.GetRequestHandler.parseRequest(java.io.DataInputStream),voldemort.server.protocol.vold.PutRequestHandler.isCompleteRequest(java.io.DataInputStream, java.nio.ByteBuffer, int)	true	131
9092.json	voldemort.rest.coordinator.config.CoordinatorConfig.getAdminServiceMaxThreads()	noCall	noCall	true	371
8282.json	voldemort.serialization.json.JsonTypeDefinition.validate()	noCall	noCall	true	2424
10799.json	voldemort.store.socket.SocketDestination.getHost()	814.json,811.json,875.json,10777.json,10802.json,10779.json,812.json	voldemort.client.protocol.admin.SocketResourceFactory.recordSocketCreation(voldemort.store.socket.SocketDestination, java.net.Socket),voldemort.client.protocol.admin.SocketResourceFactory.destroy(voldemort.store.socket.SocketDestination, voldemort.client.protocol.admin.SocketAndStreams),voldemort.client.protocol.admin.AdminClient.RPCOperations.getSocketAndStreams(voldemort.store.socket.SocketDestination),voldemort.store.socket.clientrequest.ClientRequestExecutorFactory.destroy(voldemort.store.socket.SocketDestination, voldemort.store.socket.clientrequest.ClientRequestExecutor),voldemort.store.socket.SocketDestination.equals(java.lang.Object),voldemort.store.socket.clientrequest.ClientRequestExecutorFactory.createAsync(voldemort.store.socket.SocketDestination, voldemort.utils.pool.KeyedResourcePool<voldemort.store.socket.SocketDestination, voldemort.store.socket.clientrequest.ClientRequestExecutor>),voldemort.client.protocol.admin.SocketResourceFactory.createAsync(voldemort.store.socket.SocketDestination, voldemort.utils.pool.KeyedResourcePool<voldemort.store.socket.SocketDestination, voldemort.client.protocol.admin.SocketAndStreams>)	true	2424
9806.json	voldemort.store.compress.NoopCompressionStrategy.deflate(byte[])	noCall	noCall	true	2199
11474.json	voldemort.VoldemortClientShell.processCommands(boolean)	11463.json	voldemort.VoldemortClientShell.process(boolean)	true	2104
6943.json	voldemort.common.nio.ByteBufferContainer.close()	6931.json,6949.json	voldemort.common.nio.ByteBufferBackedOutputStream.close(),voldemort.common.nio.ByteBufferBackedInputStream.close()	true	131
