MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
2003.json	com.sun.jna.platform.win32.COM.TypeInfoUtil.getVarDesc(int)	noCall	noCall	true	1947
2224.json	com.sun.jna.platform.win32.COM.RecordInfo.IsMatchingType(com.sun.jna.platform.win32.COM.IRecordInfo)	noCall	noCall	true	2026
2734.json	com.sun.jna.platform.EnumUtils.setToInteger(java.util.Set<T>)	noCall	noCall	true	1519
3673.json	com.sun.jna.DefaultTypeMapper.getFromNativeConverter(java.lang.Class<?>)	noCall	noCall	true	4058
3418.json	com.sun.jna.platform.win32.COM.util.office.Wordautomation_KB_313193_Mod.main(java.lang.String[])	noCall	noCall	true	813
950.json	com.sun.jna.platform.win32.DdemlUtil.DdeClient.postAdvise(java.lang.String, java.lang.String)	noCall	noCall	true	692
19.json	com.sun.jna.contrib.demo.AlphaMaskDemo.update(boolean, boolean)	18.json,29.json,26.json,27.json,21.json,null	com.sun.jna.contrib.demo.AlphaMaskDemo.update(),com.sun.jna.contrib.demo.AlphaMaskDemo.Anonymous-a28b0ca6-b16e-4d78-b871-406aac506e3e.mouseReleased(java.awt.event.MouseEvent),com.sun.jna.contrib.demo.AlphaMaskDemo.setImage(java.awt.Image),com.sun.jna.contrib.demo.AlphaMaskDemo.setAlpha(float),com.sun.jna.contrib.demo.AlphaMaskDemo.updateX11(boolean, boolean),com.sun.jna.contrib.demo.AlphaMaskDemo.run()	true	4091
4244.json	com.sun.jna.CallbackReference.DefaultCallbackProxy.callback(java.lang.Object[])	noCall	noCall	true	4042
3528.json	com.sun.jna.Native.getStructureAlignment(java.lang.Class<?>)	4060.json	com.sun.jna.Structure.setAlignType(int)	true	4058
3986.json	com.sun.jna.Memory.size()	677.json,921.json,4026.json,3979.json,null,599.json,2567.json,21.json,null,2579.json,675.json,2577.json,527.json,1824.json,488.json,491.json,null,511.json,4124.json,673.json	com.sun.jna.platform.win32.WevtapiUtil.EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt.EVT_HANDLE, int, int),com.sun.jna.platform.win32.DdemlUtil.DdeConnection.execute(java.lang.String, int, com.sun.jna.platform.win32.WinDef.DWORDByReference, com.sun.jna.platform.win32.BaseTSD.DWORD_PTR),com.sun.jna.Memory.dump(),com.sun.jna.Memory.share(long),com.sun.jna.platform.WindowUtils.X11WindowUtils.X11TransparentContentPane.paintDirect(java.awt.image.BufferedImage, java.awt.Rectangle),com.sun.jna.platform.win32.W32ServiceManager.enumServicesStatusExProcess(int, int, java.lang.String),com.sun.jna.platform.win32.W32Service.enumDependentServices(int),com.sun.jna.contrib.demo.AlphaMaskDemo.updateX11(boolean, boolean),com.sun.jna.platform.win32.Advapi32Util.registryGetStringArray(com.sun.jna.platform.win32.WinReg.HKEY, java.lang.String),com.sun.jna.platform.mac.XAttrUtil.encodeString(java.lang.String),com.sun.jna.platform.win32.WevtapiUtil.EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt.EVT_HANDLE, int),com.sun.jna.platform.mac.XAttrUtil.setXAttr(java.lang.String, java.lang.String, java.lang.String),com.sun.jna.platform.win32.Advapi32Util.EventLogIterator.read(),com.sun.jna.platform.win32.PdhUtil.PdhEnumObjectItemCounters(java.lang.String, java.lang.String, java.lang.String, int),com.sun.jna.platform.win32.Advapi32Util.registrySetStringValue(com.sun.jna.platform.win32.WinReg.HKEY, java.lang.String, java.lang.String),com.sun.jna.platform.win32.Advapi32Util.registrySetExpandableStringValue(com.sun.jna.platform.win32.WinReg.HKEY, java.lang.String, java.lang.String),com.sun.jna.platform.win32.PdhUtil.PdhEnumObjectItemInstances(java.lang.String, java.lang.String, java.lang.String, int),com.sun.jna.platform.win32.Advapi32Util.registryGetValues(com.sun.jna.platform.win32.WinReg.HKEY),com.sun.jna.Structure.toArray(com.sun.jna.Structure[]),com.sun.jna.platform.win32.WevtapiUtil.EvtRender(com.sun.jna.platform.win32.Winevt.EVT_HANDLE, com.sun.jna.platform.win32.Winevt.EVT_HANDLE, int, com.sun.jna.ptr.IntByReference)	true	4091
123.json	com.sun.jna.platform.WindowUtils.getWindowLocationAndSize(com.sun.jna.platform.win32.WinDef.HWND)	noCall	noCall	true	1223
2172.json	com.sun.jna.platform.win32.COM.tlb.imp.TlbCoClass.createInterfaces(java.lang.String)	noCall	noCall	true	1868
3768.json	com.sun.jna.ELFAnalyser.ArmAeabiAttributesTag.addTag(int, java.lang.String, com.sun.jna.ELFAnalyser.ArmAeabiAttributesTag.ParameterType)	noCall	noCall	true	66
90.json	com.sun.jna.platform.WindowUtils.RepaintTrigger.paintComponent(java.awt.Graphics)	noCall	noCall	true	4091
426.json	com.sun.jna.platform.win32.Rasapi32Util.Ras32Exception.getCode()	noCall	noCall	true	1766
3180.json	jnacontrib.x11.api.X.Window.moveToDesktop(int)	3128.json,null,null	jnacontrib.x11.demos.XDesktopDemo.addListeners(),jnacontrib.x11.demos.XDesktopDemo.Anonymous-3806741b-607b-4005-8145-0aa0d20f2a28.actionPerformed(java.awt.event.ActionEvent),jnacontrib.x11.demos.XDesktopDemo.Anonymous-ee7dfc79-8c4f-44bb-82c5-b10f1b33a1ef.actionPerformed(java.awt.event.ActionEvent)	true	1384
596.json	com.sun.jna.platform.win32.W32ServiceManager.close()	595.json	com.sun.jna.platform.win32.W32ServiceManager.open(int)	true	2845
3796.json	com.sun.jna.WString.charAt(int)	noCall	noCall	true	4091
4229.json	com.sun.jna.CallbackReference.checkMethod(java.lang.reflect.Method)	4232.json	com.sun.jna.CallbackReference.getCallbackMethod(java.lang.Class<?>)	true	3603
3430.json	com.sun.jna.platform.win32.COM.office.MSWord.newDocument()	null	com.sun.jna.platform.win32.COM.office.MSOfficeDemo.testMSWord()	true	1811
1750.json	com.sun.jna.platform.win32.WinNT.HANDLEByReference.setValue(com.sun.jna.platform.win32.WinNT.HANDLE)	null,null,null	com.sun.jna.platform.win32.Advapi32Util.Privilege.disable(),com.sun.jna.platform.win32.Advapi32Util.Privilege.enable(),com.sun.jna.platform.win32.Advapi32Util.Privilege.getThreadToken()	true	3959
11.json	com.sun.jna.contrib.demo.AlphaMaskDemo2.Anonymous-77c0d36f-a0c4-4e3d-acd8-92f92e26d8bf.mouseDragged(java.awt.event.MouseEvent)	noCall	noCall	true	4091
219.json	com.sun.jna.platform.FileMonitor.finalize()	noCall	noCall	true	4091
3803.json	com.sun.jna.Pointer.equals(java.lang.Object)	null,null,4080.json,null,4033.json,403.json,4129.json	com.sun.jna.Pointer.getValue(long, java.lang.Class<?>, java.lang.Object),com.sun.jna.platform.win32.WinNT.HANDLEByReference.getValue(),com.sun.jna.Structure.StructureSet.indexOf(com.sun.jna.Structure),com.sun.jna.Structure.updateStructureByReference(java.lang.Class<T>, T, com.sun.jna.Pointer),com.sun.jna.PointerType.equals(java.lang.Object),com.sun.jna.platform.win32.WinReg.HKEYByReference.getValue(),com.sun.jna.Structure.equals(java.lang.Object)	true	4091
2376.json	com.sun.jna.platform.win32.COM.util.ProxyObject.unadvise(java.lang.Class<?>, com.sun.jna.platform.win32.COM.util.IComEventCallbackCookie)	noCall	noCall	true	1223
4001.json	com.sun.jna.Memory.write(long, double[], int, int)	1857.json	com.sun.jna.platform.win32.Winevt.EVT_VARIANT.setValue(com.sun.jna.platform.win32.Winevt.EVT_VARIANT_TYPE, java.lang.Object)	true	4091
3187.json	jnacontrib.x11.api.X.Window.getWindowProperty(com.sun.jna.platform.unix.X11.Atom, com.sun.jna.platform.unix.X11.Atom)	3188.json	jnacontrib.x11.api.X.Window.getWindowProperty(com.sun.jna.platform.unix.X11.Atom, java.lang.String)	true	1384
2025.json	com.sun.jna.platform.win32.COM.TypeInfoUtil.AddressOfMember(com.sun.jna.platform.win32.OaIdl.MEMBERID, com.sun.jna.platform.win32.OaIdl.INVOKEKIND)	noCall	noCall	true	1936
3588.json	com.sun.jna.Native.main(java.lang.String[])	noCall	noCall	true	3918
3502.json	com.sun.jna.Native.getComponentPointer(java.awt.Component)	125.json	com.sun.jna.platform.WindowUtils.W32WindowUtils.getHWnd(java.awt.Component)	true	3980
3674.json	com.sun.jna.DefaultTypeMapper.getToNativeConverter(java.lang.Class<?>)	noCall	noCall	true	4058
4129.json	com.sun.jna.Structure.equals(java.lang.Object)	noCall	noCall	true	4042
3943.json	com.sun.jna.Function.invokeVoid(java.lang.Object[])	2460.json	com.sun.jna.platform.win32.COM.COMInvoker._invokeNativeVoid(int, java.lang.Object[])	true	4058
1890.json	com.sun.jna.platform.win32.COM.COMLateBindingObject.getStringProperty(java.lang.String)	3441.json,3429.json	com.sun.jna.platform.win32.COM.office.MSExcel.getVersion(),com.sun.jna.platform.win32.COM.office.MSWord.getVersion()	true	1950
3111.json	jnacontrib.win32.Win32Service.reportStatus(int, int, int)	3115.json,3114.json	jnacontrib.win32.Win32Service.ServiceControl.callback(int, int, com.sun.jna.Pointer, com.sun.jna.Pointer),jnacontrib.win32.Win32Service.ServiceMain.callback(int, com.sun.jna.Pointer)	true	3965
4147.json	com.sun.jna.Structure.FFIType.init(com.sun.jna.Pointer[])	noCall	noCall	true	3885
3349.json	com.sun.jna.platform.win32.COM.util.office.excel.XlChartType.getValue()	noCall	noCall	true	813
3647.json	com.sun.jna.Native.getTerminationFlag(java.lang.Thread)	noCall	noCall	true	1879
3490.json	com.sun.jna.contrib.demo.FilteredTextField.main(java.lang.String[])	noCall	noCall	true	4058
3493.json	com.sun.jna.Native.Anonymous-2f3b99ca-4ef8-4a22-bb17-538c4f91122a.finalize()	noCall	noCall	true	3350
1052.json	com.sun.jna.platform.win32.DdemlUtil.DdeAdapter.registerUnregisterHandler(com.sun.jna.platform.win32.DdemlUtil.UnregisterHandler)	null	com.sun.jna.platform.win32.DdemlUtil.DdeClient.registerUnregisterHandler(com.sun.jna.platform.win32.DdemlUtil.UnregisterHandler)	true	692
3878.json	com.sun.jna.Pointer.Opaque.read(long, int[], int, int)	noCall	noCall	true	3910
3645.json	com.sun.jna.Native.Anonymous-723aca26-ed06-45c9-a804-76b70e3cf005.initialValue()	noCall	noCall	true	1878
1402.json	com.sun.jna.platform.win32.Netapi32Util.getLocalGroups(java.lang.String)	1401.json	com.sun.jna.platform.win32.Netapi32Util.getLocalGroups()	true	3068
3449.json	com.sun.jna.platform.win32.COM.office.MSExcel.getWorkbooks()	3442.json,3443.json	com.sun.jna.platform.win32.COM.office.MSExcel.newExcelBook(),com.sun.jna.platform.win32.COM.office.MSExcel.openExcelBook(java.lang.String)	true	1811
450.json	com.sun.jna.platform.win32.Advapi32Util.getAccountBySid(java.lang.String, java.lang.String)	449.json	com.sun.jna.platform.win32.Advapi32Util.getAccountBySid(java.lang.String)	true	3068
2558.json	com.sun.jna.platform.win32.W32Service.startService()	noCall	noCall	true	2845
544.json	com.sun.jna.platform.win32.Advapi32Util.disableEncryption(java.io.File, boolean)	noCall	noCall	true	1270
3824.json	com.sun.jna.Pointer.getByte(long)	1759.json,null,1858.json,4164.json,null,348.json,4002.json,349.json,347.json	com.sun.jna.platform.win32.WinNT.ACL.getACEs(),com.sun.jna.Pointer.getValue(long, java.lang.Class<?>, java.lang.Object),com.sun.jna.platform.win32.Winevt.EVT_VARIANT.getValue(),com.sun.jna.ptr.ByteByReference.getValue(),com.sun.jna.Pointer.dump(long, int),com.sun.jna.platform.win32.Kernel32Util.findEnvironmentStringBlockEntryEnd(com.sun.jna.Pointer, long, boolean),com.sun.jna.Memory.getByte(long),com.sun.jna.platform.win32.Kernel32Util.isWideCharEnvironmentStringBlock(com.sun.jna.Pointer, long),com.sun.jna.platform.win32.Kernel32Util.readEnvironmentStringBlockEntry(com.sun.jna.Pointer, long, boolean)	true	3869
552.json	com.sun.jna.platform.win32.ShlObj.KNOWN_FOLDER_FLAG.getFlag()	670.json	com.sun.jna.platform.win32.Shell32Util.getKnownFolderPath(com.sun.jna.platform.win32.Guid.GUID)	true	1519
1752.json	com.sun.jna.platform.win32.WinNT.OSVERSIONINFOEX.getMajor()	noCall	noCall	true	930
3089.json	com.sun.jna.contrib.demo.BalloonManager.DropShadow.Anonymous-32bd433b-8573-4a7e-99e0-5235b2b028b7.componentResized(java.awt.event.ComponentEvent)	noCall	noCall	true	4091
3523.json	com.sun.jna.Native.getLibraryOptions(java.lang.Class<?>)	4241.json,3528.json,3526.json,3525.json,4227.json	com.sun.jna.CallbackReference.getFunctionPointer(com.sun.jna.Callback, boolean),com.sun.jna.Native.getStructureAlignment(java.lang.Class<?>),com.sun.jna.Native.getStringEncoding(java.lang.Class<?>),com.sun.jna.Native.getTypeMapper(java.lang.Class<?>),com.sun.jna.CallbackReference.getCallback(java.lang.Class<?>, com.sun.jna.Pointer, boolean)	true	3858
2337.json	com.sun.jna.platform.win32.COM.util.Factory.fetchObject(java.lang.Class<T>)	noCall	noCall	true	1223
4118.json	com.sun.jna.Structure.getStructAlignment()	4119.json	com.sun.jna.Structure.getNativeAlignment(java.lang.Class<?>, java.lang.Object, boolean)	true	3858
2001.json	com.sun.jna.platform.win32.COM.TypeInfoUtil.getTypeComp()	noCall	noCall	true	1947
2194.json	com.sun.jna.platform.win32.COM.tlb.imp.TlbAbstractMethod.getMethodName()	2168.json	com.sun.jna.platform.win32.COM.tlb.imp.TlbCoClass.createFunctions(com.sun.jna.platform.win32.COM.TypeInfoUtil, java.lang.String)	true	1817
2562.json	com.sun.jna.platform.win32.W32Service.pauseService()	noCall	noCall	true	2845
4203.json	com.sun.jna.NativeLibrary.getFunction(java.lang.String, int)	3734.json,4202.json,3735.json,4201.json	com.sun.jna.win32.StdCallFunctionMapper.getFunctionName(com.sun.jna.NativeLibrary, java.lang.reflect.Method),com.sun.jna.NativeLibrary.getFunction(java.lang.String, java.lang.reflect.Method),com.sun.jna.win32.W32APIFunctionMapper.getFunctionName(com.sun.jna.NativeLibrary, java.lang.reflect.Method),com.sun.jna.NativeLibrary.getFunction(java.lang.String)	true	4080
2310.json	com.sun.jna.platform.win32.COM.IEnumIDList.Converter.Anonymous-736b33e2-6d33-4085-a32d-dff3d654ff4f.Next(int, com.sun.jna.ptr.PointerByReference, com.sun.jna.ptr.IntByReference)	noCall	noCall	true	1002
2573.json	com.sun.jna.platform.RasterRangesUtils.outputOccupiedRanges(int[], int, int, int, com.sun.jna.platform.RasterRangesUtils.RangesOutput)	2571.json	com.sun.jna.platform.RasterRangesUtils.outputOccupiedRanges(java.awt.image.Raster, com.sun.jna.platform.RasterRangesUtils.RangesOutput)	true	4044
16.json	com.sun.jna.contrib.demo.AlphaMaskDemo2.centerOnScreen(java.awt.Window)	null	com.sun.jna.contrib.demo.AlphaMaskDemo2.run()	true	4091
546.json	com.sun.jna.platform.win32.Advapi32Util.Anonymous-d5fb3483-a48b-4d49-8c1d-2e6bb0403c3b.callback(com.sun.jna.Pointer, com.sun.jna.Pointer, com.sun.jna.platform.win32.WinDef.ULONGByReference)	noCall	noCall	true	971
1936.json	com.sun.jna.platform.win32.COM.COMBindingBaseObject.getIDispatch()	2062.json,3434.json,1891.json,1887.json,1886.json,1905.json,1913.json,2054.json,2057.json,1889.json,2056.json,1919.json,2058.json,1883.json,2055.json,1916.json,1888.json,2060.json,2061.json,1881.json,1902.json,3438.json,1884.json,1898.json,1890.json,1892.json,1903.json,1893.json,1911.json,1910.json,1920.json,2059.json,1906.json,1915.json,1899.json,1914.json	com.sun.jna.platform.win32.COM.COMEarlyBindingObject.Invoke(com.sun.jna.platform.win32.OaIdl.DISPID, com.sun.jna.platform.win32.Guid.REFIID, com.sun.jna.platform.win32.WinDef.LCID, com.sun.jna.platform.win32.WinDef.WORD, com.sun.jna.platform.win32.OleAuto.DISPPARAMS.ByReference, com.sun.jna.platform.win32.Variant.VARIANT.ByReference, com.sun.jna.platform.win32.OaIdl.EXCEPINFO.ByReference, com.sun.jna.ptr.IntByReference),com.sun.jna.platform.win32.COM.office.MSWord.insertText(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.invoke(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.getDateProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.getBooleanProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, com.sun.jna.platform.win32.COM.IDispatch),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.getStringProperty(com.sun.jna.platform.win32.OaIdl.DISPID),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.AddRef(),com.sun.jna.platform.win32.COM.COMLateBindingObject.getShortProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.QueryInterface(com.sun.jna.platform.win32.Guid.REFIID, com.sun.jna.ptr.PointerByReference),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.Release(),com.sun.jna.platform.win32.COM.COMLateBindingObject.getAutomationProperty(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.setProperty(com.sun.jna.platform.win32.OaIdl.DISPID, boolean),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.getIntProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.GetTypeInfo(com.sun.jna.platform.win32.WinDef.UINT, com.sun.jna.platform.win32.WinDef.LCID, com.sun.jna.ptr.PointerByReference),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.GetIDsOfNames(com.sun.jna.platform.win32.Guid.REFIID, com.sun.jna.WString[], int, com.sun.jna.platform.win32.WinDef.LCID, com.sun.jna.platform.win32.OaIdl.DISPIDByReference),com.sun.jna.platform.win32.COM.COMLateBindingObject.getAutomationProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject, com.sun.jna.platform.win32.Variant.VARIANT, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.office.MSWord.getDocuments(),com.sun.jna.platform.win32.COM.COMLateBindingObject.getAutomationProperty(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject),com.sun.jna.platform.win32.COM.COMLateBindingObject.getStringProperty(java.lang.String),com.sun.jna.platform.win32.COM.COMLateBindingObject.invoke(java.lang.String, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String, com.sun.jna.platform.win32.COM.COMLateBindingObject, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.COMLateBindingObject.invoke(java.lang.String, com.sun.jna.platform.win32.Variant.VARIANT[]),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, java.util.Date),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, boolean),com.sun.jna.platform.win32.COM.COMLateBindingObject.toVariant(),com.sun.jna.platform.win32.COM.COMEarlyBindingObject.GetTypeInfoCount(com.sun.jna.platform.win32.WinDef.UINTByReference),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String, com.sun.jna.platform.win32.Variant.VARIANT[]),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, short),com.sun.jna.platform.win32.COM.COMLateBindingObject.invokeNoReply(java.lang.String, com.sun.jna.platform.win32.Variant.VARIANT),com.sun.jna.platform.win32.COM.COMLateBindingObject.setProperty(java.lang.String, int)	true	1951
2063.json	com.sun.jna.platform.win32.COM.COMException.getHresult()	noCall	noCall	true	1659
304.json	com.sun.jna.platform.win32.WinCrypt.CERT_CHAIN_CONTEXT.getRgpChain()	noCall	noCall	true	130
3473.json	com.sun.jna.contrib.demo.FilteredTextField.removeCharacters(java.lang.Character[])	noCall	noCall	true	4058
2374.json	com.sun.jna.platform.win32.COM.util.ProxyObject.fetchRawConnectionPoint(com.sun.jna.platform.win32.Guid.IID)	2375.json,2376.json	com.sun.jna.platform.win32.COM.util.ProxyObject.advise(java.lang.Class<?>, com.sun.jna.platform.win32.COM.util.IComEventCallbackListener),com.sun.jna.platform.win32.COM.util.ProxyObject.unadvise(java.lang.Class<?>, com.sun.jna.platform.win32.COM.util.IComEventCallbackCookie)	true	1223
594.json	com.sun.jna.platform.win32.SspiUtil.ManagedSecBufferDesc.read()	noCall	noCall	true	346
4205.json	com.sun.jna.NativeLibrary.getOptions()	3574.json	com.sun.jna.Native.register(java.lang.Class<?>, com.sun.jna.NativeLibrary)	true	3350
1970.json	com.sun.jna.platform.win32.COM.IComEnumVariantIterator.remove()	noCall	noCall	true	424
2357.json	com.sun.jna.platform.win32.COM.util.ComThread.setComThread(boolean)	2332.json	com.sun.jna.platform.win32.COM.util.Factory.CallbackProxy2.Invoke(com.sun.jna.platform.win32.OaIdl.DISPID, com.sun.jna.platform.win32.Guid.REFIID, com.sun.jna.platform.win32.WinDef.LCID, com.sun.jna.platform.win32.WinDef.WORD, com.sun.jna.platform.win32.OleAuto.DISPPARAMS.ByReference, com.sun.jna.platform.win32.Variant.VARIANT.ByReference, com.sun.jna.platform.win32.OaIdl.EXCEPINFO.ByReference, com.sun.jna.ptr.IntByReference)	true	758
4014.json	com.sun.jna.Memory.setChar(long, char)	noCall	noCall	true	4042
2417.json	com.sun.jna.platform.win32.COM.util.CallbackProxy.getPointer()	2422.json	com.sun.jna.platform.win32.COM.util.CallbackProxy.QueryInterface(com.sun.jna.platform.win32.Guid.REFIID, com.sun.jna.ptr.PointerByReference)	true	1223
537.json	com.sun.jna.platform.win32.Advapi32Util.setSecurityDescriptorForObject(java.lang.String, int, com.sun.jna.platform.win32.WinNT.SECURITY_DESCRIPTOR_RELATIVE, boolean, boolean, boolean, boolean, boolean, boolean)	540.json	com.sun.jna.platform.win32.Advapi32Util.setFileSecurityDescriptor(java.io.File, com.sun.jna.platform.win32.WinNT.SECURITY_DESCRIPTOR_RELATIVE, boolean, boolean, boolean, boolean, boolean, boolean)	true	1152
4006.json	com.sun.jna.Memory.getLong(long)	477.json,511.json	com.sun.jna.platform.win32.Advapi32Util.registryGetValue(com.sun.jna.platform.win32.WinReg.HKEY, java.lang.String, java.lang.String),com.sun.jna.platform.win32.Advapi32Util.registryGetValues(com.sun.jna.platform.win32.WinReg.HKEY)	true	4091
1590.json	com.sun.jna.platform.win32.W32Errors.SCODE_SEVERITY(short)	noCall	noCall	true	3070
1778.json	com.sun.jna.platform.win32.WinNT.LocaleMacros.MAKESORTLCID(int, int, int)	noCall	noCall	true	476
3740.json	com.sun.jna.NativeMappedConverter.toNative(java.lang.Object, com.sun.jna.ToNativeContext)	null,null,4119.json,4149.json	com.sun.jna.Pointer.setValue(long, java.lang.Object, java.lang.Class<?>),com.sun.jna.Pointer.writeArray(long, java.lang.Object, java.lang.Class<?>),com.sun.jna.Structure.getNativeAlignment(java.lang.Class<?>, java.lang.Object, boolean),com.sun.jna.Structure.FFIType.get(java.lang.Object, java.lang.Class<?>)	true	3975
2169.json	com.sun.jna.platform.win32.COM.tlb.imp.TlbCoClass.createJavaDocHeader(java.lang.String, java.lang.String, java.lang.String)	noCall	noCall	true	1942
2432.json	com.sun.jna.platform.win32.COM.TypeLibUtil.getTypeInfoCount()	2148.json	com.sun.jna.platform.win32.COM.tlb.TlbImp.startCOM2Java()	true	1947
3965.json	com.sun.jna.StructureReadContext.getStructure()	noCall	noCall	true	4058
489.json	com.sun.jna.platform.win32.Advapi32Util.registrySetStringValue(com.sun.jna.platform.win32.WinReg.HKEY, java.lang.String, java.lang.String, java.lang.String)	noCall	noCall	true	3042
3079.json	com.sun.jna.platform.win32.Win32SpoolMonitor.main(java.lang.String[])	noCall	noCall	true	1520
2339.json	com.sun.jna.platform.win32.COM.util.Factory.createObject(java.lang.Class<T>)	null,3418.json,3422.json,null	com.sun.jna.platform.win32.COM.util.office.MSOfficeExcelDemo.testExcel(),com.sun.jna.platform.win32.COM.util.office.Wordautomation_KB_313193_Mod.main(java.lang.String[]),com.sun.jna.platform.win32.COM.util.office.Excelautomation_KB_219151_Mod.main(java.lang.String[]),com.sun.jna.platform.win32.COM.util.office.MSOfficeWordDemo.testMSWord()	true	1223
3492.json	com.sun.jna.Native.isCompatibleVersion(java.lang.String, java.lang.String)	noCall	noCall	true	544
2415.json	com.sun.jna.platform.win32.COM.util.CallbackProxy.fetchDispIdFromName(com.sun.jna.platform.win32.COM.util.annotation.ComEventCallback)	2414.json	com.sun.jna.platform.win32.COM.util.CallbackProxy.createDispIdMap(java.lang.Class<?>)	true	1223
3433.json	com.sun.jna.platform.win32.COM.office.MSWord.quit()	null	com.sun.jna.platform.win32.COM.office.MSOfficeDemo.testMSWord()	true	1811
2167.json	com.sun.jna.platform.win32.COM.tlb.imp.TlbPropertyGetStub.getClassTemplate()	noCall	noCall	true	1868
3486.json	com.sun.jna.contrib.demo.FilteredTextField.FilteredTextFieldDocument.FilteredTextFieldEar.removeUpdate(javax.swing.event.DocumentEvent)	noCall	noCall	true	4058
3844.json	com.sun.jna.Pointer.getPointerArray(long)	3929.json	com.sun.jna.Function.invoke(java.lang.Object[], java.lang.Class<?>, boolean, int)	true	3629
4096.json	com.sun.jna.Structure.writeField(com.sun.jna.Structure.StructField)	4093.json,4095.json,4094.json,3661.json	com.sun.jna.Structure.write(),com.sun.jna.Structure.writeField(java.lang.String, java.lang.Object),com.sun.jna.Structure.writeField(java.lang.String),com.sun.jna.Union.writeField(com.sun.jna.Structure.StructField)	true	4091
3677.json	com.sun.jna.LastErrorException.getErrorCode()	noCall	noCall	true	3034
4055.json	com.sun.jna.Structure.getTypeMapper()	noCall	noCall	true	2440
3315.json	com.sun.jna.platform.win32.COM.util.office.word.WdInformation.getValue()	noCall	noCall	true	813
1049.json	com.sun.jna.platform.win32.DdemlUtil.DdeAdapter.registerXactCompleteHandler(com.sun.jna.platform.win32.DdemlUtil.XactCompleteHandler)	null	com.sun.jna.platform.win32.DdemlUtil.DdeClient.registerXactCompleteHandler(com.sun.jna.platform.win32.DdemlUtil.XactCompleteHandler)	true	692
1863.json	com.sun.jna.platform.win32.COM.COMInvokeException.getSource()	null	com.sun.jna.platform.win32.COM.office.MSOfficeDemo.testMSWord()	true	188
522.json	com.sun.jna.platform.win32.Advapi32Util.EventLogRecord.getRecordNumber()	noCall	noCall	true	2851
3816.json	com.sun.jna.Pointer.write(long, char[], int, int)	3997.json,null	com.sun.jna.Memory.write(long, char[], int, int),com.sun.jna.Pointer.writeArray(long, java.lang.Object, java.lang.Class<?>)	true	3869
4189.json	com.sun.jna.NativeLibrary.Anonymous-29ef01e7-6ffb-4fc6-9ad4-8a2fa0d3108d.invoke(java.lang.reflect.Method, java.lang.Class<?>[], java.lang.Class<?>, java.lang.Object[], java.util.Map<java.lang.String, ?>)	noCall	noCall	true	3962
3117.json	jnacontrib.x11.demos.XDesktopDemo.printWmInfo()	noCall	noCall	true	1384
1745.json	com.sun.jna.platform.win32.WinNT.LARGE_INTEGER.compare(com.sun.jna.platform.win32.WinNT.LARGE_INTEGER, com.sun.jna.platform.win32.WinNT.LARGE_INTEGER)	1743.json	com.sun.jna.platform.win32.WinNT.LARGE_INTEGER.compareTo(com.sun.jna.platform.win32.WinNT.LARGE_INTEGER)	true	1075
