MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
12926.json	io.netty.handler.codec.compression.Crc32.getCRC()	13023.json,12845.json,13019.json	io.netty.handler.codec.compression.Bzip2BlockCompressor.crc(),io.netty.handler.codec.compression.Bzip2BlockDecompressor.checkCRC(),io.netty.handler.codec.compression.Bzip2BlockCompressor.close(io.netty.buffer.ByteBuf)	true	1463
12615.json	io.netty.handler.codec.EmptyHeaders.setByte(K, byte)	noCall	noCall	true	1333
12783.json	io.netty.handler.codec.serialization.ObjectEncoderOutputStream.write(byte[])	noCall	noCall	true	3609
6888.json	io.netty.channel.socket.oio.DefaultOioDatagramChannelConfig.setWriteSpinCount(int)	noCall	noCall	true	321
4477.json	io.netty.microbench.headers.HeadersBenchmark.SlowHeaders.names()	noCall	noCall	true	960
15130.json	io.netty.buffer.HeapByteBufUtil.setShort(byte[], int, int)	17033.json,18178.json	io.netty.buffer.UnpooledHeapByteBuf._setShort(int, int),io.netty.buffer.PooledHeapByteBuf._setShort(int, int)	true	976
13302.json	io.netty.handler.codec.DatagramPacketEncoder.encode(io.netty.channel.ChannelHandlerContext, io.netty.channel.AddressedEnvelope<M, java.net.InetSocketAddress>, java.util.List<java.lang.Object>)	noCall	noCall	true	833
17112.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.getByte(int)	noCall	noCall	true	888
7952.json	io.netty.handler.codec.http.websocketx.WebSocketFrameAggregator.isStartMessage(io.netty.handler.codec.http.websocketx.WebSocketFrame)	7955.json	io.netty.handler.codec.http.websocketx.WebSocketFrameAggregator.isAggregated(io.netty.handler.codec.http.websocketx.WebSocketFrame)	true	1481
9554.json	io.netty.handler.codec.spdy.SpdyStreamStatus.equals(java.lang.Object)	noCall	noCall	true	2216
14195.json	io.netty.handler.ssl.JettyAlpnSslEngine.newClientEngine(javax.net.ssl.SSLEngine, io.netty.handler.ssl.JdkApplicationProtocolNegotiator)	null	io.netty.handler.ssl.JdkAlpnApplicationProtocolNegotiator.AlpnWrapper.wrapSslEngine(javax.net.ssl.SSLEngine, io.netty.buffer.ByteBufAllocator, io.netty.handler.ssl.JdkApplicationProtocolNegotiator, boolean)	true	451
18369.json	io.netty.handler.codec.haproxy.HAProxyTLV.copy()	noCall	noCall	true	383
2492.json	io.netty.util.concurrent.SingleThreadEventExecutor.threadProperties()	noCall	noCall	true	1032
8035.json	io.netty.handler.codec.http.websocketx.WebSocketServerHandshaker13.newWebSocketEncoder()	noCall	noCall	true	1935
15954.json	io.netty.buffer.CompositeByteBuf.writeBytes(io.netty.buffer.ByteBuf, int, int)	15538.json	io.netty.buffer.WrappedCompositeByteBuf.writeBytes(io.netty.buffer.ByteBuf, int, int)	true	2077
14925.json	io.netty.handler.timeout.WriteTimeoutHandler.handlerRemoved(io.netty.channel.ChannelHandlerContext)	noCall	noCall	true	907
15316.json	io.netty.buffer.ByteBufUtil.isAscii(io.netty.buffer.ByteBuf, int, int)	15314.json	io.netty.buffer.ByteBufUtil.isText(io.netty.buffer.ByteBuf, int, int, java.nio.charset.Charset)	true	736
8669.json	io.netty.handler.codec.http.multipart.HttpPostRequestDecoder.getBodyHttpDatas(java.lang.String)	noCall	noCall	true	2059
14845.json	io.netty.handler.traffic.AbstractTrafficShapingHandler.toString()	14913.json	io.netty.handler.traffic.GlobalChannelTrafficShapingHandler.toString()	true	2006
201.json	io.netty.channel.sctp.DefaultSctpServerChannelConfig.getOption(io.netty.channel.ChannelOption<T>)	noCall	noCall	true	2121
727.json	io.netty.channel.epoll.AbstractEpollStreamChannel.SpliceInTask.spliceIn(io.netty.channel.unix.FileDescriptor, io.netty.channel.RecvByteBufAllocator.Handle)	null,null	io.netty.channel.epoll.AbstractEpollStreamChannel.SpliceInChannelTask.spliceIn(io.netty.channel.RecvByteBufAllocator.Handle),io.netty.channel.epoll.AbstractEpollStreamChannel.SpliceFdTask.spliceIn(io.netty.channel.RecvByteBufAllocator.Handle)	true	1153
15142.json	io.netty.buffer.FixedCompositeByteBuf.setBytes(int, byte[], int, int)	noCall	noCall	true	1592
12474.json	io.netty.handler.codec.ReplayingDecoderByteBuf.toString(java.nio.charset.Charset)	noCall	noCall	true	2019
11939.json	io.netty.channel.kqueue.KQueueServerChannelConfig.getReceiveBufferSize()	11935.json	io.netty.channel.kqueue.KQueueServerChannelConfig.getOption(io.netty.channel.ChannelOption<T>)	true	418
14984.json	io.netty.handler.logging.LoggingHandler.format(io.netty.channel.ChannelHandlerContext, java.lang.String, java.lang.Object, java.lang.Object)	14973.json	io.netty.handler.logging.LoggingHandler.connect(io.netty.channel.ChannelHandlerContext, java.net.SocketAddress, java.net.SocketAddress, io.netty.channel.ChannelPromise)	true	2237
9511.json	io.netty.handler.codec.spdy.DefaultSpdyStreamFrame.setLast(boolean)	9345.json,9310.json,9423.json	io.netty.handler.codec.spdy.DefaultSpdyRstStreamFrame.setLast(boolean),io.netty.handler.codec.spdy.DefaultSpdyDataFrame.setLast(boolean),io.netty.handler.codec.spdy.DefaultSpdyHeadersFrame.setLast(boolean)	true	1841
18910.json	io.netty.example.http.websocketx.client.WebSocketClientHandler.handlerAdded(io.netty.channel.ChannelHandlerContext)	noCall	noCall	true	2078
17906.json	io.netty.buffer.EmptyByteBuf.getDouble(int)	noCall	noCall	true	1998
8994.json	io.netty.handler.codec.http.HttpHeaders.equalsIgnoreCase(java.lang.CharSequence, java.lang.CharSequence)	noCall	noCall	true	1673
13906.json	io.netty.handler.ssl.ReferenceCountedOpenSslEngine.OpenSslSession.selectApplicationProtocol(java.util.List<java.lang.String>, io.netty.handler.ssl.ApplicationProtocolConfig.SelectedListenerFailureBehavior, java.lang.String)	13905.json	io.netty.handler.ssl.ReferenceCountedOpenSslEngine.OpenSslSession.selectApplicationProtocol()	true	1172
12022.json	io.netty.channel.kqueue.KQueueSocketChannel.KQueueSocketChannelUnsafe.prepareToClose()	noCall	noCall	true	418
13768.json	io.netty.handler.ssl.JdkBaseApplicationProtocolNegotiator.NoFailProtocolSelectionListener.selected(java.lang.String)	noCall	noCall	true	1334
14379.json	io.netty.handler.ssl.JdkSslEngine.getSession()	noCall	noCall	true	1496
12572.json	io.netty.handler.codec.EmptyHeaders.getFloatAndRemove(K, float)	noCall	noCall	true	1473
5698.json	io.netty.channel.DefaultChannelHandlerContext.handler()	noCall	noCall	true	2231
13531.json	io.netty.handler.ipfilter.UniqueIpFilter.Anonymous-112b1e8f-6431-4e1d-9300-426e79773427.operationComplete(io.netty.channel.ChannelFuture)	noCall	noCall	true	1566
7901.json	io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker.maxFramePayloadLength()	8030.json,8139.json,7874.json,8047.json	io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker13.newWebsocketDecoder(),io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker08.newWebsocketDecoder(),io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker00.newWebsocketDecoder(),io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker07.newWebsocketDecoder()	true	2217
17763.json	io.netty.buffer.WrappedByteBuf.readDouble()	16867.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readDouble()	true	1920
14677.json	io.netty.handler.ssl.util.ThreadLocalInsecureRandom.setSeed(byte[])	noCall	noCall	true	1500
5652.json	io.netty.channel.PreferHeapByteBufAllocator.heapBuffer(int, int)	noCall	noCall	true	623
14934.json	io.netty.handler.timeout.ReadTimeoutHandler.readTimedOut(io.netty.channel.ChannelHandlerContext)	14933.json	io.netty.handler.timeout.ReadTimeoutHandler.channelIdle(io.netty.channel.ChannelHandlerContext, io.netty.handler.timeout.IdleStateEvent)	true	3419
1877.json	io.netty.handler.codec.dns.DnsMessageUtil.appendRecords(java.lang.StringBuilder, io.netty.handler.codec.dns.DnsMessage, io.netty.handler.codec.dns.DnsSection)	1876.json	io.netty.handler.codec.dns.DnsMessageUtil.appendAllRecords(java.lang.StringBuilder, io.netty.handler.codec.dns.DnsMessage)	true	1152
15838.json	io.netty.buffer.CompositeByteBuf.arrayOffset()	15429.json	io.netty.buffer.WrappedCompositeByteBuf.arrayOffset()	true	2167
8593.json	io.netty.handler.codec.http.multipart.DiskFileUpload.getContentTransferEncoding()	8604.json	io.netty.handler.codec.http.multipart.DiskFileUpload.replace(io.netty.buffer.ByteBuf)	true	2059
17736.json	io.netty.buffer.WrappedByteBuf.setBytes(int, byte[])	16848.json	io.netty.buffer.AdvancedLeakAwareByteBuf.setBytes(int, byte[])	true	1920
5491.json	io.netty.channel.local.LocalChannel.finishPeerRead0(io.netty.channel.local.LocalChannel)	5489.json,5487.json,5480.json	io.netty.channel.local.LocalChannel.runFinishPeerReadTask(io.netty.channel.local.LocalChannel),io.netty.channel.local.LocalChannel.finishPeerRead(io.netty.channel.local.LocalChannel),io.netty.channel.local.LocalChannel.Anonymous-6e72e8ff-6b38-48cf-8c82-3f66bb9a04e3.run()	true	2001
13697.json	io.netty.handler.ssl.PemX509Certificate.getSigAlgName()	noCall	noCall	true	745
13050.json	io.netty.handler.codec.compression.FastLz.calculateOutputBufferLength(int)	13013.json	io.netty.handler.codec.compression.FastLzFrameEncoder.encode(io.netty.channel.ChannelHandlerContext, io.netty.buffer.ByteBuf, io.netty.buffer.ByteBuf)	true	1413
1135.json	io.netty.channel.epoll.AbstractEpollServerChannel.EpollServerSocketUnsafe.epollInReady()	noCall	noCall	true	1590
5927.json	io.netty.channel.group.ChannelGroupException.iterator()	noCall	noCall	true	1931
3199.json	io.netty.util.internal.PlatformDependent.bitMode()	noCall	noCall	true	1590
9516.json	io.netty.handler.codec.spdy.DefaultSpdySynStreamFrame.setLast(boolean)	noCall	noCall	true	2216
13238.json	io.netty.handler.codec.DateFormatter.format(java.util.Date)	null,13277.json,8972.json,4831.json	io.netty.handler.codec.http.DefaultHttpHeaders.HeaderValueConverter.convertObject(java.lang.Object),io.netty.handler.codec.CharSequenceValueConverter.convertTimeMillis(long),io.netty.handler.codec.http.HttpHeaders.setDateHeader(io.netty.handler.codec.http.HttpMessage, java.lang.CharSequence, java.util.Date),io.netty.handler.codec.DateFormatterBenchmark.formatHttpHeaderDateFormatter()	true	583
17756.json	io.netty.buffer.WrappedByteBuf.readIntLE()	16931.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readIntLE()	true	941
2609.json	io.netty.util.concurrent.UnorderedThreadPoolEventExecutor.newPromise()	noCall	noCall	true	718
11422.json	io.netty.channel.unix.Socket.isInputShutdown()	11774.json,968.json,988.json,582.json,11808.json,11758.json,703.json,11662.json	io.netty.channel.kqueue.AbstractKQueueChannel.AbstractKQueueUnsafe.shutdownInput(boolean),io.netty.channel.epoll.AbstractEpollChannel.shouldBreakEpollInReady(io.netty.channel.ChannelConfig),io.netty.channel.epoll.AbstractEpollChannel.AbstractEpollUnsafe.shutdownInput(boolean),io.netty.channel.epoll.EpollDomainSocketChannel.EpollDomainUnsafe.epollInReadFd(),io.netty.channel.kqueue.AbstractKQueueStreamChannel.isInputShutdown(),io.netty.channel.kqueue.AbstractKQueueChannel.shouldBreakReadReady(io.netty.channel.ChannelConfig),io.netty.channel.epoll.AbstractEpollStreamChannel.isInputShutdown(),io.netty.channel.kqueue.KQueueDomainSocketChannel.KQueueDomainUnsafe.readReadyFd()	true	965
11742.json	io.netty.channel.kqueue.AbstractKQueueChannel.doDisconnect()	noCall	noCall	true	418
873.json	io.netty.channel.epoll.EpollTcpInfo.caState()	noCall	noCall	true	1245
6153.json	io.netty.channel.embedded.EmbeddedEventLoop.shutdownGracefully(long, long, java.util.concurrent.TimeUnit)	noCall	noCall	true	1931
4384.json	io.netty.microbench.internal.PrivilegedSocketOperationsBenchmark.SecurityManagerInstalled.tearDown()	noCall	noCall	true	521
11151.json	io.netty.handler.codec.http2.ReadOnlyHttp2Headers.remove(java.lang.CharSequence)	noCall	noCall	true	553
2532.json	io.netty.util.concurrent.DefaultThreadFactory.newThread(java.lang.Runnable, java.lang.String)	2531.json	io.netty.util.concurrent.DefaultThreadFactory.newThread(java.lang.Runnable)	true	1473
227.json	io.netty.handler.codec.sctp.SctpMessageCompletionHandler.decode(io.netty.channel.ChannelHandlerContext, io.netty.channel.sctp.SctpMessage, java.util.List<java.lang.Object>)	noCall	noCall	true	2096
7330.json	io.netty.channel.DefaultChannelId.writeLong(int, long)	noCall	noCall	true	1592
8940.json	io.netty.handler.codec.http.ComposedLastHttpContent.release()	noCall	noCall	true	1797
7926.json	io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker.close(io.netty.channel.Channel, io.netty.handler.codec.http.websocketx.CloseWebSocketFrame, io.netty.channel.ChannelPromise)	7925.json	io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker.close(io.netty.channel.Channel, io.netty.handler.codec.http.websocketx.CloseWebSocketFrame)	true	1826
19059.json	io.netty.example.socksproxy.RelayHandler.channelInactive(io.netty.channel.ChannelHandlerContext)	noCall	noCall	true	2045
7703.json	io.netty.handler.codec.http.HttpContentEncoder.cleanupSafely(io.netty.channel.ChannelHandlerContext)	7700.json,7701.json	io.netty.handler.codec.http.HttpContentEncoder.handlerRemoved(io.netty.channel.ChannelHandlerContext),io.netty.handler.codec.http.HttpContentEncoder.channelInactive(io.netty.channel.ChannelHandlerContext)	true	215
158.json	io.netty.channel.sctp.oio.OioSctpChannel.association()	159.json,156.json	io.netty.channel.sctp.oio.OioSctpChannel.isActive(),io.netty.channel.sctp.oio.OioSctpChannel.doWrite(io.netty.channel.ChannelOutboundBuffer)	true	2104
14216.json	io.netty.handler.ssl.OpenSslKeyMaterial.release(int)	noCall	noCall	true	2
15928.json	io.netty.buffer.CompositeByteBuf.setChar(int, int)	15501.json	io.netty.buffer.WrappedCompositeByteBuf.setChar(int, int)	true	2077
10426.json	io.netty.handler.codec.http2.StreamBufferingEncoder.tryCreatePendingStreams()	10424.json,10418.json	io.netty.handler.codec.http2.StreamBufferingEncoder.remoteSettings(io.netty.handler.codec.http2.Http2Settings),io.netty.handler.codec.http2.StreamBufferingEncoder.Anonymous-bf3069a1-5e07-48a2-9791-bffcb9c384b6.onStreamClosed(io.netty.handler.codec.http2.Http2Stream)	true	1116
3748.json	io.netty.util.DefaultAttributeMap.DefaultAttribute.key()	noCall	noCall	true	1949
9116.json	io.netty.handler.codec.http.DefaultHttpContent.replace(io.netty.buffer.ByteBuf)	9113.json,9115.json,9114.json	io.netty.handler.codec.http.DefaultHttpContent.copy(),io.netty.handler.codec.http.DefaultHttpContent.retainedDuplicate(),io.netty.handler.codec.http.DefaultHttpContent.duplicate()	true	769
9214.json	io.netty.handler.codec.http.HttpClientUpgradeHandler.close(io.netty.channel.ChannelHandlerContext, io.netty.channel.ChannelPromise)	noCall	noCall	true	1248
15423.json	io.netty.buffer.WrappedCompositeByteBuf.removeComponents(int, int)	17248.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.removeComponents(int, int)	true	888
17434.json	io.netty.buffer.SwappedByteBuf.getLongLE(int)	noCall	noCall	true	941
4787.json	io.netty.handler.codec.http2.HpackDecoderBenchmark.setup()	noCall	noCall	true	953
7489.json	io.netty.handler.codec.http.DefaultHttpHeaders.add(io.netty.handler.codec.http.HttpHeaders)	noCall	noCall	false	3089
11711.json	io.netty.channel.kqueue.KQueueDatagramChannel.KQueueDatagramChannelUnsafe.readReady(io.netty.channel.kqueue.KQueueRecvByteAllocatorHandle)	noCall	noCall	true	418
13672.json	io.netty.handler.ssl.PemX509Certificate.copy()	noCall	noCall	true	745
8555.json	io.netty.handler.codec.http.multipart.HttpPostMultipartRequestDecoder.removeHttpDataFromClean(io.netty.handler.codec.http.multipart.InterfaceHttpData)	noCall	noCall	true	1592
18156.json	io.netty.buffer.PooledByteBufAllocator.threadCache()	16750.json,16962.json,16964.json	io.netty.buffer.PoolArena.reallocate(io.netty.buffer.PooledByteBuf<T>, int, boolean),io.netty.buffer.PoolChunk.initBuf(io.netty.buffer.PooledByteBuf<T>, long, int),io.netty.buffer.PoolChunk.initBufWithSubpage(io.netty.buffer.PooledByteBuf<T>, long, int, int)	true	1125
8522.json	io.netty.handler.codec.http.multipart.DiskAttribute.getPrefix()	noCall	noCall	true	2059
1214.json	io.netty.resolver.dns.DnsResolveContext.handleRedirect(io.netty.handler.codec.dns.DnsQuestion, io.netty.channel.AddressedEnvelope<io.netty.handler.codec.dns.DnsResponse, java.net.InetSocketAddress>, io.netty.resolver.dns.DnsQueryLifecycleObserver, io.netty.util.concurrent.Promise<java.util.List<T>>)	1213.json	io.netty.resolver.dns.DnsResolveContext.onResponse(io.netty.resolver.dns.DnsServerAddressStream, int, io.netty.handler.codec.dns.DnsQuestion, io.netty.channel.AddressedEnvelope<io.netty.handler.codec.dns.DnsResponse, java.net.InetSocketAddress>, io.netty.resolver.dns.DnsQueryLifecycleObserver, io.netty.util.concurrent.Promise<java.util.List<T>>)	true	503
18827.json	io.netty.example.qotm.QuoteOfTheMomentServerHandler.channelRead0(io.netty.channel.ChannelHandlerContext, io.netty.channel.socket.DatagramPacket)	noCall	noCall	true	1827
16432.json	io.netty.buffer.PooledUnsafeHeapByteBuf.newSwappedByteBuf()	noCall	noCall	true	978
5877.json	io.netty.channel.AbstractCoalescingBufferQueue.isEmpty()	14567.json,14557.json	io.netty.handler.ssl.SslHandler.wrapAndFlush(io.netty.channel.ChannelHandlerContext),io.netty.handler.ssl.SslHandler.handlerRemoved0(io.netty.channel.ChannelHandlerContext)	true	1082
16395.json	io.netty.buffer.ByteBufInputStream.readShort()	16387.json,16398.json	io.netty.buffer.ByteBufInputStream.readChar(),io.netty.buffer.ByteBufInputStream.readUnsignedShort()	true	3609
14424.json	io.netty.handler.ssl.JdkDefaultApplicationProtocolNegotiator.protocolSelectorFactory()	noCall	noCall	true	1334
7157.json	io.netty.channel.AbstractChannelHandlerContext.voidPromise()	noCall	noCall	true	1865
692.json	io.netty.channel.epoll.AbstractEpollStreamChannel.writeBytesMultiple(io.netty.channel.ChannelOutboundBuffer, io.netty.channel.unix.IovArray)	698.json	io.netty.channel.epoll.AbstractEpollStreamChannel.doWriteMultiple(io.netty.channel.ChannelOutboundBuffer)	true	1236
13931.json	io.netty.handler.ssl.SslContext.newServerContext(io.netty.handler.ssl.SslProvider, java.io.File, javax.net.ssl.TrustManagerFactory, java.io.File, java.io.File, java.lang.String, javax.net.ssl.KeyManagerFactory, java.lang.Iterable<java.lang.String>, io.netty.handler.ssl.CipherSuiteFilter, io.netty.handler.ssl.ApplicationProtocolConfig, long, long)	13929.json,13930.json	io.netty.handler.ssl.SslContext.newServerContext(io.netty.handler.ssl.SslProvider, java.io.File, java.io.File, java.lang.String, javax.net.ssl.TrustManagerFactory, java.lang.Iterable<java.lang.String>, java.lang.Iterable<java.lang.String>, long, long),io.netty.handler.ssl.SslContext.newServerContext(io.netty.handler.ssl.SslProvider, java.io.File, java.io.File, java.lang.String, java.lang.Iterable<java.lang.String>, io.netty.handler.ssl.CipherSuiteFilter, io.netty.handler.ssl.ApplicationProtocolConfig, long, long)	true	1500
134.json	io.netty.channel.sctp.SctpMessage.isUnordered()	38.json,156.json,227.json,39.json	io.netty.channel.sctp.nio.NioSctpChannel.doWriteMessage(java.lang.Object, io.netty.channel.ChannelOutboundBuffer),io.netty.channel.sctp.oio.OioSctpChannel.doWrite(io.netty.channel.ChannelOutboundBuffer),io.netty.handler.codec.sctp.SctpMessageCompletionHandler.decode(io.netty.channel.ChannelHandlerContext, io.netty.channel.sctp.SctpMessage, java.util.List<java.lang.Object>),io.netty.channel.sctp.nio.NioSctpChannel.filterOutboundMessage(java.lang.Object)	true	1153
4253.json	io.netty.microbench.channel.EmbeddedChannelHandlerContext.connect(java.net.SocketAddress, java.net.SocketAddress, io.netty.channel.ChannelPromise)	4247.json	io.netty.microbench.channel.EmbeddedChannelHandlerContext.connect(java.net.SocketAddress, java.net.SocketAddress)	true	1186
472.json	io.netty.handler.codec.mqtt.MqttSubAckMessage.variableHeader()	432.json	io.netty.handler.codec.mqtt.MqttEncoder.encodeSubAckMessage(io.netty.buffer.ByteBufAllocator, io.netty.handler.codec.mqtt.MqttSubAckMessage)	true	1465
12480.json	io.netty.handler.codec.ReplayingDecoderByteBuf.writeBoolean(boolean)	noCall	noCall	true	2019
11389.json	io.netty.handler.codec.http2.HpackEncoder.getIndex(java.lang.CharSequence)	11383.json	io.netty.handler.codec.http2.HpackEncoder.getNameIndex(java.lang.CharSequence)	true	953
7102.json	io.netty.channel.AbstractChannelHandlerContext.invokeUserEventTriggered(java.lang.Object)	null,7101.json	io.netty.channel.AbstractChannelHandlerContext.Anonymous-adb9c9ed-0d6e-42cc-84d2-fe1402eb37d8.run(),io.netty.channel.AbstractChannelHandlerContext.invokeUserEventTriggered(io.netty.channel.AbstractChannelHandlerContext, java.lang.Object)	true	878
12982.json	io.netty.handler.codec.compression.Snappy.decode(io.netty.buffer.ByteBuf, io.netty.buffer.ByteBuf)	12902.json	io.netty.handler.codec.compression.SnappyFrameDecoder.decode(io.netty.channel.ChannelHandlerContext, io.netty.buffer.ByteBuf, java.util.List<java.lang.Object>)	true	2014
7613.json	io.netty.handler.codec.http.cookie.ClientCookieDecoder.decode(java.lang.String)	4335.json	io.netty.microbench.http.ClientCookieDecoderBenchmark.decodeCookieWithRfc1123ExpiresField()	true	1250
10976.json	io.netty.handler.codec.http2.Http2MultiplexCodec.DefaultHttp2StreamChannel.connect(java.net.SocketAddress, java.net.SocketAddress, io.netty.channel.ChannelPromise)	noCall	noCall	true	822
4136.json	io.netty.resolver.SimpleNameResolver.resolveAll(java.lang.String, io.netty.util.concurrent.Promise<java.util.List<T>>)	4135.json	io.netty.resolver.SimpleNameResolver.resolveAll(java.lang.String)	true	1348
15594.json	io.netty.buffer.Unpooled.copyLong(long...)	noCall	noCall	true	2310
10743.json	io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.encoder()	noCall	noCall	true	921
11652.json	io.netty.channel.kqueue.KQueueDomainSocketChannel.remoteAddress0()	noCall	noCall	true	418
13085.json	io.netty.handler.codec.CodecOutputList.newInstance()	4747.json,4834.json,12811.json,12705.json,12662.json,12698.json	io.netty.handler.codec.AdvancedCodecOutputListBenchmark.codecOutListAllocRecycle(),io.netty.handler.codec.CodecOutputListBenchmark.codecOutList(),io.netty.handler.codec.MessageToMessageDecoder.channelRead(io.netty.channel.ChannelHandlerContext, java.lang.Object),io.netty.handler.codec.ByteToMessageDecoder.channelInputClosed(io.netty.channel.ChannelHandlerContext, boolean),io.netty.handler.codec.MessageToMessageEncoder.write(io.netty.channel.ChannelHandlerContext, java.lang.Object, io.netty.channel.ChannelPromise),io.netty.handler.codec.ByteToMessageDecoder.channelRead(io.netty.channel.ChannelHandlerContext, java.lang.Object)	true	766
11693.json	io.netty.channel.kqueue.KQueueDatagramChannel.leaveGroup(java.net.InetAddress, io.netty.channel.ChannelPromise)	11692.json	io.netty.channel.kqueue.KQueueDatagramChannel.leaveGroup(java.net.InetAddress)	true	418
5524.json	io.netty.channel.nio.AbstractNioByteChannel.doWrite0(io.netty.channel.ChannelOutboundBuffer)	6545.json	io.netty.channel.socket.nio.NioSocketChannel.doWrite(io.netty.channel.ChannelOutboundBuffer)	true	199
15229.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf.setIntLE(int, int)	noCall	noCall	true	803
10058.json	io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder.configuration()	10040.json	io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder.remoteSettings(io.netty.handler.codec.http2.Http2Settings)	true	1248
492.json	io.netty.handler.codec.mqtt.MqttDecoder.decodePublishPayload(io.netty.buffer.ByteBuf, int)	487.json	io.netty.handler.codec.mqtt.MqttDecoder.decodePayload(io.netty.buffer.ByteBuf, io.netty.handler.codec.mqtt.MqttMessageType, int, java.lang.Object)	true	1465
5876.json	io.netty.channel.AbstractCoalescingBufferQueue.readableBytes()	null,null	io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder.FlowControlledData.write(io.netty.channel.ChannelHandlerContext, int),io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder.FlowControlledData.merge(io.netty.channel.ChannelHandlerContext, io.netty.handler.codec.http2.Http2RemoteFlowController.FlowControlled)	true	1082
12987.json	io.netty.handler.codec.compression.Snappy.decodeCopyWith4ByteOffset(byte, io.netty.buffer.ByteBuf, io.netty.buffer.ByteBuf, int)	12982.json	io.netty.handler.codec.compression.Snappy.decode(io.netty.buffer.ByteBuf, io.netty.buffer.ByteBuf)	true	2014
17304.json	io.netty.buffer.AbstractByteBufAllocator.heapBuffer()	17298.json	io.netty.buffer.AbstractByteBufAllocator.buffer()	true	2041
12570.json	io.netty.handler.codec.EmptyHeaders.getLongAndRemove(K, long)	noCall	noCall	true	1473
3210.json	io.netty.util.internal.PlatformDependent.newConcurrentHashMap(int, float, int)	noCall	noCall	true	1944
14399.json	io.netty.handler.ssl.JdkSslEngine.setEnabledProtocols(java.lang.String[])	noCall	noCall	true	1496
13892.json	io.netty.handler.ssl.ReferenceCountedOpenSslEngine.OpenSslSession.getSessionContext()	noCall	noCall	true	1500
15998.json	io.netty.buffer.PooledDuplicatedByteBuf.getInt(int)	noCall	noCall	true	769
14148.json	io.netty.handler.ssl.ReferenceCountedOpenSslContext.DefaultOpenSslEngineMap.add(io.netty.handler.ssl.ReferenceCountedOpenSslEngine)	noCall	noCall	true	1183
617.json	io.netty.channel.epoll.EpollSocketChannelConfig.setIpTransparent(boolean)	585.json	io.netty.channel.epoll.EpollSocketChannelConfig.setOption(io.netty.channel.ChannelOption<T>, T)	true	330
4984.json	io.netty.bootstrap.ServerBootstrap.clone()	noCall	noCall	true	1971
18431.json	io.netty.handler.codec.haproxy.HAProxyMessage.protocolVersion()	noCall	noCall	true	1465
3800.json	io.netty.util.Recycler.Stack.scavengeSome()	3799.json	io.netty.util.Recycler.Stack.scavenge()	true	1462
16457.json	io.netty.buffer.ReadOnlyByteBufferBuf.getBytes(int, byte[], int, int)	16456.json	io.netty.buffer.ReadOnlyByteBufferBuf.getBytes(int, io.netty.buffer.ByteBuf, int, int)	true	1922
13944.json	io.netty.handler.ssl.SslContext.newClientContext(io.netty.handler.ssl.SslProvider, java.io.File, javax.net.ssl.TrustManagerFactory)	13941.json,13943.json,13942.json,13937.json,13938.json,13935.json	io.netty.handler.ssl.SslContext.newClientContext(io.netty.handler.ssl.SslProvider),io.netty.handler.ssl.SslContext.newClientContext(io.netty.handler.ssl.SslProvider, javax.net.ssl.TrustManagerFactory),io.netty.handler.ssl.SslContext.newClientContext(io.netty.handler.ssl.SslProvider, java.io.File),io.netty.handler.ssl.SslContext.newClientContext(javax.net.ssl.TrustManagerFactory),io.netty.handler.ssl.SslContext.newClientContext(java.io.File, javax.net.ssl.TrustManagerFactory),io.netty.handler.ssl.SslContext.newClientContext()	true	1500
660.json	io.netty.channel.epoll.EpollServerSocketChannelConfig.isIpTransparent()	639.json	io.netty.channel.epoll.EpollServerSocketChannelConfig.getOption(io.netty.channel.ChannelOption<T>)	true	379
16865.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readChar()	noCall	noCall	true	1663
17471.json	io.netty.buffer.SwappedByteBuf.setCharSequence(int, java.lang.CharSequence, java.nio.charset.Charset)	noCall	noCall	true	780
18886.json	io.netty.example.sctp.SctpEchoClient.main(java.lang.String[])	noCall	noCall	true	2120
18901.json	io.netty.example.http.snoop.HttpSnoopServerHandler.writeResponse(io.netty.handler.codec.http.HttpObject, io.netty.channel.ChannelHandlerContext)	18899.json	io.netty.example.http.snoop.HttpSnoopServerHandler.channelRead0(io.netty.channel.ChannelHandlerContext, java.lang.Object)	true	3420
15549.json	io.netty.buffer.WrappedCompositeByteBuf.deallocate()	noCall	noCall	true	888
