MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
3246.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.calculateTagColumn(java.util.regex.Matcher, int, int)	3245.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.getMethodTags(com.puppycrawl.tools.checkstyle.api.TextBlock)	true	980
3505.json	com.puppycrawl.tools.checkstyle.Checker.setModuleFactory(com.puppycrawl.tools.checkstyle.ModuleFactory)	noCall	noCall	true	5617
1089.json	com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck.getDefaultTokens()	noCall	noCall	true	5427
715.json	com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter.getFileContents()	724.json,726.json	com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter.accept(com.puppycrawl.tools.checkstyle.TreeWalkerAuditEvent),com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter.tagSuppressions()	true	3343
3048.json	com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point.getLineNo()	3044.json,3043.json,3041.json,null,3045.json,3046.json,3040.json,3047.json	com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.isCommentTag(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.getTagId(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.parseTag(java.lang.String[], int, int, com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.isTag(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.skipHtmlComment(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.findChar(java.lang.String[], char, com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.parseTags(java.lang.String[], int),com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.getNextCharPos(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point)	true	5277
1979.json	com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.setIgnoreModifiers(boolean)	noCall	noCall	true	2991
1178.json	com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck.isEmptyMethodBlock(com.puppycrawl.tools.checkstyle.api.DetailAST, int)	1173.json	com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck.isEmptyBlock(com.puppycrawl.tools.checkstyle.api.DetailAST, int)	true	4565
3565.json	com.puppycrawl.tools.checkstyle.XMLLogger.FileMessages.getErrors()	3556.json	com.puppycrawl.tools.checkstyle.XMLLogger.writeFileMessages(java.lang.String, com.puppycrawl.tools.checkstyle.XMLLogger.FileMessages)	true	248
914.json	com.puppycrawl.tools.checkstyle.gui.MainFrameModel.getParseTreeTableModel()	863.json	com.puppycrawl.tools.checkstyle.gui.MainFrame.createContent()	true	815
2129.json	com.puppycrawl.tools.checkstyle.checks.naming.AbstractAccessControlNameCheck.setApplyToPublic(boolean)	noCall	noCall	true	5211
3792.json	com.puppycrawl.tools.checkstyle.api.AuditEvent.getSourceName()	691.json,3560.json,1321.json,747.json,3581.json	com.puppycrawl.tools.checkstyle.filters.SuppressWithPlainTextCommentFilter.Suppression.isMatch(com.puppycrawl.tools.checkstyle.api.AuditEvent),com.puppycrawl.tools.checkstyle.XMLLogger.writeFileError(com.puppycrawl.tools.checkstyle.api.AuditEvent),com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder.isSuppressed(com.puppycrawl.tools.checkstyle.api.AuditEvent),com.puppycrawl.tools.checkstyle.filters.SuppressElement.isFileNameAndModuleNotMatching(com.puppycrawl.tools.checkstyle.api.AuditEvent),com.puppycrawl.tools.checkstyle.AuditEventDefaultFormatter.getCheckShortName(com.puppycrawl.tools.checkstyle.api.AuditEvent)	true	5473
3239.json	com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractTypeAwareCheck.leaveToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	4958
1323.json	com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder.isSuppressedBeforeEventEnd(int, int, com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder.Entry)	1321.json	com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder.isSuppressed(com.puppycrawl.tools.checkstyle.api.AuditEvent)	true	602
1654.json	com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheck.visitReturn(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	706
3484.json	com.puppycrawl.tools.checkstyle.Checker.removeFilter(com.puppycrawl.tools.checkstyle.api.Filter)	noCall	noCall	true	5293
644.json	com.puppycrawl.tools.checkstyle.filters.SuppressionsLoader.loadSuppressions(java.lang.String)	668.json	com.puppycrawl.tools.checkstyle.filters.SuppressionFilter.finishLocalSetup()	true	5407
1758.json	com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck.setIllegalClassNames(java.lang.String...)	noCall	noCall	true	915
1273.json	com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheck.getDefaultTokens()	noCall	noCall	true	5651
962.json	com.puppycrawl.tools.checkstyle.checks.sizes.AnonInnerLengthCheck.setMax(int)	noCall	noCall	true	5444
1967.json	com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck.getAcceptableTokens()	noCall	noCall	true	1179
1670.json	com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck.isZero(com.puppycrawl.tools.checkstyle.api.DetailAST)	1667.json,1666.json	com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck.isZeroChar(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck.validateNonObjects(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	5325
3395.json	com.puppycrawl.tools.checkstyle.utils.ScopeUtils.isInInterfaceBlock(com.puppycrawl.tools.checkstyle.api.DetailAST)	3398.json,1817.json	com.puppycrawl.tools.checkstyle.utils.ScopeUtils.isInInterfaceOrAnnotationBlock(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck.collectVariableDeclarations(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck.AbstractFrame)	true	1094
1911.json	com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck.findContainingConstantDef(com.puppycrawl.tools.checkstyle.api.DetailAST)	1907.json	com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	5051
3735.json	com.puppycrawl.tools.checkstyle.api.FilterSet.addFilter(com.puppycrawl.tools.checkstyle.api.Filter)	641.json,3502.json	com.puppycrawl.tools.checkstyle.filters.SuppressionsLoader.startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes),com.puppycrawl.tools.checkstyle.Checker.addFilter(com.puppycrawl.tools.checkstyle.api.Filter)	true	5407
2005.json	com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck.setAllowByTailComment(boolean)	noCall	noCall	true	1385
2355.json	com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck.ClassDesc.registerPrivateCtor()	2345.json	com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	5494
2701.json	com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler.getLineWrappingIndentation()	2699.json,2695.json	com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler.getChildrenExpectedIndent(),com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler.curlyIndent()	true	1298
1101.json	com.puppycrawl.tools.checkstyle.checks.metrics.AbstractClassCouplingCheck.getDefaultTokens()	noCall	noCall	true	5234
3460.json	com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnTokenWithModifiers(com.puppycrawl.tools.checkstyle.api.DetailAST, int)	3456.json,3452.json,3455.json,3448.json,3458.json,3450.json,3454.json,3451.json	com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnConstructor(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnAnnotationDef(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnField(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnClass(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnAnnotationField(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnInterface(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnMethod(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition.isOnEnum(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	825
2404.json	com.puppycrawl.tools.checkstyle.checks.imports.FileImportControl.matchesExactly(java.lang.String, java.lang.String)	2403.json	com.puppycrawl.tools.checkstyle.checks.imports.FileImportControl.locateFinest(java.lang.String, java.lang.String)	true	13
2350.json	com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck.getQualifiedClassName(java.lang.String, java.lang.String, java.lang.String)	2349.json	com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck.getQualifiedClassName(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	810
1407.json	com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck.visitCatchBlock(com.puppycrawl.tools.checkstyle.api.DetailAST)	1406.json	com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	1179
2045.json	com.puppycrawl.tools.checkstyle.checks.regexp.MultilineDetector.resetState()	2042.json	com.puppycrawl.tools.checkstyle.checks.regexp.MultilineDetector.processLines(com.puppycrawl.tools.checkstyle.api.FileText)	true	3399
1581.json	com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck.getForIteratorVariables(com.puppycrawl.tools.checkstyle.api.DetailAST)	1576.json	com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck.getVariablesManagedByForLoop(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	1128
3044.json	com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.isCommentTag(java.lang.String[], com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.Point)	3040.json	com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser.parseTags(java.lang.String[], int)	true	5277
2019.json	com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.setMessage(java.lang.String)	noCall	noCall	true	4560
2756.json	com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler.shouldIncreaseIndent()	2757.json	com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler.checkLinesIndent(com.puppycrawl.tools.checkstyle.checks.indentation.LineSet, com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel, boolean, int)	true	5464
575.json	com.puppycrawl.tools.checkstyle.xpath.AbstractNode.getSystemId()	noCall	noCall	true	267
3762.json	com.puppycrawl.tools.checkstyle.api.FileText.getCharset()	noCall	noCall	true	2866
1181.json	com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck.isEmptyLambda(com.puppycrawl.tools.checkstyle.api.DetailAST, int)	1173.json	com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck.isEmptyBlock(com.puppycrawl.tools.checkstyle.api.DetailAST, int)	true	875
1004.json	com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck.getAcceptableTokens()	noCall	noCall	true	1179
618.json	com.puppycrawl.tools.checkstyle.filters.SuppressionCommentFilter.setCheckFormat(java.lang.String)	noCall	noCall	true	5073
2437.json	com.puppycrawl.tools.checkstyle.checks.imports.PkgImportControl.matchesExactly(java.lang.String, java.lang.String)	noCall	noCall	true	562
1946.json	com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck.isCaseTokenWithAnotherCaseFollowing(com.puppycrawl.tools.checkstyle.api.DetailAST)	1944.json	com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck.shouldUpdateUninitializedVariables(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	406
2412.json	com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	5709
1898.json	com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck.getAcceptableTokens()	noCall	noCall	true	1179
2762.json	com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler.checkExpressionSubtree(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel, boolean, boolean)	2761.json,2617.json,2644.json,2742.json,2670.json,2689.json,2577.json,2788.json,2715.json,2737.json,2739.json,2659.json	com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler.checkChildren(com.puppycrawl.tools.checkstyle.api.DetailAST, int[], com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel, boolean, boolean),com.puppycrawl.tools.checkstyle.checks.indentation.DoWhileHandler.checkWhileExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.SwitchHandler.checkSwitchExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.WhileHandler.checkCondExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler.checkCondExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.SynchronizedHandler.checkSynchronizedExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.LabelHandler.checkIndentation(),com.puppycrawl.tools.checkstyle.checks.indentation.ForHandler.checkForParams(),com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler.checkNonListChild(),com.puppycrawl.tools.checkstyle.checks.indentation.CatchHandler.checkCondExpr(),com.puppycrawl.tools.checkstyle.checks.indentation.NewHandler.checkIndentation(),com.puppycrawl.tools.checkstyle.checks.indentation.MethodCallHandler.checkIndentation()	true	5449
1231.json	com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.isViolatingEmptyLineBetweenFieldsPolicy(com.puppycrawl.tools.checkstyle.api.DetailAST)	1230.json	com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.processVariableDef(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.DetailAST)	true	978
3673.json	com.puppycrawl.tools.checkstyle.api.LineColumn.getColumn()	3418.json,2031.json	com.puppycrawl.tools.checkstyle.utils.JavadocUtils.getJavadocTags(com.puppycrawl.tools.checkstyle.api.TextBlock, com.puppycrawl.tools.checkstyle.utils.JavadocUtils.JavadocTagType),com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.isIgnore(int, com.puppycrawl.tools.checkstyle.api.FileText, com.puppycrawl.tools.checkstyle.api.LineColumn)	true	2866
2592.json	com.puppycrawl.tools.checkstyle.checks.indentation.IndexHandler.checkIndentation()	noCall	noCall	true	1368
596.json	com.puppycrawl.tools.checkstyle.xpath.RootNode.getLineNumber()	noCall	noCall	true	267
2989.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.isMissingJavadocAllowed(com.puppycrawl.tools.checkstyle.api.DetailAST)	3240.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.processAST(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	4570
1250.json	com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceBeforeCheck.getAcceptableTokens()	noCall	noCall	true	5652
2667.json	com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler.getIndentImpl()	noCall	noCall	true	5488
3556.json	com.puppycrawl.tools.checkstyle.XMLLogger.writeFileMessages(java.lang.String, com.puppycrawl.tools.checkstyle.XMLLogger.FileMessages)	3555.json	com.puppycrawl.tools.checkstyle.XMLLogger.fileFinished(com.puppycrawl.tools.checkstyle.api.AuditEvent)	true	248
2572.json	com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheck.getKeyPattern(java.lang.String)	null	com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheck.getLineNumber(com.puppycrawl.tools.checkstyle.api.FileText, java.lang.String)	true	297
3619.json	com.puppycrawl.tools.checkstyle.api.AbstractCheck.getFileContents()	1778.json,2897.json,3074.json,3208.json,2011.json,2562.json,1228.json,1024.json,3240.json,3073.json,1225.json,2888.json,1238.json,3282.json,2449.json,2028.json,2920.json,2537.json,1015.json,3072.json,2029.json,3109.json,2049.json,1717.json,2031.json	com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck.matchesComment(java.util.regex.Pattern, java.lang.String, int),com.puppycrawl.tools.checkstyle.checks.annotation.MissingDeprecatedCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck.checkComment(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.TextBlock),com.puppycrawl.tools.checkstyle.checks.javadoc.WriteTagCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck.beginTree(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheck.getFileName(),com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.processPackage(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.TrailingCommentCheck.beginTree(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.processAST(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck.shouldCheck(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.getEmptyLines(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.annotation.PackageAnnotationCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.hasEmptyLine(int, int),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck.collectReferencesFromJavadoc(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.beginTree(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.annotation.MissingOverrideCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheck.beginTree(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.sizes.MethodLengthCheck.getLengthOfBlock(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.findMatch(),com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck.beginTree(com.puppycrawl.tools.checkstyle.api.DetailAST),com.puppycrawl.tools.checkstyle.checks.coding.PackageDeclarationCheck.getDirectoryName(),com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.isIgnore(int, com.puppycrawl.tools.checkstyle.api.FileText, com.puppycrawl.tools.checkstyle.api.LineColumn)	true	5709
988.json	com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck.visitMemberDef(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	5360
3493.json	com.puppycrawl.tools.checkstyle.Checker.processFile(java.io.File)	3492.json	com.puppycrawl.tools.checkstyle.Checker.processFiles(java.util.List<java.io.File>)	true	806
1752.json	com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck.getFirstNodeInsideIfBlock(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	1366
1061.json	com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	5234
2314.json	com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck.getDefaultTokens()	noCall	noCall	true	5364
2463.json	com.puppycrawl.tools.checkstyle.checks.imports.ImportOrderCheck.setOrdered(boolean)	noCall	noCall	true	5343
3314.json	com.puppycrawl.tools.checkstyle.SuppressionsStringPrinter.generate(com.puppycrawl.tools.checkstyle.api.FileText, com.puppycrawl.tools.checkstyle.api.DetailAST, int, int, int)	3313.json	com.puppycrawl.tools.checkstyle.SuppressionsStringPrinter.printSuppressions(java.io.File, java.lang.String, int)	true	19
1293.json	com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceAfterCheck.getPreviousNodeWithParentOfTypeAst(com.puppycrawl.tools.checkstyle.api.DetailAST, com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	915
1398.json	com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck.Details.getDetailsForLoops(com.puppycrawl.tools.checkstyle.api.DetailAST)	noCall	noCall	true	366
2338.json	com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck.getNearestClassOrEnumDefinition(com.puppycrawl.tools.checkstyle.api.DetailAST)	2329.json	com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck.visitToken(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	5553
2619.json	com.puppycrawl.tools.checkstyle.checks.indentation.HandlerFactory.register(int, java.lang.Class<T>)	noCall	noCall	true	5488
3079.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck.trimTail(java.lang.StringBuilder)	3077.json	com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck.getCommentText(java.lang.String...)	true	5407
2061.json	com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck.processFiltered(java.io.File, com.puppycrawl.tools.checkstyle.api.FileText)	noCall	noCall	true	823
1686.json	com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck.setClasses(java.lang.String...)	noCall	noCall	true	5695
1829.json	com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck.isInsideConstructorFrame(com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck.AbstractFrame)	1828.json	com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck.canAssignValueToClassField(com.puppycrawl.tools.checkstyle.api.DetailAST)	true	789
