Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
2772	11,13,13,13,13,13,13,13,13,13,13,13,13,13,13	10,12,12,12,12,12,12,12,12,12,12,12,12,12,12	10,12,12,12,12,12,12,12,12,12,12,12,12,12,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,5,5,104,116,305,599,614,614,663,677,705,1859,2559	0,6,0,0,1,1,1,0,1,1,1,1,1,0,0	0,10,0,0,2,2,2,0,2,2,2,2,2,0,0	0,36,0,0,20,9,6,0,25,14,31,48,4,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	431.json
1891	3	3	3	0	0	0	0	0	0	6171.json
2719	3	3	3	0	0	0	0	0	0	3796.json
2837	4,4,4,4,5,5	4,4,4,4,5,5	4,4,4,4,5,5	0,0,0,0,0,0	0,69,69,140,617,617	0,0,0,1,1,1	0,0,0,2,1,2	0,0,0,3,22,3	0,0,0,0,0,0	3575.json
2109	5,5,5,7,7,4,4	5,5,5,7,7,4,4	5,5,5,7,7,4,4	0,0,0,0,0,0,0	0,153,165,165,376,383,1264	0,1,3,4,1,0,1	0,2,6,6,2,3,2	0,6,30,54,4,155,10	0,0,0,0,0,0,0	6239.json
2837	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	0,0,1,1,1,1,1,1,1,1	0,69,79,224,236,340,664,664,754,2059	0,0,1,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0	0,0,7,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0	7359.json
2353	14,14,14,14,14	14,14,14,14,14	14,14,14,14,14	0,0,0,0,0	0,180,180,270,344	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	7760.json
1610	12,12	11,11	12,12	0,0	0,832	0,0	0,0	0,0	0,0	8264.json
997	3,3,3	3,3,3	3,3,3	1,1,1	0,240,783	0,1,0	0,2,0	0,14,0	0,0,0	9512.json
358	11	11	11	0	0	0	0	0	0	1490.json
2058	8,7	8,7	8,7	0,0	0,1845	0,0	0,1	0,52	0,0	6364.json
969	5,5,5,5	3,3,3,3	5,5,5,5	0,0,0,0	0,69,534,756	0,1,1,0	0,2,2,0	0,23,20,0	0,0,0,0	9233.json
