Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
3918	3,6,6,6,6,6,6,6,7,7,3,11,7,12,13,8,8,8,8,8,8,8,8,9,11	3,6,6,6,6,6,6,6,7,7,3,11,7,9,9,8,8,8,8,8,8,8,8,9,11	3,6,6,6,6,6,6,6,7,7,3,11,7,9,9,8,8,8,8,8,8,8,8,9,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,3,3,15,18,18,18,21,47,279,317,318,319,319,320,322,322,322,505,505,839,2780,3119,3127	0,3,1,0,2,2,2,1,3,3,1,9,2,6,5,3,1,0,1,1,1,1,0,3,4	0,3,2,0,4,4,4,2,5,6,6,10,8,7,9,11,2,0,2,2,2,2,0,5,6	0,121,5,0,30,52,20,8,109,28,244,440,272,247,232,261,31,0,16,4,1,23,0,16,176	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	774.json
27	3,3,3	3,3,3	3,3,3	0,0,0	0,0,0	0,1,1	0,2,2	0,79,31	0,0,0	719.json
2351	3,3	3,3	3,3	0,0	0,1213	0,0	0,0	0,0	0,0	1538.json
717	3	3	3	0	0	0	0	0	0	1684.json
606	3,3	3,3	3,3	1,1	0,12	0,1	0,2	0,42	0,0	786.json
3388	4,4	4,4	4,4	0,0	0,2250	0,0	0,0	0,0	0,0	355.json
1371	4,4,8	4,4,6	4,4,8	0,0,0	0,233,835	0,0,5	0,0,6	0,0,261	0,0,1	359.json
3503	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,0,2,402,2365	0,1,0,1,0	0,2,0,2,0	0,1,0,8,0	0,0,0,1,0	47.json
3687	4,4,3,3,3,3,3,3	4,4,3,3,3,3,3,3	4,4,3,3,3,3,3,3	0,0,0,0,0,0,0,0	0,1,1,1,274,274,2549,2569	0,1,2,1,1,1,0,1	0,2,5,2,2,2,0,2	0,13,74,3,12,10,0,12	0,0,0,0,0,0,0,1	70.json
3107	10,5,5,5	10,5,5,5	9,5,5,5	0,0,0,0	0,0,1969,2253	0,3,0,3	0,11,0,6	0,211,0,78	0,0,0,0	564.json
