Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
4689	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0	0,17,1104,1200,1354,2342,2342,2811	0,0,0,0,1,0,0,3	0,0,0,0,2,0,0,6	0,0,0,0,7,0,0,28	0,0,0,0,0,0,0,0	6475.json
1878	6	6	6	0	0	0	0	0	0	4122.json
2617	15,15,39,34	13,13,17,13	15,15,38,34	0,0,0,0	0,38,361,1408	0,0,6,1	0,0,7,7	0,0,424,305	0,0,1,0	567.json
3322	4,6	4,5	4,5	0,0	0,1444	0,6	0,10	0,147	0,0	5051.json
2752	6	6	6	0	0	0	0	0	0	12126.json
4689	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0	0,17,1104,1200,1354,2342,2342,2811	0,0,0,0,1,0,0,1	0,0,0,0,2,0,0,2	0,0,0,0,7,0,0,35	0,0,0,0,0,0,0,0	6042.json
866	5	3	5	0	0	0	0	0	0	7766.json
4689	4,4,4	3,3,3	4,4,4	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	8789.json
3913	3,3,3	3,3,3	3,3,3	1,1,1	0,424,629	0,0,0	0,0,0	0,0,0	0,0,0	20706.json
1455	7	3	7	0	0	0	0	0	0	23967.json
4689	15,15,15,15,14,21,22	8,8,8,8,8,8,9	15,15,15,15,14,21,22	0,0,0,0,0,0,0	0,17,1200,1405,2128,2708,4382	0,0,0,0,1,4,3	0,0,0,0,3,5,5	0,0,0,0,13,59,89	0,0,0,0,0,0,0	22258.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,17,1200,2897	0,0,0,3	0,0,0,6	0,0,0,15	0,0,0,0	30197.json
4203	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,2,714,1226	0,0,0,3	0,0,0,6	0,0,0,28	0,0,0,0	18523.json
4689	14,14,14,14,22,21	9,9,9,9,18,18	13,13,13,13,22,20	0,0,0,0,0,0	0,17,1158,1200,1438,2125	0,0,1,0,13,6	0,0,2,0,18,13	0,0,33,0,308,55	0,0,0,0,0,0	28770.json
