Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
3338	60,60,60,60,60	39,35,39,39,39	38,34,38,38,38	0,0,0,0,0	0,35,36,358,2811	0,4,4,0,0	0,8,8,0,0	0,8,8,0,0	0,0,0,0,0	5582.json
1249	3,3	3,3	3,3	1,0	0,723	0,3	0,6	0,58	0,0	5910.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	32790.json
3594	7,7,7	7,7,7	7,7,7	0,0,0	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	12473.json
3107	3,3,3	3,3,3	3,3,3	1,1,1	0,127,2581	0,0,0	0,0,0	0,0,0	0,0,0	33506.json
3307	1,1,1	3,3,3	1,1,1	1,1,1	0,327,2780	0,0,0	0,0,0	0,0,0	0,0,0	2492.json
447	103	42	47	0	0	0	0	0	0	18282.json
3826	3,3,3	3,3,3	3,3,3	1,1,1	0,846,3300	0,0,0	0,0,0	0,0,0	0,0,0	16284.json
417	3	3	3	0	0	0	0	0	0	17897.json
2652	5,8,8,5,6,6,8,8	5,6,6,5,6,6,8,8	5,6,6,5,6,6,8,8	0,0,0,0,0,0,0,0	0,2,12,54,54,145,938,2125	0,3,1,0,1,2,3,0	0,3,2,3,1,4,4,0	0,68,7,75,69,32,57,0	0,0,0,0,0,0,0,0	2338.json
3385	3,3,3	3,3,3	3,3,3	0,0,0	0,405,2858	0,0,0	0,0,0	0,0,0	0,0,0	27439.json
2557	3,3	3,3	3,3	1,1	0,2030	0,0	0,0	0,0	0,0	34136.json
4487	3,3,3	3,3,3	3,3,3	1,1,1	0,1507,3960	0,0,0	0,0,0	0,0,0	0,0,0	23193.json
4275	9,9,9,9,7,7	5,5,5,5,5,5	6,6,6,6,6,6	0,0,0,0,0,0	0,96,157,1295,1768,3748	0,0,0,0,1,0	0,0,0,0,4,0	0,0,0,0,59,0	0,0,0,0,0,0	3283.json
436	3	3	3	1	0	0	0	0	0	34781.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	31613.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	33071.json
2835	7,7	7,7	7,7	0,0	0,2308	0,0	0,0	0,0	0,0	2015.json
2766	3,3	3,3	3,3	1,1	0,2240	0,0	0,0	0,0	0,0	15960.json
3963	3,3,3	3,3,3	3,3,3	1,1,1	0,983,3436	0,0,0	0,0,0	0,0,0	0,0,0	26017.json
4374	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,546,1394,3847	0,2,0,0	0,4,0,0	0,36,0,0	0,0,0,0	18828.json
4487	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0	0,14,113,113,214,562,659,1507,3960,4051	0,1,1,1,1,1,1,0,0,1	0,2,2,2,2,2,2,0,0,2	0,6,4,6,5,5,5,0,0,5	0,0,0,0,0,0,0,0,0,0	18928.json
2559	19,19,19	12,12,12	13,13,13	0,0,0	0,1,2032	0,0,0	0,0,0	0,0,0	0,0,0	18136.json
436	3	3	3	1	0	0	0	0	0	20097.json
1825	4,4,4	3,3,3	4,4,4	0,0,0	0,3,1298	0,0,0	0,0,0	0,0,0	0,0,0	1300.json
1825	4,4,4	3,3,3	4,4,4	1,1,1	0,3,1298	0,2,0	0,4,0	0,26,0	0,0,0	596.json
3594	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,614,867,3067	0,0,2,0	0,0,4,0	0,0,20,0	0,0,0,0	14457.json
3826	3,3,3	3,3,3	3,3,3	0,0,0	0,846,3300	0,0,0	0,0,0	0,0,0	0,0,0	15818.json
4562	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,87,1582,4036	0,2,0,0	0,4,0,0	0,56,0,0	0,0,0,0	29640.json
526	3	3	3	1	0	0	0	0	0	25490.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	13940.json
526	3	3	3	1	0	0	0	0	0	25721.json
3826	3,3,3	3,3,3	3,3,3	1,1,1	0,846,3300	0,0,0	0,0,0	0,0,0	0,0,0	16226.json
3963	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,38,983,1160,3436	0,1,0,1,0	0,2,0,2,0	0,3,0,3,0	0,0,0,0,0	25914.json
3827	3,3,3	3,3,3	3,3,3	0,0,0	0,847,3301	0,0,0	0,0,0	0,0,0	0,0,0	19456.json
436	3	3	3	1	0	0	0	0	0	17279.json
2726	3,3	3,3	3,3	0,0	0,2200	0,0	0,0	0,0	0,0	11804.json
436	3	3	3	1	0	0	0	0	0	36654.json
3594	7,7,7	7,7,7	7,7,7	0,0,0	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	9446.json
3966	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,581,986,3439	0,2,0,0	0,4,0,0	0,23,0,0	0,0,0,0	27867.json
3966	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,581,986,3439	0,2,0,0	0,4,0,0	0,7,0,0	0,0,0,0	26717.json
436	3	3	3	0	0	0	0	0	0	21816.json
4475	8,8,8	8,8,8	8,8,8	0,0,0	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	30992.json
3966	3,3,3	3,3,3	3,3,3	0,0,0	0,986,3439	0,0,0	0,0,0	0,0,0	0,0,0	28311.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	10576.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	10710.json
