Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
6150	3	3	3	0	0	0	0	0	0	4925.json
5628	5	4	5	0	0	0	0	0	0	4281.json
6169	3,3	3,3	3,3	0,0	0,243	0,1	0,2	0,4	0,0	6491.json
6431	12,13	7,8	7,8	0,0	0,253	0,2	0,3	0,74	0,0	2184.json
6436	5,5	5,5	5,5	0,0	0,96	0,2	0,4	0,26	0,0	148.json
5745	3	3	3	0	0	0	0	0	0	5081.json
6258	20	13	16	0	0	0	0	0	0	4428.json
5964	3	3	3	1	0	0	0	0	0	8474.json
5067	4	3	4	0	0	0	0	0	0	3721.json
6436	13,13,13	11,11,11	11,11,11	0,0,0	0,64,153	0,0,1	0,0,2	0,0,20	0,0,0	8365.json
7052	4	3	4	0	0	0	0	0	0	731.json
5959	68,68,69,69,69,69,69,69,72,70,72,72,72,72,72,76,93,96,99	42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,45,56,58,60	64,64,65,65,65,65,65,65,68,66,68,68,68,68,68,71,84,87,90	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,175,225,230,230,237,337,341,378,414,414,447,461,489,512,914,1410,2358,2377	0,2,2,0,2,4,1,1,5,6,2,24,1,5,2,4,26,3,4	0,4,3,0,4,8,2,2,7,14,2,48,2,10,4,4,35,3,5	0,60,62,0,29,103,7,3,1068,339,131,252,29,70,152,57,709,142,146	0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0	4623.json
6328	14,11,14	12,7,9	14,11,13	0,0,0	0,593,618	0,10,3	0,23,3	0,276,59	0,0,0	183.json
6408	7,7	8,8	7,7	0,0	0,36	0,0	0,0	0,0	0,0	5782.json
3747	12	10	12	0	0	0	0	0	0	1926.json
7088	79,79,82,80,80,20,19,22,22	17,17,9,20,20,13,12,12,12	19,19,21,33,33,17,16,18,18	0,0,0,0,0,0,0,0,0	0,91,100,589,590,652,944,1537,1540	0,1,3,18,2,13,0,8,7	0,2,3,26,4,86,1,13,14	0,39,48,407,14,2350,20,326,241	0,0,0,0,0,0,0,0,1	5530.json
6346	51,47,100,100,100,100,110,115,120,119,119,109,111,106,107,107,108,117,139,140,138,139	38,34,62,62,61,61,71,73,73,74,74,68,68,67,67,67,67,76,99,100,96,97	38,34,68,68,68,68,78,81,81,82,82,76,78,76,77,77,78,87,110,111,107,108	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,9,11,46,57,66,69,150,240,254,339,346,350,364,366,428,575,723,1267,3077,3254,3258	0,9,57,1,6,0,12,11,7,3,3,18,6,3,2,1,5,9,25,3,6,4	0,22,61,2,12,0,14,17,9,7,6,46,10,11,3,2,9,9,28,5,14,7	0,343,2851,7,239,0,310,376,301,203,28,1243,110,400,82,14,76,570,2562,1701,450,227	0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0	6513.json
3433	9	8	8	0	0	0	0	0	0	5586.json
3852	3	3	3	0	0	0	0	0	0	6428.json
6346	37,37,37,37	35,35,35,35	33,33,33,33	0,0,0,0	0,66,157,1204	0,0,7,4	0,0,14,8	0,0,43,364	0,0,0,0	6262.json
6346	26,26,21,21,20,21,21,24,25	16,16,14,14,13,14,14,15,16	16,16,14,14,13,14,14,15,16	0,0,0,0,0,0,0,0,0	0,66,157,1009,1043,1106,1124,1214,2764	0,0,8,6,3,2,1,4,1	0,0,21,12,7,3,2,5,1	0,0,166,83,67,30,5,94,27	0,0,0,1,0,1,0,0,1	6348.json
6431	47,47,44,53,55,56	28,28,26,30,32,32	31,31,29,35,37,38	0,0,0,0,0,0	0,59,507,1756,1768,2790	0,1,2,12,5,2	0,2,7,15,8,3	0,24,151,490,117,75	0,1,0,1,1,1	3198.json
5045	2	2	2	0	0	0	0	0	0	3663.json
7088	18	14	14	0	0	0	0	0	0	415.json
6077	3	3	3	1	0	0	0	0	0	7397.json
5083	40	27	34	0	0	0	0	0	0	3421.json
5370	46	16	18	0	0	0	0	0	0	4374.json
5957	5,5,4,4	4,4,3,3	5,5,4,4	0,0,0,0	0,201,628,1006	0,3,1,2	0,6,3,4	0,46,73,35	0,0,0,1	7188.json
6436	3	3	3	0	0	0	0	0	0	431.json
5784	3	3	3	1	0	0	0	0	0	6171.json
3894	3	3	3	0	0	0	0	0	0	3796.json
5045	3	3	3	0	0	0	0	0	0	3575.json
6372	4,13,13	3,12,12	3,12,12	1,0,0	0,160,203	0,10,2	0,11,4	0,400,8	0,0,0	7359.json
6372	6,9	6,9	6,9	0,0	0,160	0,3	0,3	0,63	0,0	7760.json
6436	32,32,33	21,21,22	23,23,24	0,0,0	0,153,558	0,2,2	0,4,3	0,10,91	0,0,0	8264.json
7073	29,29,28,28,30,31,38,34,41,41	21,21,21,21,23,23,27,25,29,28	23,23,22,22,23,24,28,27,31,30	0,0,0,0,0,0,0,0,0,0	0,41,126,156,265,280,483,510,512,741	0,0,5,1,4,3,9,4,9,8	0,0,11,2,6,5,11,12,11,16	0,0,260,4,49,26,314,317,320,127	0,1,1,0,0,0,0,1,0,1	1490.json
5302	29	21	21	0	0	0	0	0	0	6364.json
5297	3	3	3	0	0	0	0	0	0	9233.json
3893	8	8	8	0	0	0	0	0	0	7064.json
4874	7	6	7	0	0	0	0	0	0	3018.json
5957	3	3	3	0	0	0	0	0	0	7264.json
3852	3	3	3	1	0	0	0	0	0	6424.json
7052	4	3	4	1	0	0	0	0	0	1044.json
6922	3	3	3	1	0	0	0	0	0	9089.json
7088	48,50,50	38,40,40	39,41,41	0,0,0	0,3262,3484	0,6,1	0,10,2	0,196,12	0,0,0	333.json
6436	22,22	19,19	20,20	0,0	0,113	0,1	0,2	0,20	0,0	284.json
6578	3,3,4,4	3,3,3,3	3,3,4,4	0,0,0,0	0,2,142,2787	0,1,4,3	0,2,7,6	0,24,178,19	0,0,0,0	5979.json
7088	5	4	4	0	0	0	0	0	0	2978.json
5370	4	4	4	0	0	0	0	0	0	4512.json
6436	3	3	3	0	0	0	0	0	0	5176.json
5629	3	3	3	0	0	0	0	0	0	2514.json
6436	70,75,39,44,44	30,33,18,18,18	31,34,19,23,23	0,0,0,0,0	0,113,224,884,887	0,5,7,10,9	0,5,50,15,18	0,150,1527,397,303	0,0,0,0,1	4160.json
6436	3	3	3	1	0	0	0	0	0	5914.json
6922	3	3	3	1	0	0	0	0	0	8899.json
6346	33,33,33,33,33,35	25,25,25,25,26,28	26,26,26,26,27,29	0,0,0,0,0,0	0,66,157,1009,1043,1207	0,0,9,2,7,2	0,0,18,4,14,2	0,0,68,13,135,358	0,0,0,1,0,0	6256.json
3567	14,14	13,13	14,14	0,0	0,1136	0,1	0,2	0,54	0,1	6961.json
6408	55,55	49,49	49,49	0,0	0,36	0,0	0,0	0,0	0,0	5733.json
5650	23	13	20	0	0	0	0	0	0	5395.json
5955	3	3	3	1	0	0	0	0	0	8162.json
6158	19,22,26,26,20,25,26,32	14,17,21,21,14,14,15,18	18,21,25,25,16,16,17,20	0,0,0,0,0,0,0,0	0,14,15,94,234,366,604,606	0,3,5,1,5,5,2,6	0,3,6,2,16,5,3,6	0,129,213,11,415,238,47,375	0,1,1,0,0,1,1,1	6740.json
6500	10,12,22	8,10,14	10,12,22	0,0,0	0,400,2168	0,4,21	0,7,32	0,162,373	0,1,0	2605.json
5957	5	2	5	0	0	0	0	0	0	7161.json
7088	6,6,6	6,6,6	6,6,6	0,0,0	0,153,240	0,1,1	0,2,2	0,2,5	0,0,0	2870.json
5735	13	12	13	0	0	0	0	0	0	220.json
6922	3	3	3	1	0	0	0	0	0	9063.json
3792	22,22,25	18,18,19	22,22,23	0,0,0	0,21,1289	0,7,3	0,14,3	0,59,217	0,1,1	7448.json
6436	15,16,20,21	10,11,15,16	13,14,18,19	0,0,0,0	0,537,1969,4374	0,3,4,2	0,5,4,3	0,45,134,27	0,0,1,0	8280.json
7088	3	3	3	1	0	0	0	0	0	307.json
6500	13,10	9,7	9,7	0,0	0,51	0,10	0,23	0,283	0,0	2631.json
4361	6	6	6	0	0	0	0	0	0	5160.json
6898	5,5,5	3,3,3	5,5,5	0,0,0	0,462,526	0,2,0	0,4,0	0,22,0	0,0,0	8621.json
6834	3	3	3	0	0	0	0	0	0	2311.json
6436	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,64,285,292	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	8451.json
7088	7,4	6,3	7,4	0,1	0,73	0,1	0,5	0,68	0,1	2326.json
6922	3	3	3	1	0	0	0	0	0	9021.json
6093	46,47	35,35	42,42	0,0	0,253	0,1	0,1	0,98	0,1	6139.json
6329	3,4	3,4	3,4	0,0	0,230	0,2	0,3	0,133	0,1	2826.json
6346	3,3,3	3,3,3	3,3,3	1,1,1	0,66,177	0,0,2	0,0,4	0,0,7	0,0,0	8223.json
3749	4,4	3,3	4,4	0,0	0,1	0,1	0,2	0,62	0,0	1947.json
6869	4,4,4,4	3,3,3,3	4,4,4,4	0,0,0,0	0,0,433,497	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	8515.json
5476	24,26,31,32	18,19,23,23	21,21,26,26	0,0,0,0	0,56,322,322	0,5,7,1	0,8,9,1	0,118,228,83	0,0,1,0	5971.json
5957	3	3	3	1	0	0	0	0	0	7090.json
6863	3,3	3,3	3,3	1,1	0,427	0,0	0,0	0,0	0,0	5052.json
5080	3,3,3	3,3,3	3,3,3	0,0,0	0,834,1273	0,1,1	0,2,2	0,5,12	0,0,0	4638.json
6430	22	13	17	0	0	0	0	0	0	4983.json
6330	3	3	3	1	0	0	0	0	0	7578.json
7052	4	3	4	1	0	0	0	0	0	1182.json
5957	2	2	2	0	0	0	0	0	0	7149.json
5629	18	13	13	0	0	0	0	0	0	2483.json
6436	3	3	3	0	0	0	0	0	0	5978.json
