Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
4957	5,5,5,5,5	4,4,4,4,4	4,4,4,4,4	0,0,0,0,0	0,1142,1143,1743,2988	0,0,0,0,1	0,0,0,0,2	0,0,0,0,20	0,0,0,0,0	5914.json
5575	10,8,8,8	3,3,3,3	9,7,7,7	0,0,0,0	0,780,1761,1762	0,3,0,0	0,8,0,0	0,207,0,0	0,1,0,0	28817.json
6201	6,6,6	6,6,6	6,6,6	0,0,0	0,2386,2387	0,0,0	0,0,0	0,0,0	0,0,0	19568.json
7230	25,27,27,32,32,32,32,33,34	19,21,21,25,25,25,25,24,26	21,23,23,26,26,26,26,25,26	0,0,0,0,0,0,0,0,0	0,242,252,1818,2047,3415,3416,4609,5246	0,3,1,7,3,0,0,22,4	0,4,2,9,6,0,0,43,6	0,74,6,146,27,0,0,528,36	0,0,0,0,0,0,0,0,0	24292.json
1859	8	8	8	0	0	0	0	0	0	34564.json
1429	3	3	3	1	0	0	0	0	0	8688.json
5707	4,4,4,4	3,3,3,3	3,3,3,3	1,1,1,1	0,1892,1893,2493	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	13306.json
6309	6,6,6,6,7	5,5,5,5,6	5,5,5,5,6	0,0,0,0,0	0,58,2495,2496,4328	0,0,0,0,7	0,0,0,0,13	0,0,0,0,29	0,1,0,0,0	18207.json
4025	10,10,10	8,8,8	8,8,8	0,0,0	0,210,211	0,0,0	0,0,0	0,0,0	0,0,0	33321.json
5072	4,4,4,5	4,4,4,5	4,4,4,5	0,0,0,0	0,1257,1258,3092	0,0,0,2	0,0,0,3	0,0,0,8	0,0,0,0	17979.json
5266	99,112,112,119,132,136,136,135,142,142,142,143,150	65,73,73,73,80,83,83,82,87,87,87,90,97	71,80,80,85,94,98,98,97,103,103,103,100,107	0,0,0,0,0,0,0,0,0,0,0,0,0	0,87,92,211,232,251,268,458,555,1452,1453,2965,3283	0,15,4,8,19,12,1,0,16,0,0,139,26	0,17,8,9,25,20,2,1,25,0,0,277,45	0,341,182,450,437,237,11,33,433,0,0,954,145	0,1,1,0,0,0,1,0,0,0,0,0,0	31976.json
1429	4	3	4	0	0	0	0	0	0	8899.json
3390	7,7	5,5	5,5	0,0	0,176	0,0	0,0	0,0	0,0	11108.json
3303	4,4	3,3	4,4	0,0	0,89	0,0	0,0	0,0	0,0	6256.json
665	14	11	11	0	0	0	0	0	0	6961.json
4693	102,102,102,105	66,66,66,65	66,66,66,69	0,0,0,0	0,878,879,2706	0,0,0,64	0,0,0,125	0,0,0,406	0,0,0,0	27129.json
4935	10,10,10,13	12,12,12,13	10,10,10,13	0,0,0,0	0,1120,1121,2951	0,0,0,11	0,0,0,19	0,0,0,55	0,0,0,0	30294.json
1219	4	4	4	0	0	0	0	0	0	36960.json
5762	3,3,3	3,3,3	3,3,3	0,0,0	0,1947,1948	0,0,0	0,0,0	0,8,0	0,0,0	21987.json
4846	8,23,23,23,20,20	8,14,14,14,15,15	8,23,23,23,20,20	0,0,0,0,0,0	0,142,1032,1033,2555,3980	0,23,0,0,20,1	0,31,0,0,43,2	0,506,0,0,413,20	0,0,0,0,0,1	18466.json
4971	3,3,3	3,3,3	3,3,3	0,0,0	0,1156,1157	0,0,0	0,0,0	0,0,0	0,0,0	23526.json
4025	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,210,211,412	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	16108.json
3781	3,3	3,3	3,3	1,1	0,567	0,0	0,0	0,0	0,0	13830.json
4871	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,1057,1058,3611	0,0,0,1	0,0,0,2	0,0,0,24	0,0,0,0	15715.json
5063	6,6,6	5,5,5	6,6,6	0,0,0	0,1248,1249	0,0,0	0,0,0	0,0,0	0,0,0	32735.json
7310	25,31,29,33,33,34,33,38,37,39,40,40,40,41,46	14,16,16,20,21,22,20,21,21,23,23,23,23,25,32	16,22,22,26,27,28,26,27,26,28,28,28,28,28,33	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,35,129,219,450,458,497,1255,1730,1829,2676,3495,3496,4970,5326	0,17,1,5,1,1,1,5,3,2,3,0,0,3,9	0,28,2,6,2,1,3,5,6,2,6,0,0,3,13	0,74,61,86,14,34,48,147,51,74,23,0,0,146,120	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24912.json
5077	5,6,6,6,7,9	5,6,6,6,7,6	5,6,6,6,7,7	0,0,0,0,0,0	0,975,1262,1263,2187,3096	0,6,0,0,2,9	0,11,0,0,3,16	0,71,0,0,97,182	0,0,0,0,0,0	20839.json
1429	3	3	3	1	0	0	0	0	0	8686.json
993	10	10	10	0	0	0	0	0	0	5733.json
6159	12,12,12	11,11,11	11,11,11	0,0,0	0,2344,2345	0,0,0	0,0,0	0,0,0	0,0,0	16096.json
2754	4	3	4	0	0	0	0	0	0	19806.json
