Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
3262	9,9,10,10,10,10,10,12,10,11,11	9,9,10,10,10,10,10,12,10,11,11	9,9,10,10,10,10,10,12,10,11,11	0,0,0,0,0,0,0,0,0,0,0	0,9,10,352,561,1088,1421,1708,1877,1878,2949	0,3,2,1,2,0,0,9,7,1,0	0,6,3,2,4,0,0,16,16,1,0	0,26,28,65,16,0,0,43,43,42,0	0,0,0,1,0,0,0,0,0,1,0	8123.json
1442	21	14	18	0	0	0	0	0	0	20749.json
948	3,3	3,3	3,3	1,1	0,13	0,0	0,0	0,0	0,0	21729.json
935	3,3	3,3	3,3	1,1	0,622	0,0	0,0	0,0	0,0	4713.json
3556	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1382,2782,3243	0,0,1,0	0,0,2,0	0,0,9,0	0,0,1,0	8832.json
1550	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,11,151,529	0,2,2,0	0,4,4,0	0,18,18,0	0,0,0,0	6128.json
273	9	5	9	0	0	0	0	0	0	5814.json
1605	20,20,19,15,16,15,15,15,15	16,16,15,12,12,11,11,11,11	18,18,17,14,15,14,14,14,14	0,0,0,0,0,0,0,0,0	0,51,55,393,783,831,881,915,978	0,0,0,1,5,0,0,3,2	0,0,1,6,9,1,0,6,4	0,0,45,71,149,91,0,20,2	0,0,0,0,0,1,0,0,0	9312.json
228	4	4	4	0	0	0	0	0	0	21455.json
1468	10,8,8,8,8,8,6	10,8,8,8,8,8,4	10,8,8,8,8,8,6	0,0,0,0,0,0,0	0,83,384,468,596,1155,1457	0,1,4,1,1,0,3	0,4,8,2,2,0,8	0,162,85,15,9,0,96	0,0,0,0,0,0,1	7119.json
1290	7,6,6,6	7,6,6,6	7,6,6,6	0,0,0,0	0,12,770,977	0,0,1,0	0,1,2,0	0,68,15,0	0,0,0,0	2628.json
1830	7,10,11,11,11,11	5,8,9,9,9,9	5,8,9,9,9,9	0,0,0,0,0,0	0,0,292,398,1106,1106	0,5,3,0,0,0	0,7,5,0,0,0	0,122,198,0,0,0	0,0,0,0,0,0	14485.json
1551	6	6	6	0	0	0	0	0	0	17504.json
1672	3,3,3	3,3,3	3,3,3	0,0,0	0,452,911	0,0,2	0,0,4	0,0,65	0,0,1	11176.json
948	3,3	3,3	3,3	1,1	0,13	0,0	0,0	0,0	0,0	23002.json
228	5	3	5	0	0	0	0	0	0	21410.json
2300	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0,0,0,0,0,0,0	0,8,13,736,1954,1954,1957	0,0,2,1,3,0,0	0,0,4,2,6,0,0	0,0,22,13,6,0,0	0,0,0,0,0,0,0	17831.json
1442	16,15,15,13,13,14,14,13,5	13,12,12,10,10,11,11,10,5	14,13,13,11,11,12,12,11,5	0,0,0,0,0,0,0,0,0	0,198,221,225,329,841,945,1020,1067	0,0,0,3,1,1,1,1,4	0,1,0,8,2,1,2,3,16	0,43,0,123,4,58,19,62,305	0,0,0,0,0,0,0,0,0	9897.json
259	7	7	7	0	0	0	0	0	0	5726.json
2069	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,1,252,339	0,1,0,2	0,2,0,4	0,14,0,37	0,1,0,0	198.json
1949	8,8	8,8	8,8	0,0	0,1755	0,1	0,2	0,18	0,1	19208.json
1910	5,7,7,7,7,7,7	5,6,6,6,6,6,6	5,7,7,7,7,7,7	0,0,0,0,0,0,0	0,668,1273,1438,1564,1564,1564	0,5,5,2,0,0,0	0,8,10,4,0,0,0	0,114,25,28,0,0,0	0,0,1,0,0,0,0	1296.json
2954	4,4,4,4,4,4,4,4,4	4,4,4,4,4,4,4,4,4	4,4,4,4,4,4,4,4,4	0,0,0,0,0,0,0,0,0	0,1,197,205,616,1139,1732,1733,2926	0,1,2,1,0,1,1,0,2	0,2,4,2,0,2,2,0,4	0,1,29,10,0,14,6,0,18	0,0,0,1,0,0,1,0,0	11087.json
1166	5,5,12,12	5,5,11,11	5,5,12,12	0,0,0,0	0,405,529,853	0,2,8,0	0,4,9,0	0,47,315,0	0,0,0,0	4092.json
2900	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,1,1006,2554	0,1,1,2	0,2,2,4	0,7,10,40	0,1,0,0	19087.json
3545	16,17,18,17,17,18,15,16,16,16,17,17,17	14,15,16,15,15,16,14,15,15,15,16,16,16	14,15,16,15,15,16,14,15,15,15,16,16,16	0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,38,54,60,530,657,882,896,1195,1229,1684,1972	0,1,2,0,1,3,3,1,1,0,1,0,1	0,1,3,1,2,5,9,1,2,0,1,0,2	0,55,96,88,4,105,60,52,7,0,41,0,7	0,0,0,1,0,0,0,0,0,0,0,0,1	18396.json
1207	3,3	3,3	3,3	0,0	0,685	0,1	0,2	0,4	0,0	20239.json
522	4	4	4	0	0	0	0	0	0	10578.json
864	3,3,3	3,3,3	3,3,3	1,1,1	0,551,551	0,0,0	0,0,0	0,0,0	0,0,0	8399.json
1399	12,3,3,3,3,3	12,3,3,3,3,3	12,3,3,3,3,3	0,0,0,0,0,0	0,0,328,685,1086,1086	0,1,0,0,0,0	0,11,0,0,0,0	0,480,0,0,0,0	0,0,0,0,0,0	8467.json
935	3,3	3,3	3,3	1,1	0,622	0,0	0,0	0,0	0,0	4711.json
2198	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0	0,2,2,3,3,239,641,751	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	20577.json
2391	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	0,0,0,0,0	0,2,576,950,1171	0,0,0,1,0	0,0,0,2,0	0,0,0,4,0	0,1,0,0,0	12586.json
2624	8,8,8,8,8,8,8,8	8,8,8,8,8,8,8,8	8,8,8,8,8,8,8,8	0,0,0,0,0,0,0,0	0,1,2,2,8,288,450,2311	0,1,2,2,3,0,0,0	0,2,4,4,6,0,0,0	0,19,100,21,46,0,0,0	0,0,1,0,0,0,0,0	3473.json
1237	7,6,6,6,6	4,4,4,4,4	4,4,4,4,4	0,0,0,0,0	0,22,78,99,523	0,2,2,0,0	0,5,4,0,0	0,28,68,0,0	0,0,0,0,0	16648.json
1315	3,3	3,3	3,3	0,0	0,95	0,0	0,0	0,0	0,0	12495.json
1375	13,13	13,13	13,13	0,0	0,91	0,0	0,0	0,0	0,0	7866.json
1725	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,293,1001,1001	0,0,0,0	0,0,0,0	0,1,0,0	0,0,0,0	13657.json
2056	3,3,3	3,3,3	3,3,3	0,0,0	0,39,1342	0,0,0	0,0,0	0,0,0	0,0,0	16749.json
935	3,3	3,3	3,3	1,1	0,622	0,0	0,0	0,0	0,0	4969.json
1852	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	0,0,0,0,0	0,13,37,49,631	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	13167.json
1104	7,9	3,3	7,9	0,0	0,0	0,3	0,4	0,102	0,0	10192.json
426	3	3	3	1	0	0	0	0	0	13501.json
2042	4,5,5,5,5	4,5,5,5,5	4,5,5,5,5	0,0,0,0,0	0,28,229,822,1949	0,1,0,0,2	0,1,0,0,4	0,19,0,0,12	0,0,0,0,0	6051.json
3211	18,20,20,21	3,3,3,3	18,20,20,21	0,0,0,0	0,19,20,20	0,2,2,1	0,2,4,1	0,99,60,50	0,1,1,0	1115.json
1241	10,10,10	7,7,7	10,10,10	0,0,0	0,21,1172	0,0,3	0,0,6	0,0,36	0,0,0	12769.json
1873	6,6,6,6	6,6,6,6	6,6,6,6	0,0,0,0	0,5,645,1560	0,0,1,0	0,0,2,0	0,0,6,0	0,0,0,0	6931.json
1869	4,4	4,4	4,4	0,0	0,871	0,1	0,2	0,16	0,0	474.json
2208	5,6,6,5,3,3	5,6,6,5,3,3	5,6,6,5,3,3	0,0,0,0,0,0	0,10,34,662,1042,1895	0,1,0,0,1,0	0,1,0,1,4,0	0,33,0,33,76,0	0,0,0,0,0,0	3975.json
761	3,3	3,3	3,3	1,1	0,448	0,0	0,0	0,0	0,0	6733.json
1404	4,4	4,4	4,4	0,0	0,252	0,0	0,0	0,0	0,0	17222.json
1830	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,398,1106,1106	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	15229.json
272	13,13,13,18	7,7,7,10	11,11,11,15	0,0,0,0	0,0,0,0	0,0,1,6	0,0,2,7	0,0,7,176	0,0,0,0	2750.json
843	3	3	3	1	0	0	0	0	0	23072.json
1270	9,9,9,9,9	9,9,9,9,9	9,9,9,9,9	0,0,0,0,0	0,0,133,276,957	0,1,8,2,0	0,2,16,4,0	0,12,141,23,0	0,0,0,0,0	2183.json
3110	4,4,4,5,5	4,4,4,5,5	4,4,4,5,5	0,0,0,0,0	0,6,1295,1714,1890	0,0,1,1,0	0,0,2,1,0	0,0,11,175,0	0,0,0,0,0	12903.json
671	9	8	9	0	0	0	0	0	0	13329.json
2658	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,45,484,2345	0,2,0,0	0,4,0,0	0,4,0,0	0,0,0,0	2292.json
1802	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,116,370,1078,1078	0,2,3,0,3	0,4,6,0,6	0,23,39,0,26	0,0,0,0,0	14000.json
318	20,20,20	8,8,8	20,20,20	0,0,0	0,0,61	0,0,5	0,0,10	0,0,200	0,0,1	7780.json
84	12,12	5,5	11,11	0,0	0,0	0,1	0,2	0,3	0,0	9025.json
1830	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,398,1106,1106	0,0,0,3	0,0,0,6	0,0,0,20	0,0,0,0	13692.json
1778	3,3,3	3,3,3	3,3,3	0,0,0	0,403,1465	0,1,0	0,2,0	0,18,0	0,0,0	4425.json
1187	4	4	4	0	0	0	0	0	0	12063.json
1948	11,3,3,3,3,3	11,3,3,3,3,3	11,3,3,3,3,3	0,0,0,0,0,0	0,152,444,1602,1602,1602	0,1,3,0,0,0	0,10,6,0,0,0	0,270,6,0,0,0	0,0,0,0,0,0	1555.json
1861	17,17,17,18,18,18,18,20,23,24,56,57,58,60,63,54,54	5,5,5,5,5,5,5,6,6,6,11,11,11,11,12,11,11	15,15,15,16,16,16,16,17,20,21,48,49,50,52,55,47,47	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,2,10,15,241,630,639,645,846,888,1010,1459,1459,1525,1548	0,0,1,1,0,2,1,2,7,1,41,3,3,3,5,4,0	0,0,2,1,0,4,2,2,11,1,50,5,5,4,7,17,0	0,0,14,21,0,6,51,43,105,33,1581,103,178,179,376,606,0	0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	3261.json
