Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
315	9,9,9	4,4,4	8,8,8	0,0,0	0,116,180	0,1,1	0,2,2	0,10,12	0,0,0	26961.json
1809	3,7,3,3,3	3,6,3,3,3	3,7,3,3,3	1,0,1,1,1	0,0,0,143,408	0,5,1,0,0	0,6,6,0,0	0,236,236,0,0	0,0,0,0,0	15625.json
868	3	3	3	1	0	0	0	0	0	9386.json
1719	3,3	3,3	3,3	0,0	0,65	0,0	0,0	0,0	0,0	39164.json
2649	6,6,6,6,6	6,6,6,6,6	6,6,6,6,6	0,0,0,0,0	0,112,319,526,527	0,2,0,0,0	0,4,0,0,0	0,21,0,0,0	0,0,0,0,0	1926.json
14	10	7	10	0	0	0	0	0	0	39229.json
1277	3	3	3	1	0	0	0	0	0	11181.json
399	3,3	3,3	3,3	0,0	0,116	0,0	0,0	0,0	0,0	34097.json
1988	3,3	3,3	3,3	0,0	0,439	0,0	0,0	0,0	0,0	21948.json
688	3,5	3,3	3,5	0,0	0,0	0,3	0,4	0,26	0,0	17137.json
325	10,10,10,10	9,9,9,9	10,10,10,10	0,0,0,0	0,42,149,322	0,0,3,1	0,0,6,2	0,0,71,18	0,0,0,0	27954.json
150	19,19,19	12,12,12	15,15,15	0,0,0	0,52,147	0,2,1	0,4,2	0,48,7	0,0,0	34537.json
427	3	3	3	0	0	0	0	0	0	28737.json
938	91,92,98	48,48,51	59,60,63	0,0,0	0,110,195	0,2,6	0,3,6	0,24,278	0,1,0	23815.json
1415	4,4,3	4,4,3	4,4,3	0,0,0	0,169,845	0,0,2	0,0,5	0,0,44	0,0,0	24846.json
1155	5,5	4,4	4,4	0,0	0,84	0,0	0,0	0,0	0,0	16406.json
399	19,19	16,15	18,17	0,0	0,129	0,4	0,8	0,68	0,1	34586.json
308	4	4	4	0	0	0	0	0	0	19954.json
1228	3	3	3	0	0	0	0	0	0	40349.json
2032	5,8,8,8,8,8,8	5,7,7,7,7,7,7	5,7,7,7,7,7,7	0,0,0,0,0,0,0	0,0,99,117,463,475,786	0,5,3,0,0,3,0	0,7,6,0,0,6,0	0,250,92,0,0,57,0	0,0,0,0,0,0,0	25019.json
701	5,6	4,4	5,6	0,0	0,33	0,4	0,7	0,123	0,0	5530.json
111	3	3	3	0	0	0	0	0	0	27315.json
1518	3	3	3	0	0	0	0	0	0	14296.json
156	3,3	3,3	3,3	0,0	0,23	0,0	0,0	0,0	0,0	28943.json
1659	3,3,4,4	3,3,4,4	3,3,4,4	0,0,0,0	0,4,320,320	0,0,1,1	0,0,1,2	0,0,20,19	0,1,0,0	6513.json
316	9,9	8,8	8,8	0,0	0,33	0,0	0,0	0,0	0,0	28152.json
842	3	3	3	0	0	0	0	0	0	4016.json
295	3	3	3	0	0	0	0	0	0	24929.json
382	23,23,23,23,23,23	17,17,17,17,17,17	20,20,20,20,20,20	0,0,0,0,0,0	0,53,65,65,78,359	0,1,2,1,0,1	0,2,4,2,0,2	0,5,51,11,0,7	0,0,0,0,0,0	32703.json
2032	3,3	3,3	3,3	1,1	0,463	0,1	0,2	0,5	0,0	14235.json
926	3,3	3,3	3,3	0,0	0,8	0,0	0,0	0,0	0,0	42366.json
687	3	3	3	0	0	0	0	0	0	5586.json
3	3	3	3	0	0	0	0	0	0	30698.json
