Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1824	16,16,16,22,24,32,32,42,42,40,41,41	14,16,16,20,21,25,25,35,35,33,34,34	14,16,16,20,21,25,25,35,35,33,34,34	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,5,6,6,11,12,101,797,1450	0,2,2,6,2,12,1,23,1,2,1,1	0,4,4,6,2,16,2,36,2,6,1,2	0,4,51,112,88,352,77,580,31,63,46,28	0,0,0,1,0,0,1,1,1,0,0,0	66.json
1731	9,11	9,11	9,11	0,0	0,1	0,7	0,12	0,176	0,0	1013.json
1849	14,20,19,14	12,19,17,12	14,20,19,14	0,0,0,0	0,475,475,475	0,9,6,1	0,12,13,7	0,160,159,181	0,0,0,0	990.json
1849	3	3	3	0	0	0	0	0	0	1058.json
1849	5	5	5	0	0	0	0	0	0	921.json
1849	3	3	3	0	0	0	0	0	0	329.json
1920	3,3	3,3	3,3	1,1	0,1	0,1	0,2	0,5	0,0	1207.json
1849	6	6	6	0	0	0	0	0	0	1132.json
1849	3,3	3,3	3,3	1,1	0,22	0,0	0,0	0,16	0,0	865.json
1849	3	3	3	0	0	0	0	0	0	129.json
1849	22,22	21,21	21,21	0,0	0,23	0,1	0,2	0,45	0,1	335.json
1849	9,5,6	8,5,6	9,5,6	0,0,0	0,42,43	0,2,2	0,8,3	0,307,62	0,0,0	444.json
1849	1	3	1	0	0	0	0	0	0	588.json
1849	11,11,11	11,11,11	11,11,11	0,0,0	0,30,116	0,1,1	0,2,2	0,43,6	0,0,0	17.json
1790	5	5	5	0	0	0	0	0	0	245.json
1849	10,10,10,10,10	9,9,9,9,9	9,9,9,9,9	0,0,0,0,0	0,126,127,324,330	0,1,1,8,1	0,2,2,16,2	0,4,6,9,5	0,0,0,0,0	145.json
1849	8,8,8,8	8,8,8,8	8,8,8,8	0,0,0,0	0,48,49,59	0,3,2,3	0,6,4,6	0,19,18,19	0,0,0,0	338.json
1849	5,10	5,9	5,9	0,0	0,107	0,7	0,9	0,68	0,0	735.json
1413	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,0,1,475	0,1,0,1	0,2,0,2	0,8,0,21	0,0,0,0	844.json
1849	3	3	3	0	0	0	0	0	0	710.json
1849	7,7	7,7	7,7	0,0	0,26	0,2	0,4	0,24	0,0	638.json
1755	21,22,22,19,19,19,18	16,16,16,14,14,14,13	16,17,17,16,16,16,15	0,0,0,0,0,0,0	0,14,23,24,106,120,120	0,2,1,11,1,1,7	0,3,2,25,2,2,15	0,25,6,250,17,11,198	0,0,0,0,0,1,0	869.json
1413	12,12,12,12	11,11,11,11	11,11,11,11	0,0,0,0	0,0,1,475	0,1,0,1	0,2,0,2	0,8,0,21	0,0,0,0	843.json
1373	8,8,8	8,8,8	8,8,8	0,0,0	0,0,7	0,2,0	0,4,0	0,12,0	0,0,0	1024.json
