Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
2762	16,16,17,19,19,19,19,18,17,17	15,15,15,17,17,17,17,17,16,16	16,16,17,19,19,19,19,18,17,17	0,0,0,0,0,0,0,0,0,0	0,0,6,6,6,116,116,921,921,1517	0,3,5,4,2,2,2,1,1,1	0,6,9,6,4,4,4,2,3,2	0,6,323,29,41,30,12,24,33,1	0,0,0,0,0,0,0,0,0,1	2569.json
5039	3,3,3	3,3,3	3,3,3	0,0,0	0,1255,1278	0,0,0	0,0,0	0,0,0	0,0,0	2748.json
6312	26,22,22,22,22,22,22,27,30,28,28	17,18,18,18,18,18,18,22,24,23,23	24,18,18,18,18,18,18,22,24,23,23	0,0,0,0,0,0,0,0,0,0,0	0,151,2529,2552,3305,3667,3667,4281,4456,4497,4569	0,19,0,0,0,1,2,5,10,2,1	0,42,0,0,0,2,4,5,17,6,2	0,499,0,0,60,12,12,163,248,134,29	0,0,0,0,0,0,0,0,0,0,0	2786.json
4855	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	577.json
3569	57,57,57	32,32,32	35,35,35	0,0,0	0,923,923	0,1,1	0,2,2	0,12,6	0,0,0	44.json
3253	8,8	6,6	8,8	0,0	0,607	0,1	0,2	0,6	0,0	1285.json
5350	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1521,1566,1589	0,1,0,0	0,2,0,0	0,12,0,0	0,0,0,0	250.json
6167	12,12,12,12	12,12,12,12	12,12,12,12	0,0,0,0	0,2113,2383,2406	0,1,0,0	0,2,0,0	0,3,0,0	0,0,0,0	927.json
4462	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,679,702,1817,2233	0,0,0,1,1	0,0,0,2,2	0,0,0,12,8	0,0,0,0,0	2872.json
4462	38,41,41,41,41,41,41,43,45,45,45,45	34,34,34,34,34,34,34,36,37,36,36,36	32,32,32,32,32,32,32,34,35,34,34,34	0,0,0,0,0,0,0,0,0,0,0,0	0,631,679,702,1817,1817,2181,2198,2232,2233,2338,4232	0,3,0,0,1,1,2,2,4,9,1,1	0,3,0,0,2,2,4,2,6,18,2,2	0,99,0,0,18,6,10,44,84,325,6,65	0,1,0,0,0,0,1,0,0,0,0,0	2883.json
6337	5,5,5,5,5,6,9,9,9,9,7	5,5,5,5,5,6,9,9,9,9,7	5,5,5,5,5,6,9,9,9,9,7	0,0,0,0,0,0,0,0,0,0,0	0,16,247,433,535,2514,2542,2554,2577,3692,6221	0,0,0,1,1,2,7,0,0,1,1	0,0,0,2,2,3,11,0,0,2,4	0,0,0,28,28,54,159,0,0,18,64	0,0,0,0,0,0,0,0,0,0,0	1370.json
5798	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,70,2014,2037,3152	0,1,0,0,1	0,2,0,0,2	0,12,0,0,12	0,0,0,0,0	2228.json
5798	14,14,14,14,14,14	12,12,12,12,12,12	12,12,12,12,12,12	0,0,0,0,0,0	0,70,2014,2037,3152,3152	0,1,0,0,1,2	0,2,0,0,2,4	0,12,16,0,12,12	0,0,0,0,0,0	2271.json
174	20,20	15,15	15,15	0,0	0,108	0,1	0,2	0,6	0,0	2140.json
4927	18,18,18,14,14,14	14,14,14,10,10,10	14,14,14,10,10,10	0,0,0,0,0,0	0,1143,1166,2212,2281,2752	0,0,0,1,1,1	0,0,0,6,2,2	0,0,0,204,6,3	0,0,0,0,0,0	1937.json
5766	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	0,0,0,0,0	0,1982,2005,2681,3120	0,0,0,1,1	0,0,0,2,2	0,1,0,2,6	0,0,0,0,0	225.json
